Time,P1,P2,IM,Rec
384,0.999259311,0.999259311,0.05,1
394,0.999259311,0.999259311,0.05,1
404,0.999259311,0.999259311,0.05,1
414,0.999259311,0.999259311,0.05,1
424,0.999259311,0.999259311,0.05,1
434,0.999259311,0.999259311,0.05,1
444,0.999259311,0.999259311,0.05,1
454,0.999259311,0.999259311,0.05,1
464,0.999259311,0.999259311,0.05,1
474,0.999259311,0.999259311,0.05,1
484,0.999259311,0.999259311,0.05,1
494,0.999259311,0.999259311,0.05,1
504,0.999259311,0.999259311,0.05,1
514,0.999259311,0.999259311,0.05,1
524,0.999259311,0.999259311,0.05,1
534,0.999259311,0.999259311,0.05,1
544,0.999259311,0.999259311,0.05,1
554,0.999259311,0.999259311,0.05,1
564,0.999259311,0.999259311,0.05,1
574,0.999259311,0.999259311,0.05,1
584,0.999259311,0.999259311,0.05,1
594,0.999259311,0.999259311,0.05,1
601,0.999259311,0.999259311,0.05,1
611,0.999259311,0.999259311,0.05,1
621,0.999259311,0.999259311,0.05,1
631,0.999259311,0.999259311,0.05,1
641,0.999259311,0.999259311,0.05,1
651,0.999259311,0.999259311,0.05,1
661,0.999259311,0.999259311,0.05,1
671,0.999259311,0.999259311,0.05,1
681,0.999259311,0.999259311,0.05,1
691,0.999259311,0.999259311,0.05,1
701,0.999259311,0.999259311,0.05,1
711,0.999259311,0.999259311,0.05,1
721,0.999259311,0.999259311,0.05,1
731,0.999259311,0.999259311,0.05,1
741,0.999259311,0.999259311,0.05,1
751,0.999259311,0.999259311,0.05,1
761,0.999259311,0.999259311,0.05,1
771,0.999259311,0.999259311,0.05,1
781,0.999259311,0.999259311,0.05,1
791,0.999259311,0.999259311,0.05,1
801,0.999259311,0.999259311,0.05,1
811,0.999259311,0.999259311,0.05,1
821,0.999259311,0.999259311,0.05,1
831,0.999259311,0.999259311,0.05,1
841,0.999259311,0.999259311,0.05,1
851,0.999259311,0.999259311,0.05,1
861,0.999259311,0.999259311,0.05,1
871,0.999259311,0.999259311,0.05,1
881,0.999259311,0.999259311,0.05,1
891,0.999259311,0.999259311,0.05,1
901,0.999259311,0.999259311,0.05,1
911,0.999259311,0.999259311,0.05,1
921,0.999259311,0.999259311,0.05,1
931,0.999259311,0.999259311,0.05,1
941,0.999259311,0.999259311,0.05,1
951,0.999259311,0.999259311,0.05,1
961,0.999259311,0.999259311,0.05,1
971,0.999259311,0.999259311,0.05,1
981,0.999259311,0.999259311,0.05,1
991,0.999259311,0.999259311,0.05,1
4,0.997468209,0.996723609,0.1,0.93494
14,0.998212817,0.998147139,0.1,0.99994
24,0.99823122,0.998221234,0.1,1
34,0.998232865,0.998230605,0.1,1
44,0.998233124,0.998232468,0.1,1
54,0.998233182,0.998232955,0.1,1
64,0.998233197,0.998233109,0.1,1
74,0.998233202,0.998233164,0.1,1
84,0.998233204,0.998233186,0.1,1
94,0.998233205,0.998233196,0.1,1
104,0.998233205,0.998233201,0.1,1
114,0.998233205,0.998233203,0.1,1
124,0.998233205,0.998233204,0.1,1
134,0.998233205,0.998233205,0.1,1
144,0.998233205,0.998233205,0.1,1
154,0.998233205,0.998233205,0.1,1
164,0.998233205,0.998233205,0.1,1
174,0.998233205,0.998233205,0.1,1
184,0.998233205,0.998233205,0.1,1
194,0.998233205,0.998233205,0.1,1
204,0.998233205,0.998233205,0.1,1
214,0.998233205,0.998233205,0.1,1
224,0.998233205,0.998233205,0.1,1
234,0.998233205,0.998233205,0.1,1
244,0.998233205,0.998233205,0.1,1
254,0.998233205,0.998233205,0.1,1
264,0.998233205,0.998233205,0.1,1
274,0.998233205,0.998233205,0.1,1
284,0.998233205,0.998233205,0.1,1
294,0.998233205,0.998233205,0.1,1
304,0.998233205,0.998233205,0.1,1
314,0.998233205,0.998233205,0.1,1
324,0.998233205,0.998233205,0.1,1
334,0.998233205,0.998233205,0.1,1
344,0.998233205,0.998233205,0.1,1
354,0.998233205,0.998233205,0.1,1
364,0.998233205,0.998233205,0.1,1
374,0.998233205,0.998233205,0.1,1
384,0.998233205,0.998233205,0.1,1
394,0.998233205,0.998233205,0.1,1
404,0.998233205,0.998233205,0.1,1
414,0.998233205,0.998233205,0.1,1
424,0.998233205,0.998233205,0.1,1
434,0.998233205,0.998233205,0.1,1
444,0.998233205,0.998233205,0.1,1
454,0.998233205,0.998233205,0.1,1
464,0.998233205,0.998233205,0.1,1
474,0.998233205,0.998233205,0.1,1
484,0.998233205,0.998233205,0.1,1
494,0.998233205,0.998233205,0.1,1
504,0.998233205,0.998233205,0.1,1
514,0.998233205,0.998233205,0.1,1
524,0.998233205,0.998233205,0.1,1
534,0.998233205,0.998233205,0.1,1
544,0.998233205,0.998233205,0.1,1
554,0.998233205,0.998233205,0.1,1
564,0.998233205,0.998233205,0.1,1
574,0.998233205,0.998233205,0.1,1
584,0.998233205,0.998233205,0.1,1
594,0.998233205,0.998233205,0.1,1
601,0.998233205,0.998233205,0.1,1
611,0.998233205,0.998233205,0.1,1
621,0.998233205,0.998233205,0.1,1
631,0.998233205,0.998233205,0.1,1
641,0.998233205,0.998233205,0.1,1
651,0.998233205,0.998233205,0.1,1
661,0.998233205,0.998233205,0.1,1
671,0.998233205,0.998233205,0.1,1
681,0.998233205,0.998233205,0.1,1
691,0.998233205,0.998233205,0.1,1
701,0.998233205,0.998233205,0.1,1
711,0.998233205,0.998233205,0.1,1
721,0.998233205,0.998233205,0.1,1
731,0.998233205,0.998233205,0.1,1
741,0.998233205,0.998233205,0.1,1
751,0.998233205,0.998233205,0.1,1
761,0.998233205,0.998233205,0.1,1
771,0.998233205,0.998233205,0.1,1
781,0.998233205,0.998233205,0.1,1
791,0.998233205,0.998233205,0.1,1
801,0.998233205,0.998233205,0.1,1
811,0.998233205,0.998233205,0.1,1
821,0.998233205,0.998233205,0.1,1
831,0.998233205,0.998233205,0.1,1
841,0.998233205,0.998233205,0.1,1
851,0.998233205,0.998233205,0.1,1
861,0.998233205,0.998233205,0.1,1
871,0.998233205,0.998233205,0.1,1
881,0.998233205,0.998233205,0.1,1
891,0.998233205,0.998233205,0.1,1
901,0.998233205,0.998233205,0.1,1
911,0.998233205,0.998233205,0.1,1
921,0.998233205,0.998233205,0.1,1
931,0.998233205,0.998233205,0.1,1
941,0.998233205,0.998233205,0.1,1
951,0.998233205,0.998233205,0.1,1
961,0.998233205,0.998233205,0.1,1
971,0.998233205,0.998233205,0.1,1
981,0.998233205,0.998233205,0.1,1
991,0.998233205,0.998233205,0.1,1
4,0.994061635,0.993259964,0.16,0.92674
14,0.995258674,0.994791763,0.16,0.99282
24,0.995947266,0.994955392,0.16,0.9934
34,0.996568474,0.995120316,0.16,0.99418
44,0.99708662,0.995321828,0.16,0.99486
54,0.997512998,0.995543174,0.16,0.99548
64,0.997865248,0.995770005,0.16,0.99618
74,0.998158406,0.995993475,0.16,0.99666
84,0.998404161,0.996208728,0.16,0.99694
94,0.998611503,0.996413385,0.16,0.99724
104,0.998787416,0.996606523,0.16,0.99752
114,0.998937401,0.996788039,0.16,0.99766
124,0.999065847,0.99695827,0.16,0.9978
134,0.999176291,0.99711778,0.16,0.99816
144,0.999271609,0.997267223,0.16,0.99826
154,0.999354159,0.997407283,0.16,0.99846
164,0.999425884,0.997538626,0.16,0.99854
174,0.999488398,0.997661888,0.16,0.99856
184,0.999543042,0.997777661,0.16,0.99858
194,0.99959094,0.997886492,0.16,0.99872
204,0.999633037,0.997988884,0.16,0.99882
214,0.99967013,0.998085298,0.16,0.99884
224,0.999702893,0.998176156,0.16,0.99894
234,0.999731899,0.998261844,0.16,0.999
244,0.999757637,0.998342715,0.16,0.99906
254,0.999780523,0.998419094,0.16,0.99906
264,0.999800917,0.998491279,0.16,0.99908
274,0.999819126,0.998559544,0.16,0.99914
284,0.999835415,0.998624141,0.16,0.99914
294,0.999850013,0.998685303,0.16,0.99916
304,0.99986312,0.998743246,0.16,0.9992
314,0.999874907,0.998798168,0.16,0.99928
324,0.999885526,0.998850254,0.16,0.99934
334,0.999895107,0.998899676,0.16,0.99942
344,0.999903766,0.998946592,0.16,0.9995
354,0.999911603,0.99899115,0.16,0.9995
364,0.999918705,0.999033488,0.16,0.99954
374,0.999925152,0.999073735,0.16,0.99956
384,0.999931012,0.999112011,0.16,0.99956
394,0.999936344,0.999148427,0.16,0.99956
404,0.999941203,0.999183087,0.16,0.99956
414,0.999945637,0.999216091,0.16,0.99956
424,0.999949687,0.999247528,0.16,0.99956
434,0.99995339,0.999277486,0.16,0.9996
444,0.999956781,0.999306044,0.16,0.99964
454,0.999959889,0.999333277,0.16,0.99964
464,0.999962741,0.999359258,0.16,0.99966
474,0.999965361,0.999384051,0.16,0.99972
484,0.99996777,0.99940772,0.16,0.99974
494,0.999969987,0.999430322,0.16,0.99976
504,0.999972029,0.999451915,0.16,0.99978
514,0.999973912,0.999472548,0.16,0.99978
524,0.999975651,0.999492272,0.16,0.99978
534,0.999977256,0.999511132,0.16,0.99978
544,0.999978741,0.999529172,0.16,0.99978
554,0.999980115,0.999546433,0.16,0.99978
564,0.999981388,0.999562954,0.16,0.9998
574,0.999982567,0.99957877,0.16,0.9998
584,0.999983661,0.999593917,0.16,0.99982
594,0.999984677,0.999608427,0.16,0.99982
601,0.999985345,0.999618222,0.16,0.99982
611,0.999986241,0.999631718,0.16,0.99982
621,0.999987075,0.999644657,0.16,0.99988
631,0.999987852,0.999657065,0.16,0.99988
641,0.999988575,0.999668966,0.16,0.99988
651,0.999989249,0.999680385,0.16,0.99988
661,0.999989878,0.999691344,0.16,0.9999
671,0.999990465,0.999701864,0.16,0.9999
681,0.999991013,0.999711965,0.16,0.9999
691,0.999991525,0.999721667,0.16,0.9999
701,0.999992004,0.999730987,0.16,0.9999
711,0.999992452,0.999739943,0.16,0.9999
721,0.999992872,0.999748551,0.16,0.9999
731,0.999993265,0.999756827,0.16,0.9999
741,0.999993633,0.999764785,0.16,0.9999
751,0.999993979,0.999772439,0.16,0.9999
761,0.999994303,0.999779803,0.16,0.99992
771,0.999994607,0.999786888,0.16,0.99994
781,0.999994893,0.999793709,0.16,0.99994
791,0.999995162,0.999800274,0.16,0.99994
801,0.999995414,0.999806597,0.16,0.99994
811,0.999995652,0.999812686,0.16,0.99996
821,0.999995875,0.999818551,0.16,0.99996
831,0.999996086,0.999824203,0.16,0.99996
841,0.999996284,0.99982965,0.16,0.99996
851,0.999996471,0.9998349,0.16,0.99996
