Time,P1,P2,IMe,IMh,Tint,Rec
444,0.604243509,0.991743046,0.788738645,106.9313111,59.22255251,0.55955
454,0.615579304,0.992231445,0.788738645,106.9313111,59.22255251,0.57145
464,0.627844021,0.992634321,0.788738645,106.9313111,59.22255251,0.5841
474,0.640325276,0.992780809,0.788738645,106.9313111,59.22255251,0.5968
484,0.650790013,0.993152366,0.788738645,106.9313111,59.22255251,0.60705
494,0.660811607,0.993439831,0.788738645,106.9313111,59.22255251,0.61875
504,0.672076296,0.993733027,0.788738645,106.9313111,59.22255251,0.6301
514,0.682492611,0.993898812,0.788738645,106.9313111,59.22255251,0.64035
524,0.690712223,0.994496633,0.788738645,106.9313111,59.22255251,0.65035
534,0.69972925,0.995106274,0.788738645,106.9313111,59.22255251,0.6601
544,0.707777065,0.995307892,0.788738645,106.9313111,59.22255251,0.6697
554,0.718042286,0.995549556,0.788738645,106.9313111,59.22255251,0.68
564,0.725651559,0.995607602,0.788738645,106.9313111,59.22255251,0.68965
574,0.734913519,0.99567401,0.788738645,106.9313111,59.22255251,0.6994
584,0.743830076,0.995783366,0.788738645,106.9313111,59.22255251,0.7091
594,0.752209171,0.995861173,0.788738645,106.9313111,59.22255251,0.7183
604,0.759250476,0.996008761,0.788738645,106.9313111,59.22255251,0.72645
614,0.768976809,0.996093068,0.788738645,106.9313111,59.22255251,0.73645
624,0.775729327,0.996418913,0.788738645,106.9313111,59.22255251,0.74455
634,0.783759291,0.996788389,0.788738645,106.9313111,59.22255251,0.7522
644,0.790548923,0.997129804,0.788738645,106.9313111,59.22255251,0.7603
654,0.797909609,0.997165515,0.788738645,106.9313111,59.22255251,0.768
664,0.80333116,0.997205524,0.788738645,106.9313111,59.22255251,0.7752
674,0.810989884,0.997421646,0.788738645,106.9313111,59.22255251,0.7824
684,0.816258257,0.997650468,0.788738645,106.9313111,59.22255251,0.7886
694,0.824161163,0.997724826,0.788738645,106.9313111,59.22255251,0.79655
704,0.830629322,0.997761179,0.788738645,106.9313111,59.22255251,0.80335
714,0.836142754,0.997797531,0.788738645,106.9313111,59.22255251,0.81025
724,0.842917627,0.998038302,0.788738645,106.9313111,59.22255251,0.81755
734,0.849184778,0.998146653,0.788738645,106.9313111,59.22255251,0.82415
744,0.857946484,0.998227711,0.788738645,106.9313111,59.22255251,0.83145
754,0.864730612,0.9982767,0.788738645,106.9313111,59.22255251,0.8387
764,0.870581912,0.99832009,0.788738645,106.9313111,59.22255251,0.8453
774,0.875946086,0.998358403,0.788738645,106.9313111,59.22255251,0.85095
784,0.880799174,0.998396716,0.788738645,106.9313111,59.22255251,0.8564
794,0.885194858,0.998528957,0.788738645,106.9313111,59.22255251,0.8621
804,0.891935965,0.99857064,0.788738645,106.9313111,59.22255251,0.8687
814,0.897899729,0.99861241,0.788738645,106.9313111,59.22255251,0.87435
824,0.902259018,0.998654387,0.788738645,106.9313111,59.22255251,0.8792
834,0.906622845,0.998696363,0.788738645,106.9313111,59.22255251,0.88455
844,0.909973777,0.998731926,0.788738645,106.9313111,59.22255251,0.8888
854,0.913784365,0.99876688,0.788738645,106.9313111,59.22255251,0.8934
864,0.917744554,0.998801878,0.788738645,106.9313111,59.22255251,0.8976
874,0.92195237,0.998837668,0.788738645,106.9313111,59.22255251,0.90185
