Rec,Time,P1,P2
0.987,776,0.999629502,0.984951415
0.987,777,0.999631516,0.98500089
0.987,778,0.999633518,0.985050174
0.987,779,0.999635507,0.985099267
0.987,780,0.999637483,0.98514817
0.987,781,0.999639448,0.985196883
0.987,782,0.9996414,0.985245408
0.987,783,0.99964334,0.985293745
0.987,784,0.999645268,0.985341896
0.987,785,0.999647184,0.98538986
0.987,786,0.999649088,0.98543764
0.987,787,0.999650981,0.985485235
0.987,788,0.999652861,0.985532647
0.987,789,0.999654731,0.985579877
0.987,790,0.999656588,0.985626924
0.987,791,0.999658435,0.985673791
0.987,792,0.999660269,0.985720478
0.987,793,0.999662093,0.985766985
0.987,794,0.999663906,0.985813314
0.987,795,0.999665707,0.985859465
0.987,796,0.999667497,0.985905439
0.987,797,0.999669276,0.985951236
0.987,798,0.999671045,0.985996859
0.987,799,0.999672802,0.986042307
0.987,800,0.999674549,0.986087581
0.987,801,0.999676285,0.986132682
0.987,802,0.999678011,0.986177611
0.987,803,0.999679726,0.986222368
0.987,804,0.999681431,0.986266954
0.987,805,0.999683125,0.986311371
0.987,806,0.999684809,0.986355618
0.987,807,0.999686482,0.986399697
0.987,808,0.999688146,0.986443608
0.987,809,0.999689799,0.986487352
0.987,810,0.999691443,0.98653093
0.987,811,0.999693076,0.986574342
0.988,812,0.9996947,0.986617589
0.988,813,0.999696314,0.986660673
0.988,814,0.999697918,0.986703593
0.988,815,0.999699512,0.98674635
0.988,816,0.999701097,0.986788945
0.988,817,0.999702672,0.98683138
0.988,818,0.999704237,0.986873653
0.988,819,0.999705793,0.986915767
0.988,820,0.99970734,0.986957722
0.988,821,0.999708878,0.986999519
0.988,822,0.999710406,0.987041157
0.988,823,0.999711925,0.987082639
0.988,824,0.999713435,0.987123964
0.988,825,0.999714936,0.987165134
0.988,826,0.999716428,0.987206149
0.988,827,0.999717911,0.98724701
0.988,828,0.999719386,0.987287717
0.988,829,0.999720851,0.987328271
0.988,830,0.999722308,0.987368672
0.988,831,0.999723756,0.987408922
0.988,832,0.999725195,0.987449022
0.988,833,0.999726626,0.98748897
0.988,834,0.999728048,0.98752877
0.988,835,0.999729462,0.98756842
0.988,836,0.999730867,0.987607922
0.988,837,0.999732264,0.987647276
0.988,838,0.999733653,0.987686483
0.988,839,0.999735034,0.987725544
0.989,840,0.999736406,0.987764459
0.989,841,0.99973777,0.987803229
0.989,842,0.999739126,0.987841854
0.989,843,0.999740474,0.987880336
0.989,844,0.999741815,0.987918674
0.989,845,0.999743147,0.987956869
0.989,846,0.999744471,0.987994923
0.989,847,0.999745788,0.988032835
0.99,848,0.999747097,0.988070606
0.99,849,0.999748398,0.988108237
0.99,850,0.999749692,0.988145728
0.99,851,0.999750978,0.988183081
0.99,852,0.999752256,0.988220294
0.99,853,0.999753527,0.988257371
0.99,854,0.99975479,0.98829431
0.99,855,0.999756046,0.988331112
0.99,856,0.999757295,0.988367778
0.99,857,0.999758537,0.988404309
0.99,858,0.999759771,0.988440705
0.99,859,0.999760998,0.988476966
0.99,860,0.999762217,0.988513094
0.99,861,0.99976343,0.988549089
0.99,862,0.999764636,0.988584951
0.99,863,0.999765834,0.988620681
0.99,864,0.999767026,0.988656279
0.99,865,0.999768211,0.988691747
0.99,866,0.999769389,0.988727084
0.99,867,0.99977056,0.988762292
0.991,868,0.999771724,0.98879737
0.991,869,0.999772881,0.98883232
0.991,870,0.999774032,0.988867141
0.991,871,0.999775176,0.988901835
0.991,872,0.999776314,0.988936402
0.991,873,0.999777445,0.988970842
0.991,874,0.999778569,0.989005156
0.991,875,0.999779687,0.989039345
0.991,876,0.999780798,0.989073409
0.991,877,0.999781903,0.989107349
0.991,878,0.999783002,0.989141164
0.991,879,0.999784095,0.989174857
0.991,880,0.999785181,0.989208426
0.991,881,0.999786261,0.989241874
0.991,882,0.999787334,0.989275199
0.992,883,0.999788402,0.989308403
0.992,884,0.999789463,0.989341487
0.992,885,0.999790518,0.98937445
0.992,886,0.999791568,0.989407293
0.993,887,0.999792611,0.989440018
0.993,888,0.999793648,0.989472623
0.993,889,0.99979468,0.98950511
0.993,890,0.999795705,0.98953748
0.993,891,0.999796725,0.989569732
0.993,892,0.999797739,0.989601868
0.993,893,0.999798747,0.989633887
0.993,894,0.999799749,0.98966579
0.993,895,0.999800746,0.989697578
0.993,896,0.999801737,0.989729252
0.993,897,0.999802723,0.989760811
0.993,898,0.999803702,0.989792256
0.993,899,0.999804677,0.989823588
0.993,900,0.999805645,0.989854807
0.993,901,0.999806609,0.989885913
0.993,902,0.999807566,0.989916907
0.993,903,0.999808519,0.98994779
0.993,904,0.999809466,0.989978562
0.993,905,0.999810408,0.990009224
0.993,906,0.999811344,0.990039775
0.993,907,0.999812275,0.990070217
0.993,908,0.999813201,0.990100549
0.993,909,0.999814122,0.990130773
0.993,910,0.999815037,0.990160888
0.993,911,0.999815947,0.990190895
0.993,912,0.999816853,0.990220795
0.994,913,0.999817753,0.990250589
0.994,914,0.999818648,0.990280275
0.994,915,0.999819538,0.990309856
0.994,916,0.999820423,0.990339331
0.994,917,0.999821303,0.9903687
0.994,918,0.999822179,0.990397965
0.994,919,0.999823049,0.990427126
0.994,920,0.999823914,0.990456183
0.995,921,0.999824775,0.990485136
0.995,922,0.999825631,0.990513986
0.995,923,0.999826482,0.990542734
0.995,924,0.999827328,0.990571379
0.995,925,0.99982817,0.990599923
0.995,926,0.999829007,0.990628365
0.995,927,0.999829839,0.990656706
0.995,928,0.999830667,0.990684947
0.995,929,0.99983149,0.990713088
0.995,930,0.999832309,0.990741129
0.995,931,0.999833123,0.99076907
0.995,932,0.999833932,0.990796913
0.995,933,0.999834737,0.990824657
0.995,934,0.999835538,0.990852303
0.995,935,0.999836334,0.990879852
0.995,936,0.999837126,0.990907303
0.995,937,0.999837913,0.990934657
0.995,938,0.999838697,0.990961915
0.995,939,0.999839475,0.990989077
0.995,940,0.99984025,0.991016143
0.995,941,0.99984102,0.991043113
0.995,942,0.999841786,0.991069989
0.995,943,0.999842548,0.99109677
0.995,944,0.999843305,0.991123457
0.995,945,0.999844059,0.991150051
0.995,946,0.999844808,0.991176551
0.995,947,0.999845553,0.991202957
0.995,948,0.999846295,0.991229272
0.995,949,0.999847032,0.991255494
0.995,950,0.999847765,0.991281624
0.995,951,0.999848494,0.991307662
0.995,952,0.999849219,0.99133361
0.995,953,0.99984994,0.991359466
0.995,954,0.999850657,0.991385232
0.995,955,0.999851371,0.991410908
0.995,956,0.99985208,0.991436495
0.995,957,0.999852786,0.991461992
0.995,958,0.999853487,0.9914874
0.995,959,0.999854185,0.99151272
0.996,960,0.999854879,0.991537951
0.996,961,0.99985557,0.991563095
0.996,962,0.999856256,0.99158815
0.996,963,0.999856939,0.991613119
0.996,964,0.999857618,0.991638001
0.996,965,0.999858294,0.991662796
0.996,966,0.999858966,0.991687506
0.996,967,0.999859634,0.991712129
0.996,968,0.999860299,0.991736667
0.996,969,0.99986096,0.99176112
0.996,970,0.999861617,0.991785488
0.996,971,0.999862271,0.991809772
0.996,972,0.999862922,0.991833972
0.996,973,0.999863569,0.991858087
0.996,974,0.999864212,0.99188212
0.996,975,0.999864852,0.991906069
0.996,976,0.999865489,0.991929936
0.996,977,0.999866122,0.99195372
0.996,978,0.999866752,0.991977422
0.996,979,0.999867378,0.992001042
0.996,980,0.999868001,0.992024581
0.996,981,0.999868621,0.992048039
0.996,982,0.999869237,0.992071416
0.996,983,0.99986985,0.992094713
0.996,984,0.99987046,0.992117929
0.996,985,0.999871067,0.992141065
0.996,986,0.99987167,0.992164122
0.996,987,0.99987227,0.9921871
0.996,988,0.999872867,0.992209999
0.996,989,0.999873461,0.992232819
0.996,990,0.999874052,0.992255562
0.996,991,0.999874639,0.992278226
0.996,992,0.999875223,0.992300812
0.996,993,0.999875805,0.992323321
0.996,994,0.999876383,0.992345753
0.996,995,0.999876958,0.992368109
0.996,996,0.99987753,0.992390388
0.996,997,0.999878099,0.99241259
0.996,998,0.999878665,0.992434717
0.996,999,0.999879228,0.992456769
0.996,1000,0.999879788,0.992478745
0.996,1001,0.999880345,0.992500646
0.996,1002,0.999880899,0.992522473
0.996,1003,0.999881451,0.992544225
0.996,1004,0.999881999,0.992565904
0.996,1005,0.999882545,0.992587508
0.996,1006,0.999883087,0.992609039
0.996,1007,0.999883627,0.992630497
0.996,1008,0.999884164,0.992651882
0.996,1009,0.999884698,0.992673194
0.996,1010,0.999885229,0.992694434
0.996,1011,0.999885758,0.992715602
0.996,1012,0.999886283,0.992736698
0.996,1013,0.999886806,0.992757723
0.996,1014,0.999887327,0.992778677
0.996,1015,0.999887844,0.992799559
0.996,1016,0.999888359,0.992820371
0.996,1017,0.999888871,0.992841113
0.996,1018,0.99988938,0.992861784
0.996,1019,0.999889887,0.992882386
0.996,1020,0.999890391,0.992902918
0.996,1021,0.999890893,0.992923381
0.996,1022,0.999891392,0.992943775
0.996,1023,0.999891888,0.9929641
0.996,1024,0.999892382,0.992984356
0.996,1025,0.999892873,0.993004545
0.996,1026,0.999893362,0.993024665
0.997,1027,0.999893848,0.993044718
0.997,1028,0.999894331,0.993064703
0.997,1029,0.999894812,0.993084621
0.998,1030,0.999895291,0.993104473
0.998,1031,0.999895767,0.993124257
0.998,1032,0.999896241,0.993143976
0.998,1033,0.999896712,0.993163628
0.998,1034,0.999897181,0.993183214
0.998,1035,0.999897647,0.993202735
0.998,1036,0.999898111,0.99322219
0.998,1037,0.999898572,0.99324158
0.998,1038,0.999899032,0.993260906
0.998,1039,0.999899488,0.993280166
0.998,1040,0.999899943,0.993299363
0.998,1041,0.999900395,0.993318495
0.998,1042,0.999900845,0.993337563
0.998,1043,0.999901292,0.993356568
0.998,1044,0.999901737,0.99337551
0.998,1045,0.99990218,0.993394388
0.998,1046,0.999902621,0.993413203
0.998,1047,0.999903059,0.993431956
0.998,1048,0.999903495,0.993450646
0.998,1049,0.999903929,0.993469274
0.998,1050,0.999904361,0.993487841
0.998,1051,0.999904791,0.993506345
0.998,1052,0.999905218,0.993524788
0.998,1053,0.999905643,0.99354317
0.998,1054,0.999906066,0.993561491
0.998,1055,0.999906487,0.993579751
0.998,1056,0.999906905,0.993597951
0.998,1057,0.999907322,0.99361609
0.998,1058,0.999907736,0.99363417
0.998,1059,0.999908148,0.993652189
0.998,1060,0.999908559,0.993670149
0.998,1061,0.999908967,0.99368805
0.998,1062,0.999909373,0.993705891
0.998,1063,0.999909777,0.993723673
0.998,1064,0.999910179,0.993741397
0.998,1065,0.999910579,0.993759062
0.998,1066,0.999910977,0.993776669
0.998,1067,0.999911372,0.993794218
0.998,1068,0.999911766,0.993811709
0.998,1069,0.999912158,0.993829143
0.998,1070,0.999912548,0.993846519
0.998,1071,0.999912936,0.993863838
0.998,1072,0.999913322,0.9938811
0.998,1073,0.999913706,0.993898306
0.998,1074,0.999914088,0.993915454
0.998,1075,0.999914468,0.993932547
0.998,1076,0.999914847,0.993949583
0.998,1077,0.999915223,0.993966564
0.998,1078,0.999915597,0.993983489
0.998,1079,0.99991597,0.994000359
0.998,1080,0.999916341,0.994017173
0.998,1081,0.99991671,0.994033932
0.998,1082,0.999917077,0.994050636
0.998,1083,0.999917442,0.994067286
0.998,1084,0.999917805,0.994083882
0.998,1085,0.999918167,0.994100423
0.998,1086,0.999918526,0.99411691
0.998,1087,0.999918884,0.994133343
0.998,1088,0.99991924,0.994149723
0.998,1089,0.999919595,0.994166049
0.998,1090,0.999919947,0.994182323
0.998,1091,0.999920298,0.994198543
0.998,1092,0.999920647,0.99421471
0.998,1093,0.999920995,0.994230825
0.998,1094,0.99992134,0.994246887
0.998,1095,0.999921684,0.994262897
0.998,1096,0.999922027,0.994278855
0.998,1097,0.999922367,0.994294762
0.998,1098,0.999922706,0.994310617
0.998,1099,0.999923043,0.99432642
0.998,1100,0.999923379,0.994342172
0.998,1101,0.999923712,0.994357873
0.998,1102,0.999924044,0.994373523
0.998,1103,0.999924375,0.994389122
0.998,1104,0.999924704,0.994404671
0.998,1105,0.999925031,0.99442017
0.998,1106,0.999925357,0.994435619
0.998,1107,0.999925681,0.994451017
0.998,1108,0.999926003,0.994466366
0.998,1109,0.999926324,0.994481666
0.998,1110,0.999926643,0.994496916
0.998,1111,0.999926961,0.994512116
0.998,1112,0.999927277,0.994527268
0.998,1113,0.999927592,0.994542371
0.998,1114,0.999927905,0.994557426
0.998,1115,0.999928216,0.994572431
0.998,1116,0.999928526,0.994587389
0.998,1117,0.999928835,0.994602299
0.998,1118,0.999929142,0.99461716
0.998,1119,0.999929447,0.994631974
0.998,1120,0.999929751,0.994646741
0.998,1121,0.999930054,0.994661459
0.998,1122,0.999930355,0.994676131
0.998,1123,0.999930654,0.994690756
0.998,1124,0.999930952,0.994705334
0.998,1125,0.999931249,0.994719865
0.998,1126,0.999931544,0.994734349
0.998,1127,0.999931838,0.994748788
0.998,1128,0.99993213,0.99476318
0.998,1129,0.999932421,0.994777526
0.998,1130,0.99993271,0.994791826
0.998,1131,0.999932998,0.994806081
0.998,1132,0.999933285,0.99482029
0.998,1133,0.99993357,0.994834453
0.998,1134,0.999933854,0.994848572
0.998,1135,0.999934137,0.994862645
0.998,1136,0.999934418,0.994876674
0.998,1137,0.999934698,0.994890658
0.998,1138,0.999934976,0.994904597
0.998,1139,0.999935253,0.994918493
0.998,1140,0.999935529,0.994932344
0.998,1141,0.999935803,0.99494615
0.998,1142,0.999936076,0.994959914
0.998,1143,0.999936348,0.994973633
0.998,1144,0.999936618,0.994987309
0.998,1145,0.999936888,0.995000941
0.998,1146,0.999937155,0.99501453
0.998,1147,0.999937422,0.995028076
0.998,1148,0.999937687,0.99504158
0.998,1149,0.999937951,0.99505504
0.998,1150,0.999938214,0.995068458
0.998,1151,0.999938475,0.995081833
0.998,1152,0.999938736,0.995095166
0.998,1153,0.999938994,0.995108457
0.998,1154,0.999939252,0.995121706
0.998,1155,0.999939509,0.995134914
0.998,1156,0.999939764,0.995148079
0.998,1157,0.999940018,0.995161203
0.998,1158,0.999940271,0.995174286
0.998,1159,0.999940522,0.995187327
0.998,1160,0.999940773,0.995200327
0.998,1161,0.999941022,0.995213286
0.998,1162,0.99994127,0.995226205
0.998,1163,0.999941517,0.995239083
0.998,1164,0.999941762,0.99525192
0.998,1165,0.999942007,0.995264717
0.998,1166,0.99994225,0.995277474
0.998,1167,0.999942492,0.995290191
0.998,1168,0.999942733,0.995302868
0.998,1169,0.999942973,0.995315505
0.998,1170,0.999943212,0.995328103
0.998,1171,0.99994345,0.995340661
0.998,1172,0.999943686,0.995353179
0.998,1173,0.999943921,0.995365659
0.998,1174,0.999944156,0.995378099
0.998,1175,0.999944389,0.995390501
0.998,1176,0.999944621,0.995402864
0.998,1177,0.999944852,0.995415188
0.998,1178,0.999945081,0.995427473
0.998,1179,0.99994531,0.995439721
0.998,1180,0.999945538,0.99545193
0.998,1181,0.999945764,0.995464101
0.998,1182,0.99994599,0.995476234
0.998,1183,0.999946214,0.995488329
0.998,1184,0.999946438,0.995500387
0.998,1185,0.99994666,0.995512407
0.998,1186,0.999946881,0.995524389
0.998,1187,0.999947102,0.995536335
0.999,1188,0.999947321,0.995548243
0.999,1189,0.999947539,0.995560114
0.999,1190,0.999947756,0.995571948
0.999,1191,0.999947972,0.995583746
0.999,1192,0.999948188,0.995595507
0.999,1193,0.999948402,0.995607232
0.999,1194,0.999948615,0.99561892
0.999,1195,0.999948827,0.995630572
0.999,1196,0.999949038,0.995642187
0.999,1197,0.999949248,0.995653767
0.999,1198,0.999949457,0.995665311
0.999,1199,0.999949666,0.99567682
0.999,1200,0.999949873,0.995688292
0.999,1201,0.999950079,0.99569973
0.999,1202,0.999950284,0.995711132
0.999,1203,0.999950489,0.995722499
0.999,1204,0.999950692,0.99573383
0.999,1205,0.999950894,0.995745127
0.999,1206,0.999951096,0.995756389
0.999,1207,0.999951296,0.995767616
0.999,1208,0.999951496,0.995778809
0.999,1209,0.999951695,0.995789967
0.999,1210,0.999951893,0.995801091
0.999,1211,0.999952089,0.99581218
0.999,1212,0.999952285,0.995823236
0.999,1213,0.99995248,0.995834257
0.999,1214,0.999952674,0.995845245
0.999,1215,0.999952868,0.995856199
0.999,1216,0.99995306,0.995867119
0.999,1217,0.999953251,0.995878006
0.999,1218,0.999953442,0.995888859
0.999,1219,0.999953632,0.995899679
0.999,1220,0.999953821,0.995910466
0.999,1221,0.999954008,0.99592122
0.999,1222,0.999954196,0.995931941
0.999,1223,0.999954382,0.99594263
0.999,1224,0.999954567,0.995953285
0.999,1225,0.999954752,0.995963908
0.999,1226,0.999954935,0.995974499
0.999,1227,0.999955118,0.995985057
0.999,1228,0.9999553,0.995995583
0.999,1229,0.999955481,0.996006077
0.999,1230,0.999955661,0.996016538
0.999,1231,0.999955841,0.996026968
0.999,1232,0.99995602,0.996037366
0.999,1233,0.999956197,0.996047733
0.999,1234,0.999956374,0.996058068
0.999,1235,0.999956551,0.996068371
0.999,1236,0.999956726,0.996078644
0.999,1237,0.999956901,0.996088884
0.999,1238,0.999957074,0.996099094
0.999,1239,0.999957247,0.996109273
0.999,1240,0.99995742,0.996119421
0.999,1241,0.999957591,0.996129538
0.999,1242,0.999957762,0.996139624
0.999,1243,0.999957931,0.99614968
0.999,1244,0.999958101,0.996159706
0.999,1245,0.999958269,0.996169701
0.999,1246,0.999958436,0.996179665
0.999,1247,0.999958603,0.9961896
0.999,1248,0.999958769,0.996199504
0.999,1249,0.999958935,0.996209379
0.999,1250,0.999959099,0.996219224
0.999,1251,0.999959263,0.996229039
0.999,1252,0.999959426,0.996238824
0.999,1253,0.999959588,0.99624858
0.999,1254,0.99995975,0.996258306
0.999,1255,0.999959911,0.996268003
0.999,1256,0.999960071,0.996277671
0.999,1257,0.99996023,0.996287309
0.999,1258,0.999960389,0.996296919
0.999,1259,0.999960547,0.9963065
0.999,1260,0.999960704,0.996316052
0.999,1261,0.99996086,0.996325575
0.999,1262,0.999961016,0.996335069
0.999,1263,0.999961171,0.996344535
0.999,1264,0.999961326,0.996353973
0.999,1265,0.99996148,0.996363382
0.999,1266,0.999961633,0.996372763
0.999,1267,0.999961785,0.996382116
0.999,1268,0.999961937,0.996391441
0.999,1269,0.999962088,0.996400737
0.999,1270,0.999962238,0.996410006
0.999,1271,0.999962387,0.996419248
0.999,1272,0.999962536,0.996428461
0.999,1273,0.999962685,0.996437647
0.999,1274,0.999962832,0.996446806
0.999,1275,0.999962979,0.996455937
0.999,1276,0.999963126,0.996465041
0.999,1277,0.999963271,0.996474118
0.999,1278,0.999963416,0.996483167
0.999,1279,0.999963561,0.99649219
0.999,1280,0.999963704,0.996501185
0.999,1281,0.999963847,0.996510154
0.999,1282,0.99996399,0.996519096
0.999,1283,0.999964132,0.996528012
0.999,1284,0.999964273,0.996536901
0.999,1285,0.999964413,0.996545763
0.999,1286,0.999964553,0.9965546
0.999,1287,0.999964692,0.996563409
0.999,1288,0.999964831,0.996572193
0.999,1289,0.999964969,0.996580951
0.999,1290,0.999965107,0.996589682
0.999,1291,0.999965243,0.996598388
0.999,1292,0.99996538,0.996607068
0.999,1293,0.999965515,0.996615722
0.999,1294,0.99996565,0.99662435
0.999,1295,0.999965785,0.996632953
0.999,1296,0.999965918,0.996641531
0.999,1297,0.999966052,0.996650083
0.999,1298,0.999966184,0.996658609
0.999,1299,0.999966316,0.996667111
0.999,1300,0.999966448,0.996675587
0.999,1301,0.999966579,0.996684038
0.999,1302,0.999966709,0.996692465
0.999,1303,0.999966839,0.996700866
0.999,1304,0.999966968,0.996709243
0.999,1305,0.999967096,0.996717595
0.999,1306,0.999967224,0.996725922
0.999,1307,0.999967352,0.996734225
0.999,1308,0.999967479,0.996742503
0.999,1309,0.999967605,0.996750757
0.999,1310,0.999967731,0.996758986
0.999,1311,0.999967856,0.996767192
0.999,1312,0.999967981,0.996775373
0.999,1313,0.999968105,0.99678353
0.999,1314,0.999968229,0.996791663
0.999,1315,0.999968352,0.996799773
0.999,1316,0.999968474,0.996807858
0.999,1317,0.999968596,0.99681592
0.999,1318,0.999968718,0.996823958
0.999,1319,0.999968838,0.996831973
0.999,1320,0.999968959,0.996839964
0.999,1321,0.999969079,0.996847931
0.999,1322,0.999969198,0.996855876
0.999,1323,0.999969317,0.996863797
0.999,1324,0.999969435,0.996871695
0.999,1325,0.999969553,0.99687957
0.999,1326,0.99996967,0.996887421
0.999,1327,0.999969787,0.99689525
0.999,1328,0.999969903,0.996903056
0.999,1329,0.999970019,0.996910839
0.999,1330,0.999970134,0.9969186
0.999,1331,0.999970249,0.996926337
0.999,1332,0.999970363,0.996934053
0.999,1333,0.999970477,0.996941745
0.999,1334,0.99997059,0.996949416
0.999,1335,0.999970703,0.996957064
0.999,1336,0.999970815,0.996964689
0.999,1337,0.999970927,0.996972293
0.999,1338,0.999971038,0.996979874
0.999,1339,0.999971149,0.996987434
0.999,1340,0.999971259,0.996994971
0.999,1341,0.999971369,0.997002486
0.999,1342,0.999971479,0.99700998
0.999,1343,0.999971588,0.997017452
0.999,1344,0.999971696,0.997024902
0.999,1345,0.999971804,0.997032331
0.999,1346,0.999971911,0.997039738
0.999,1347,0.999972018,0.997047124
0.999,1348,0.999972125,0.997054488
0.999,1349,0.999972231,0.997061831
0.999,1350,0.999972337,0.997069152
0.999,1351,0.999972442,0.997076453
0.999,1352,0.999972547,0.997083732
0.999,1353,0.999972651,0.997090991
0.999,1354,0.999972755,0.997098228
0.999,1355,0.999972858,0.997105444
0.999,1356,0.999972961,0.99711264
0.999,1357,0.999973064,0.997119815
0.999,1358,0.999973166,0.997126969
0.999,1359,0.999973268,0.997134103
0.999,1360,0.999973369,0.997141216
0.999,1361,0.99997347,0.997148308
0.999,1362,0.99997357,0.99715538
0.999,1363,0.99997367,0.997162432
0.999,1364,0.999973769,0.997169463
0.999,1365,0.999973868,0.997176474
0.999,1366,0.999973967,0.997183465
0.999,1367,0.999974065,0.997190436
0.999,1368,0.999974163,0.997197387
0.999,1369,0.999974261,0.997204318
0.999,1370,0.999974358,0.997211229
0.999,1371,0.999974454,0.997218121
0.999,1372,0.99997455,0.997224992
0.999,1373,0.999974646,0.997231844
0.999,1374,0.999974741,0.997238676
0.999,1375,0.999974836,0.997245489
0.999,1376,0.999974931,0.997252282
0.999,1377,0.999975025,0.997259055
0.999,1378,0.999975119,0.99726581
0.999,1379,0.999975212,0.997272545
0.999,1380,0.999975305,0.99727926
0.999,1381,0.999975397,0.997285957
0.999,1382,0.99997549,0.997292634
0.999,1383,0.999975581,0.997299293
0.999,1384,0.999975673,0.997305932
0.999,1385,0.999975764,0.997312552
0.999,1386,0.999975854,0.997319154
0.999,1387,0.999975944,0.997325737
0.999,1388,0.999976034,0.997332301
0.999,1389,0.999976124,0.997338846
0.999,1390,0.999976213,0.997345372
0.999,1391,0.999976302,0.997351881
0.999,1392,0.99997639,0.99735837
0.999,1393,0.999976478,0.997364841
0.999,1394,0.999976565,0.997371294
0.999,1395,0.999976653,0.997377728
0.999,1396,0.99997674,0.997384145
0.999,1397,0.999976826,0.997390542
0.999,1398,0.999976912,0.997396922
0.999,1399,0.999976998,0.997403284
0.999,1400,0.999977083,0.997409628
0.999,1401,0.999977168,0.997415953
0.999,1402,0.999977253,0.997422261
0.999,1403,0.999977337,0.997428551
0.999,1404,0.999977421,0.997434823
0.999,1405,0.999977505,0.997441077
0.999,1406,0.999977588,0.997447314
0.999,1407,0.999977671,0.997453533
0.999,1408,0.999977754,0.997459735
0.999,1409,0.999977836,0.997465919
0.999,1410,0.999977918,0.997472085
0.999,1411,0.999977999,0.997478234
0.999,1412,0.999978081,0.997484366
0.999,1413,0.999978162,0.99749048
0.999,1414,0.999978242,0.997496578
0.999,1415,0.999978322,0.997502658
0.999,1416,0.999978402,0.997508721
0.999,1417,0.999978482,0.997514767
0.999,1418,0.999978561,0.997520795
0.999,1419,0.99997864,0.997526807
0.999,1420,0.999978718,0.997532802
0.999,1421,0.999978797,0.99753878
0.999,1422,0.999978874,0.997544742
0.999,1423,0.999978952,0.997550686
0.999,1424,0.999979029,0.997556614
0.999,1425,0.999979106,0.997562526
0.999,1426,0.999979183,0.99756842
0.999,1427,0.999979259,0.997574299
0.999,1428,0.999979335,0.99758016
0.999,1429,0.999979411,0.997586006
0.999,1430,0.999979486,0.997591835
0.999,1431,0.999979561,0.997597647
0.999,1432,0.999979636,0.997603444
0.999,1433,0.99997971,0.997609224
0.999,1434,0.999979784,0.997614988
0.999,1435,0.999979858,0.997620736
0.999,1436,0.999979932,0.997626467
0.999,1437,0.999980005,0.997632183
0.999,1438,0.999980078,0.997637883
0.999,1439,0.99998015,0.997643567
0.999,1440,0.999980223,0.997649235
0.999,1441,0.999980295,0.997654887
0.999,1442,0.999980366,0.997660524
0.999,1443,0.999980438,0.997666145
0.999,1444,0.999980509,0.99767175
0.999,1445,0.99998058,0.99767734
0.999,1446,0.99998065,0.997682914
0.999,1447,0.999980721,0.997688472
0.999,1448,0.999980791,0.997694015
0.999,1449,0.99998086,0.997699543
0.999,1450,0.99998093,0.997705055
0.999,1451,0.999980999,0.997710552
0.999,1452,0.999981068,0.997716034
0.999,1453,0.999981136,0.997721501
0.999,1454,0.999981204,0.997726952
0.999,1455,0.999981272,0.997732388
0.999,1456,0.99998134,0.99773781
0.999,1457,0.999981407,0.997743216
0.999,1458,0.999981475,0.997748607
0.999,1459,0.999981542,0.997753983
0.999,1460,0.999981608,0.997759345
0.999,1461,0.999981674,0.997764691
0.999,1462,0.999981741,0.997770023
0.999,1463,0.999981806,0.99777534
0.999,1464,0.999981872,0.997780643
0.999,1465,0.999981937,0.99778593
0.999,1466,0.999982002,0.997791204
0.999,1467,0.999982067,0.997796462
0.999,1468,0.999982131,0.997801706
0.999,1469,0.999982196,0.997806936
0.999,1470,0.999982259,0.997812151
0.999,1471,0.999982323,0.997817352
0.999,1472,0.999982387,0.997822539
0.999,1473,0.99998245,0.997827711
0.999,1474,0.999982513,0.997832869
0.999,1475,0.999982575,0.997838013
0.999,1476,0.999982638,0.997843143
0.999,1477,0.9999827,0.997848258
0.999,1478,0.999982762,0.99785336
0.999,1479,0.999982824,0.997858447
0.999,1480,0.999982885,0.997863521
0.999,1481,0.999982946,0.997868581
0.999,1482,0.999983007,0.997873627
0.999,1483,0.999983068,0.997878659
0.999,1484,0.999983128,0.997883677
0.999,1485,0.999983188,0.997888681
0.999,1486,0.999983248,0.997893672
0.999,1487,0.999983308,0.997898649
0.999,1488,0.999983367,0.997903612
0.999,1489,0.999983427,0.997908562
0.999,1490,0.999983486,0.997913499
0.999,1491,0.999983544,0.997918421
0.999,1492,0.999983603,0.997923331
0.999,1493,0.999983661,0.997928227
0.999,1494,0.999983719,0.997933109
0.999,1495,0.999983777,0.997937979
0.999,1496,0.999983835,0.997942835
0.999,1497,0.999983892,0.997947677
0.999,1498,0.999983949,0.997952507
0.999,1499,0.999984006,0.997957323
0.999,1500,0.999984063,0.997962127
0.999,1501,0.999984119,0.997966917
0.999,1502,0.999984175,0.997971694
0.999,1503,0.999984231,0.997976458
0.999,1504,0.999984287,0.99798121
0.999,1505,0.999984342,0.997985948
0.999,1506,0.999984398,0.997990673
0.999,1507,0.999984453,0.997995386
0.999,1508,0.999984508,0.998000086
0.999,1509,0.999984562,0.998004773
0.999,1510,0.999984617,0.998009447
0.999,1511,0.999984671,0.998014109
0.999,1512,0.999984725,0.998018758
0.999,1513,0.999984779,0.998023394
0.999,1514,0.999984832,0.998028018
0.999,1515,0.999984886,0.998032629
0.999,1516,0.999984939,0.998037228
0.999,1517,0.999984992,0.998041815
0.999,1518,0.999985045,0.998046389
0.999,1519,0.999985097,0.99805095
0.999,1520,0.99998515,0.9980555
0.999,1521,0.999985202,0.998060037
0.999,1522,0.999985254,0.998064562
