Time,P11,P22
498,1.32E-03,0.0244
499,1.32E-03,0.02424
500,1.32E-03,0.024
501,1.32E-03,0.0238
502,1.32E-03,0.02372
503,1.32E-03,0.02356
504,1.28E-03,0.02344
505,1.28E-03,0.02336
506,1.24E-03,0.0232
507,1.20E-03,0.02316
508,1.16E-03,0.02312
509,1.16E-03,0.02296
510,1.16E-03,0.0228
511,1.16E-03,0.0226
512,1.16E-03,0.02252
513,1.16E-03,0.02248
514,1.16E-03,0.0224
515,1.16E-03,0.02228
516,1.16E-03,0.02212
517,1.12E-03,0.02196
518,1.12E-03,0.02184
519,1.12E-03,0.0216
520,1.12E-03,0.02148
521,1.12E-03,0.02136
522,1.12E-03,0.0212
523,1.12E-03,0.02116
524,1.12E-03,0.02104
525,1.08E-03,0.021
526,1.08E-03,0.02088
527,1.04E-03,0.0208
528,1.04E-03,0.02068
529,1.04E-03,0.02056
530,1.04E-03,0.02044
531,1.00E-03,0.0202
532,9.60E-04,0.02012
533,9.20E-04,0.01996
534,8.80E-04,0.01976
535,8.80E-04,0.01968
536,8.80E-04,0.01964
537,8.80E-04,0.01964
538,8.80E-04,0.01952
539,8.80E-04,0.01936
540,8.80E-04,0.01928
541,8.80E-04,0.01912
542,8.40E-04,0.01896
543,8.40E-04,0.0188
544,8.40E-04,0.01864
545,8.00E-04,0.0186
546,7.60E-04,0.01848
547,7.60E-04,0.01844
548,7.60E-04,0.0184
549,7.60E-04,0.01824
550,7.60E-04,0.018
551,7.60E-04,0.01788
552,7.60E-04,0.01788
553,7.60E-04,0.01776
554,7.60E-04,0.01768
555,7.60E-04,0.01764
556,7.60E-04,0.01752
557,7.60E-04,0.0174
558,7.60E-04,0.0174
559,7.60E-04,0.0174
560,7.20E-04,0.01728
561,7.20E-04,0.0172
562,7.20E-04,0.01712
563,7.20E-04,0.01708
564,7.20E-04,0.01692
565,7.20E-04,0.01688
566,7.20E-04,0.01684
567,7.20E-04,0.0166
568,7.20E-04,0.01652
569,6.80E-04,0.0164
570,6.40E-04,0.01632
571,6.40E-04,0.01616
572,6.40E-04,0.01616
573,6.40E-04,0.01604
574,6.40E-04,0.016
575,6.40E-04,0.01596
576,6.40E-04,0.01588
577,6.40E-04,0.01576
578,6.40E-04,0.01576
579,6.40E-04,0.01576
580,6.40E-04,0.01564
581,6.40E-04,0.01556
582,6.40E-04,0.01544
583,6.40E-04,0.01536
584,6.40E-04,0.01524
585,6.40E-04,0.01508
586,6.40E-04,0.01492
587,6.40E-04,0.01476
588,6.40E-04,0.01472
589,6.40E-04,0.0146
590,6.40E-04,0.01448
591,6.40E-04,0.01432
592,6.40E-04,0.01428
593,6.00E-04,0.01424
594,5.60E-04,0.01416
595,5.60E-04,0.014
596,5.60E-04,0.01396
597,5.60E-04,0.01392
598,5.60E-04,0.01388
599,5.60E-04,0.01384
600,5.60E-04,0.01376
601,5.60E-04,0.01364
602,5.60E-04,0.01352
603,5.60E-04,0.01336
604,5.60E-04,0.01328
605,5.60E-04,0.01324
606,5.60E-04,0.01316
607,5.60E-04,0.01308
608,5.60E-04,0.01304
609,5.60E-04,0.01304
610,5.60E-04,0.013
611,5.60E-04,0.01288
612,5.60E-04,0.01284
613,5.20E-04,0.01276
614,5.20E-04,0.01276
615,5.20E-04,0.01268
616,5.20E-04,0.01264
617,5.20E-04,0.01256
618,4.80E-04,0.01244
619,4.00E-04,0.0124
620,4.00E-04,0.0124
621,4.00E-04,0.01232
622,4.00E-04,0.01232
623,4.00E-04,0.01228
624,4.00E-04,0.01224
625,4.00E-04,0.01212
626,4.00E-04,0.01208
627,4.00E-04,0.01188
628,4.00E-04,0.01184
629,4.00E-04,0.01184
630,4.00E-04,0.01172
631,4.00E-04,0.01172
632,4.00E-04,0.01168
633,4.00E-04,0.01156
634,4.00E-04,0.01152
635,4.00E-04,0.01152
636,4.00E-04,0.01152
637,4.00E-04,0.01152
638,4.00E-04,0.01148
639,4.00E-04,0.0114
640,3.60E-04,0.01132
641,3.60E-04,0.01132
642,3.60E-04,0.01128
643,3.60E-04,0.01124
644,3.60E-04,0.0112
645,3.60E-04,0.01108
646,3.60E-04,0.01104
647,3.60E-04,0.011
648,3.60E-04,0.01092
649,3.20E-04,0.0108
650,3.20E-04,0.01072
651,3.20E-04,0.01064
652,3.20E-04,0.0106
653,3.20E-04,0.0106
654,3.20E-04,0.01048
655,3.20E-04,0.01048
656,3.20E-04,0.01048
657,3.20E-04,0.01044
658,3.20E-04,0.01044
659,3.20E-04,0.01036
660,3.20E-04,0.01024
661,3.20E-04,0.01012
662,3.20E-04,0.01004
663,3.20E-04,0.01
664,3.20E-04,0.00996
665,3.20E-04,0.00992
666,3.20E-04,0.00988
667,3.20E-04,0.00976
668,3.20E-04,0.00976
669,3.20E-04,0.00964
670,3.20E-04,0.00964
671,3.20E-04,0.00956
672,3.20E-04,0.00952
673,3.20E-04,0.00944
674,3.20E-04,0.00932
675,3.20E-04,0.00932
676,3.20E-04,0.00928
677,3.20E-04,0.00924
678,3.20E-04,0.00916
679,3.20E-04,0.00912
680,3.20E-04,0.009
681,3.20E-04,0.00896
682,3.20E-04,0.00892
683,3.20E-04,0.00884
684,3.20E-04,0.00872
685,3.20E-04,0.00868
686,3.20E-04,0.0086
687,3.20E-04,0.00852
688,3.20E-04,0.00848
689,3.20E-04,0.00844
690,3.20E-04,0.0084
691,3.20E-04,0.00836
692,3.20E-04,0.00836
693,3.20E-04,0.00824
694,3.20E-04,0.0082
695,2.80E-04,0.0082
696,2.80E-04,0.00812
697,2.80E-04,0.00804
698,2.80E-04,0.00796
699,2.80E-04,0.00784
700,2.80E-04,0.00776
701,2.80E-04,0.00776
702,2.80E-04,0.00772
703,2.80E-04,0.00764
704,2.80E-04,0.00756
705,2.80E-04,0.00756
706,2.80E-04,0.00744
707,2.80E-04,0.00744
708,2.80E-04,0.00744
709,2.80E-04,0.0074
710,2.80E-04,0.00736
711,2.80E-04,0.00728
712,2.80E-04,0.0072
713,2.80E-04,0.00712
714,2.80E-04,0.00712
715,2.80E-04,0.00708
716,2.80E-04,0.00708
717,2.80E-04,0.00704
718,2.80E-04,0.00696
719,2.40E-04,0.00688
720,2.40E-04,0.00684
721,2.40E-04,0.00676
722,2.00E-04,0.00672
723,2.00E-04,0.00672
724,2.00E-04,0.00672
725,1.60E-04,0.00672
726,1.60E-04,0.00664
727,1.60E-04,0.0066
728,1.60E-04,0.0066
729,1.60E-04,0.0066
730,1.60E-04,0.00656
731,1.60E-04,0.00652
732,1.20E-04,0.00648
733,1.20E-04,0.00644
734,1.20E-04,0.00636
735,1.20E-04,0.00632
736,1.20E-04,0.00628
737,1.20E-04,0.00616
738,1.20E-04,0.00616
739,1.20E-04,0.00612
740,1.20E-04,0.00612
741,1.20E-04,0.00608
742,1.20E-04,0.006
743,1.20E-04,0.00596
744,1.20E-04,0.00596
745,1.20E-04,0.00588
746,1.20E-04,0.00584
747,1.20E-04,0.00584
748,1.20E-04,0.00572
749,1.20E-04,0.00568
750,1.20E-04,0.00568
751,1.20E-04,0.00564
752,1.20E-04,0.0056
753,1.20E-04,0.00556
754,1.20E-04,0.00556
755,1.20E-04,0.00556
756,1.20E-04,0.00548
757,1.20E-04,0.00548
758,1.20E-04,0.00544
759,1.20E-04,0.00544
760,1.20E-04,0.0054
761,1.20E-04,0.00536
762,1.20E-04,0.00532
763,1.20E-04,0.00532
764,1.20E-04,0.00528
765,1.20E-04,0.00524
766,1.20E-04,0.00524
767,1.20E-04,0.00524
768,1.20E-04,0.00516
769,1.20E-04,0.00516
770,1.20E-04,0.00516
771,1.20E-04,0.00516
772,1.20E-04,0.00516
773,1.20E-04,0.00512
774,1.20E-04,0.00508
775,1.20E-04,0.005
776,1.20E-04,0.00488
777,1.20E-04,0.0048
778,1.20E-04,0.00476
779,1.20E-04,0.00476
780,1.20E-04,0.00472
781,1.20E-04,0.00472
782,1.20E-04,0.00472
783,1.20E-04,0.00472
784,1.20E-04,0.00468
785,1.20E-04,0.00468
786,1.20E-04,0.00464
787,1.20E-04,0.0046
788,1.20E-04,0.0046
789,1.20E-04,0.0046
790,1.20E-04,0.00452
791,1.20E-04,0.00448
792,1.20E-04,0.00448
793,1.20E-04,0.00448
794,1.20E-04,0.00444
795,1.20E-04,0.00432
796,1.20E-04,0.0042
797,1.20E-04,0.0042
798,1.20E-04,0.0042
799,1.20E-04,0.00416
800,1.20E-04,0.00412
801,1.20E-04,0.00408
802,1.20E-04,0.00408
803,1.20E-04,0.00408
804,1.20E-04,0.00408
805,1.20E-04,0.00408
806,1.20E-04,0.00408
807,1.20E-04,0.00404
808,1.20E-04,0.00404
809,1.20E-04,0.00404
810,1.20E-04,0.00392
811,1.20E-04,0.00388
812,1.20E-04,0.00388
813,1.20E-04,0.00384
814,1.20E-04,0.00384
815,1.20E-04,0.00376
816,1.20E-04,0.00376
817,1.20E-04,0.00372
818,1.20E-04,0.00372
819,0.00012,0.00364
820,8.00E-05,0.00364
821,8.00E-05,0.00364
822,8.00E-05,0.0036
823,8.00E-05,0.00356
824,4.00E-05,0.00356
825,4.00E-05,0.00348
826,4.00E-05,0.00348
827,4.00E-05,0.00348
828,4.00E-05,0.00348
829,4.00E-05,0.00344
830,4.00E-05,0.00336
831,4.00E-05,0.00332
832,0,0.00328
833,0,0.00324
834,0,0.00316
835,0,0.00316
836,0,0.00316
837,0,0.00308
838,0,0.00308
839,0,0.00304
840,0,0.003
841,0,0.00288
842,0,0.00288
843,0,0.00284
844,0,0.0028
845,0,0.0028
846,0,0.00276
847,0,0.00276
848,0,0.00276
849,0,0.00272
850,0,0.00268
851,0,0.00268
852,0,0.00264
853,0,0.00264
854,0,0.00264
855,0,0.00264
856,0,0.0026
857,0,0.00256
858,0,0.00256
859,0,0.00248
860,0,0.00248
861,0,0.00248
862,0,0.00248
863,0,0.00244
864,0,0.00244
865,0,0.0024
866,0,0.00236
867,0,0.00228
868,0,0.00224
869,0,0.00224
870,0,0.0022
871,0,0.00216
872,0,0.00212
873,0,0.00212
874,0,0.00212
875,0,0.00212
876,0,2.12E-03
877,0,2.08E-03
878,0,2.08E-03
879,0,2.04E-03
880,0,2.04E-03
881,0,2.00E-03
882,0,1.84E-03
883,0,1.84E-03
884,0,1.80E-03
885,0,1.80E-03
886,0,1.72E-03
887,0,1.68E-03
888,0,1.68E-03
889,0,1.68E-03
890,0,1.68E-03
891,0,1.64E-03
892,0,1.64E-03
893,0,1.64E-03
894,0,1.64E-03
895,0,1.60E-03
896,0,1.60E-03
897,0,1.60E-03
898,0,1.60E-03
899,0,1.60E-03
900,0,1.60E-03
901,0,1.60E-03
902,0,1.60E-03
903,0,1.60E-03
904,0,1.60E-03
905,0,1.60E-03
906,0,1.60E-03
907,0,1.60E-03
908,0,1.56E-03
909,0,1.52E-03
910,0,1.52E-03
911,0,1.52E-03
912,0,1.48E-03
913,0,1.48E-03
914,0,1.44E-03
915,0,1.44E-03
916,0,1.44E-03
917,0,1.44E-03
918,0,1.40E-03
919,0,1.36E-03
920,0,1.36E-03
921,0,1.36E-03
922,0,1.36E-03
923,0,1.32E-03
924,0,1.32E-03
925,0,1.32E-03
926,0,1.32E-03
927,0,1.32E-03
928,0,1.32E-03
929,0,1.32E-03
930,0,1.32E-03
931,0,1.32E-03
932,0,1.32E-03
933,0,1.32E-03
934,0,1.24E-03
935,0,1.24E-03
936,0,1.24E-03
937,0,1.20E-03
938,0,1.20E-03
939,0,1.08E-03
940,0,1.08E-03
941,0,1.04E-03
942,0,1.00E-03
943,0,1.00E-03
944,0,1.00E-03
945,0,1.00E-03
946,0,1.00E-03
947,0,9.60E-04
948,0,9.20E-04
949,0,9.20E-04
950,0,9.20E-04
951,0,9.20E-04
952,0,8.80E-04
953,0,8.80E-04
954,0,8.80E-04
955,0,8.40E-04
956,0,8.00E-04
957,0,8.00E-04
958,0,8.00E-04
959,0,6.40E-04
960,0,6.40E-04
961,0,6.00E-04
962,0,6.00E-04
963,0,5.60E-04
964,0,5.20E-04
965,0,5.20E-04
966,0,5.20E-04
967,0,5.20E-04
968,0,5.20E-04
969,0,5.20E-04
970,0,5.20E-04
971,0,5.20E-04
972,0,5.20E-04
973,0,5.20E-04
974,0,5.20E-04
975,0,4.80E-04
976,0,4.40E-04
977,0,4.00E-04
978,0,4.00E-04
979,0,3.60E-04
980,0,3.20E-04
981,0,3.20E-04
982,0,3.20E-04
983,0,3.20E-04
984,0,3.20E-04
985,0,2.80E-04
986,0,2.80E-04
987,0,2.80E-04
988,0,2.00E-04
989,0,2.00E-04
990,0,1.60E-04
991,0,1.60E-04
992,0,1.20E-04
993,0,1.20E-04
994,0,8.00E-05
995,0,8.00E-05
996,0,0.00E+00
997,0,0
998,0,0
999,0,0
1000,0,0
