T1,T2
94.73453019,121.1853667
588.3263801,134.0226462
6.932918972,222.1248945
5.040503035,2.567139964
329.5842306,58.39009261
250.2110677,2.504841753
4.875631215,57.71332226
105.9296225,2.874566308
135.3178424,3.21982184
4.805042984,2.53122191
262.5126686,917.8147277
270.5354346,2.704552475
10.34384277,63.88055463
6.520007965,3.29834675
3.643711215,2.90703154
454.7568958,135.8385304
199.6368065,2.836942352
224.1735683,100.8294074
4.843364469,2.808831136
192.6421808,2.320237868
10.36356914,2.470710304
5.19973272,299.9259528
8.632229199,3.517139095
128.7491838,3.127649626
2.776941097,261.7649895
417.5252285,2.464201332
0,116.7255948
356.3100031,2.515924136
197.9197786,3.456191227
227.3970264,3.504530977
3.40782259,165.6983459
3.655625373,117.5796442
49.83235387,60.07964929
190.8348833,84.63259851
8.607234337,47.32828291
2.943984068,2.450830367
7.504471168,244.4697512
196.990505,106.0603923
206.0612842,98.90013886
2.77362063,25.28221665
11.62801772,3.375054213
3.126214489,91.61428461
5.306505221,48.56107131
5.154599695,103.7818051
6.350351273,2.712711678
3.062857419,112.0955254
171.6820307,2.770010805
286.7181178,3.080436316
234.1060207,165.7420709
174.5935962,113.4276605
143.4466603,2.985896516
3.356679062,134.3215119
395.5885306,174.3151928
329.8048899,2.829459135
883.0830473,187.528183
400.5190168,30.94721803
146.4752465,60.74169078
7.825314869,206.2688677
2.592647047,230.8645279
174.2232947,83.22372023
132.767689,75.33314031
9.014483162,87.21657739
2.725084431,107.1763038
265.5985995,3.450458346
285.3518388,164.1106234
8.155739242,2.409094738
478.8851718,132.7081652
329.9004489,142.4863761
324.0798796,124.033749
148.2080029,135.4323695
121.3929676,159.3885352
230.5601947,242.3189184
252.5449174,117.2909522
4.947512994,296.4453001
190.1867754,285.8693281
4.248089384,73.39336895
163.6124382,0
7.257218478,102.215383
201.1832683,3.231232588
421.1060859,158.1642784
13.76026378,518.6504597
5.542096147,34.45509252
290.2208163,124.2685719
261.2661841,3.07149775
3.407600164,2.416367244
282.7021225,89.0239134
2.146762308,148.4480185
4.898154409,3.540260202
5.827554785,369.1466384
334.8603702,216.6756667
163.0342013,276.9199559
2.703291803,160.0819923
64.41118665,3.314172578
3.689832532,71.40444555
333.7927541,2.457821648
3.51416661,62.93733163
382.959176,188.1354194
5.397840057,56.61988457
100.881516,2.943210423
192.3553295,51.41281353
9.946108944,3.490733761
3.851018988,3.299265117
561.4872899,2.705748758
101.1890675,3.141134396
7.056378592,453.8856684
8.204736251,346.9944533
6.62503793,3.003844908
251.0109887,740.1988274
6.827699041,207.165396
2.990927351,127.2407236
2.951749598,2.748557867
196.7784569,25.58126157
3.128636319,154.4551516
3.152381667,209.830112
78.44780897,85.26547313
3.796480902,134.3765331
4.870285062,9.678037289
6.369330433,83.4549931
5.876688162,3.247138275
6.225127926,138.8893469
3.662442097,2.577484235
181.6381539,2.672444074
299.5301085,115.7902438
29.97950868,75.34316483
10.9461332,66.33903403
3.255216327,2.893423937
3.704997526,229.6681608
306.0979888,2.952449153
280.5873034,45.63856034
6.634606892,53.01575616
222.166573,149.885314
6.345860782,3.068557093
282.8488507,219.9557559
7.222878543,216.7286812
9.804313265,2.590573815
7.464192548,3.058667699
6.185009803,93.86788706
475.1560016,2.869484757
3.143509431,507.50933
2.882972252,167.1893182
7.150542733,153.4984297
131.464401,53.20194327
7.079305848,193.2785225
2.787031149,3.398124657
84.09204011,515.7020858
233.8476978,95.76601252
4.08451883,2.884028015
154.1113482,109.4851213
2.827943444,106.7930168
393.0483664,218.5601459
347.6729851,113.0681359
4.143301017,40.60759161
206.8965064,3.607947562
275.0096035,2.692745652
30.97230764,3.053319512
3.382152303,120.7888387
164.3109838,31.72287435
0,32.7907444
3.686770012,2.470903106
6.999893424,2.236877237
4.250033588,122.2762792
4.05331181,2.726687586
270.9923592,2.816583463
202.1783623,3.897891529
9.362187014,2.680800547
209.0630068,3.123024132
9.747711923,73.76928663
4.535403387,0
696.7660741,185.6223319
6.288210484,99.23910746
2.506607828,451.5197518
3.303251222,148.5779341
3.358926683,35.23380368
266.2997931,189.4854608
256.4216532,3.181251101
305.5681772,337.1960115
158.3921284,14.88316788
141.1091243,58.83920994
406.4600694,210.6366959
260.6204427,2.702652613
395.4880653,104.4482824
7.460939159,510.7615776
125.1730874,127.6451954
416.4314352,82.58300243
11.28312618,38.04356995
4.463976527,2.809405292
2.998025005,89.01257113
130.4005882,3.136105696
7.956675446,71.6934211
4.702482861,180.4408468
287.1734118,91.85368383
7.403795088,3.414365895
415.1272006,2.839679848
287.3560585,701.6637433
3.655803614,3.445508036
2.516395873,2.761723469
10.49268084,3.559487385
0,3.920632475
476.1316121,130.6235139
209.2453125,51.76920081
7.504730049,133.5893816
193.324018,2.554423636
192.4985895,127.2876317
4.005075662,141.1039004
0,2.344647458
4.937943998,136.6820269
206.203239,2.964581304
3.389655384,366.1006431
8.342991659,2.431346157
209.3299683,2.993616278
8.963954507,155.7943364
5.263818306,152.4144837
4.881513537,853.588258
252.3959636,177.9385804
324.5606754,100.1105703
122.2934195,3.682394306
248.722446,50.13290321
10.17654407,256.0716945
6.891232525,7.730341876
2.641949498,31.57920647
4.943110635,2.733287963
122.7921217,279.8192631
204.2724426,2.518883427
194.8877148,61.28547857
355.072211,111.3007749
10.92155161,169.9959729
3.515604748,307.0407838
7.535878279,100.9999224
6.862866325,28.31595768
376.2707742,2.885201451
7.43460192,23.93850041
765.0585774,3.141139812
443.7488676,3.256347873
5.093380164,67.37542471
418.8848296,116.4828614
3.978596389,124.7773705
4.214572262,196.5893334
6.177902105,207.4725277
8.737596564,101.8109314
10.04311437,89.96060611
45.93589834,111.0355477
3.237709526,107.1624616
300.668751,181.2625603
11.61690776,498.4401848
6.155953037,126.2473797
193.8428277,178.663262
297.8842419,152.3709325
2.936769539,61.03020747
139.936776,122.1330868
4.862746149,102.5902803
50.84957572,129.5516341
177.0258134,229.740752
4.430621382,78.26849214
295.180106,22.97300829
12.02748219,189.6426339
4.310910428,2.818796344
184.7390929,48.97019312
43.12663821,80.77468841
12.78377763,73.78966371
276.9653232,2.712097911
2.993783537,222.5423116
93.88543118,3.090577054
2.774856031,3.553302383
404.7183025,3.439902144
7.873723821,171.9871891
379.8167178,3.36860612
0,27.67913108
6.656278103,367.9759733
5.466664819,239.9606118
41.25360186,3.724484573
364.3290506,186.7823958
3.431917998,40.84386767
177.0886217,2.214995078
108.2884474,3.209796833
3.081475317,100.4119291
208.7761635,3.148160556
3.208409957,180.8964401
5.246743648,571.0255055
2.53553691,3.510311299
5.9746815,311.3023131
7.492205598,2.656888629
6.531150559,3.292291713
13.71701601,533.8978848
307.2428367,85.13815573
357.1463693,2.995908979
78.17530471,232.1979996
2.599951722,168.6908611
5.790820283,3.057268264
7.644241127,3.265871316
91.36498238,42.66031498
417.1953625,176.6951002
4.350550482,3.694145694
4.635560526,3.516465325
120.2306463,3.144715683
186.5755971,90.79804732
85.11566255,70.44525008
310.4890439,3.480647452
106.0423155,101.2695014
160.5786577,49.6281514
209.5321042,58.70964169
5.928480317,3.521767448
27.96823086,2.307294955
264.3257974,2.981352636
58.77648984,145.6120624
293.4057748,410.5579451
4.459618334,200.5931772
6.023214394,63.60454372
7.518388418,143.0561797
5.580519936,435.454539
264.0196802,46.31064736
297.9499477,99.65126743
198.2082057,43.24993322
6.403870066,118.9891939
6.264572651,3.514328162
8.782615113,86.35268257
25.06165463,3.087039043
6.331781301,147.2598891
190.0749091,3.187575001
6.808745991,25.73731448
178.1287843,314.1998662
2.123164405,2.229488765
208.4722133,2.742783027
123.7266679,49.20517551
10.17040005,221.0265066
6.788981215,9.800753279
331.4230468,0
301.7220273,2.909017131
174.4401426,3.533533897
265.5117423,3.079735213
90.37000351,111.0505748
148.5134083,3.119164346
131.5784731,270.9892535
2.826792844,2.544545313
6.916379978,243.5819879
366.7587835,156.0516896
196.9547159,0
13.83026312,2.945803799
521.3419647,906.2768981
378.7551212,3.26241861
5.21333934,99.26879346
257.3197081,193.7143238
2.517774241,116.9577384
245.9399689,2.884546448
5.370637394,46.53975749
55.95177353,3.088035236
8.35498209,166.9875896
5.042606071,3.18986189
2.817066988,3.035015203
100.4669268,36.6381683
453.3090766,483.4605099
7.823340096,3.821434886
187.9460725,78.21649203
342.8394866,658.8763046
145.3580428,3.046361552
304.6828233,2.467845652
235.3250554,189.0778243
511.8454207,162.8988632
3.157931353,40.53968299
62.65492012,3.072823437
5.351278117,67.37006432
114.5067193,207.8667302
88.04709302,85.5879791
362.8493239,83.92052814
137.2364088,84.70433223
337.5871373,11.58477628
417.0656348,65.47870325
5.969085597,2.515872138
256.8959652,103.6979
183.6761099,232.662128
6.393839355,3.361366564
140.4521411,2.502259984
407.3664737,3.208481223
54.85853268,45.67236474
126.2264069,3.028642917
6.404735238,107.4782703
3.339043069,3.61070751
6.012887339,99.46173505
102.4659141,111.0595169
8.195296303,3.403463207
129.9031356,90.91438679
2.315379038,2.193266305
8.82513807,212.7495502
259.9403534,2.426061025
294.5822821,112.3435684
3.210444425,2.284470919
18.23243745,121.7830151
7.216049845,3.629877716
3.025422388,103.6337761
15.32152109,83.97568109
114.7954747,176.3581817
5.82753916,70.20324322
194.8523964,151.3329145
258.1164256,81.39098299
7.271850476,2.702141793
2.417461454,2.814220528
562.5103829,232.5033343
309.5712572,2.312945426
150.4783088,2.987827543
8.708544438,195.5905291
3.418250214,24.07981721
251.8522497,201.227982
263.0005531,32.85265065
5.551904795,95.05290748
98.18132826,134.4652747
9.784742539,2.949151973
558.9941095,3.526819761
103.2477949,144.8101291
145.5730901,139.0309246
5.947734603,2.795361026
4.423835482,2.889070259
358.378209,4.825166542
5.207473881,121.523318
3.45232413,119.2520027
4.66668707,14.21729743
3.394090809,785.7927864
6.088659465,2.427609209
4.022303081,3.031261919
101.3668086,31.47241858
121.8386794,196.049894
4.207289342,2.733024557
66.83719556,261.1742112
230.8035576,202.096358
245.182181,319.8571011
8.016960125,46.98078558
3.21861802,15.02942288
55.0612413,162.5379566
7.966642721,104.6932192
61.55534092,157.3553894
353.1504918,182.6301071
227.0981147,153.1721582
105.5718128,2.691486175
345.7510541,3.298746049
324.7695016,213.0399265
6.435274409,119.5717679
120.0383353,125.7618028
366.6269849,78.59967718
7.823852387,3.451860902
321.127601,2.695505777
6.680418003,102.8471972
363.7255201,144.4343717
10.96763957,2.718836454
272.1282728,112.0764891
2.554319063,177.6268637
118.8059425,3.420672102
8.4948883,671.8590667
5.507361357,3.556151335
6.578652205,121.0766655
12.22015201,3.435029311
253.3539713,131.6591408
39.83238362,70.48022084
7.705842545,710.4791026
3.194666287,402.7359985
2.670966796,234.0261112
344.9446676,3.299045216
9.633609341,3.631614497
82.69031534,380.4522352
2.811134409,3.465462134
160.8298258,157.3920296
133.6847537,170.5130632
194.4123594,3.517578778
10.56884211,24.89797811
270.2975092,3.002007852
204.937612,23.59365174
432.1580382,115.0250634
5.095037557,173.9427411
8.756036821,324.4249812
394.6040104,3.818040398
8.278912447,3.426581982
544.1624824,2.891654337
459.2784894,93.56202173
244.1755806,185.8032653
3.551917028,82.11034276
512.114133,182.7676118
255.8101898,197.1658447
83.83702684,26.36240264
167.0125618,390.3639483
288.3670016,188.0525487
243.4751404,249.9819521
155.7114855,317.2275141
81.14308467,3.45367216
417.9812077,2.080685999
4.51218644,2.89363211
253.1786596,2.945354193
4.984023462,2.927839615
6.541359457,3.648119588
250.421962,3.993603174
248.2302269,3.27921928
340.9267359,185.9794524
250.3735637,91.92054477
7.896463721,3.012945532
96.26722164,194.4860261
193.7123648,98.61473573
334.2209724,166.6523688
516.088937,308.9941497
2.366962992,139.8724606
229.360842,3.580156569
105.2923096,109.1460572
9.799200369,2.464269931
228.3801018,118.6901893
7.617895876,3.208666706
3.155096145,65.89531968
3.311817098,2.565143838
5.873455549,90.69815737
397.5246207,3.035843065
102.5258778,22.14633948
2.719948511,304.0373922
4.475570559,113.0287894
5.787356787,25.14759188
485.8141633,134.9904297
6.605768128,50.471056
9.235973053,199.5161635
4.183316372,3.187330907
5.560323808,3.060112874
244.9330057,2.805329753
352.4222705,3.224117842
6.987800923,2.490503299
7.769897946,211.5183564
230.8118164,65.41938731
7.89378093,3.811133248
10.40349038,165.4863502
4.757597852,203.5987658
2.376087768,3.455961678
308.6364979,2.915653427
313.9444099,3.593581772
281.2672891,0
121.6961734,60.38027139
271.1035709,83.36725007
88.35120339,377.7917467
6.026817345,252.6170791
2.670067976,42.6315813
183.8068913,2.958816055
42.05008514,3.091542016
2.778893466,2.283803595
3.187601399,3.238159531
217.982658,215.9487129
330.2474855,18.65310496
150.5115403,128.010345
220.1026645,3.18740997
103.1459421,2.156976009
10.8231435,54.36168055
265.3521929,103.118185
223.3169336,3.615819662
203.000681,196.0150149
37.27580843,3.43886205
214.1281917,2.995899027
417.1704573,348.8645638
551.6743471,564.4440056
272.2140421,128.5927911
45.07453307,106.1246243
3.093190141,157.5601122
4.242814546,32.55766796
12.55548346,396.5639174
14.66118245,103.911947
4.567758178,3.394066011
6.512886979,3.373360256
189.8549186,3.619678589
2.827919911,3.410995238
2.933133875,87.50601454
3.006191899,2.673174764
3.237438537,2.758641875
4.573157921,3.219588656
8.700785508,2.4791517
3.234865144,52.84351786
311.2045638,2.425119
87.44682517,3.154563073
321.9594864,2.745386889
239.7076966,3.661784896
3.564161449,2.363675793
11.25296334,3.247506112
298.4202848,2.728944252
6.894812419,2.744230188
8.475985421,93.86259077
7.090422706,249.3165783
350.8985481,3.077995885
355.727394,319.7193493
144.5519469,2.598019009
10.35846062,66.52829486
7.223335539,27.61994465
5.623552437,318.9199326
328.7534539,756.2721178
275.1484158,28.93885825
242.4755979,3.667597613
170.4024783,113.8812031
290.0331695,3.228005471
5.639628148,2.894073527
223.7048875,86.94155477
