Time,P11,P22
115,0.09328,0.31312
116,0.0918,0.31132
117,0.09032,0.30956
118,0.089,0.30752
119,0.0878,0.3054
120,0.08664,0.30344
121,0.08548,0.30128
122,0.0842,0.29884
123,0.08272,0.29676
124,0.08156,0.2948
125,0.08044,0.2932
126,0.07968,0.29152
127,0.07856,0.2892
128,0.07756,0.28712
129,0.07632,0.28564
130,0.07576,0.28368
131,0.0748,0.28208
132,0.0738,0.2806
133,0.07264,0.27908
134,0.07152,0.27716
135,0.07068,0.2756
136,0.06996,0.27408
137,0.06904,0.2722
138,0.06796,0.27052
139,0.06668,0.26848
140,0.06588,0.26684
141,0.06528,0.26508
142,0.06432,0.26336
143,0.06344,0.26152
144,0.063,0.26032
145,0.06232,0.25908
146,0.0614,0.25704
147,0.06076,0.25564
148,0.05992,0.25404
149,0.05956,0.25244
150,0.05872,0.2504
151,0.05788,0.2486
152,0.0574,0.24668
153,0.05704,0.2454
154,0.05636,0.24372
155,0.05568,0.24256
156,0.05488,0.2414
157,0.05436,0.23992
158,0.05384,0.23852
159,0.05336,0.23692
160,0.05268,0.23556
161,0.0522,0.2342
162,0.05164,0.23268
163,0.0512,0.2314
164,0.05056,0.23044
165,0.04964,0.22936
166,0.04908,0.22792
167,0.04844,0.22648
168,0.04792,0.22504
169,0.0474,0.22364
170,0.04668,0.2224
171,0.04628,0.22092
172,0.04592,0.21956
173,0.0456,0.21828
174,0.04488,0.21668
175,0.044,0.2152
176,0.04328,0.21432
177,0.04308,0.21324
178,0.04216,0.21196
179,0.04172,0.21084
180,0.04132,0.2096
181,0.04092,0.20876
182,0.04056,0.20732
183,0.03992,0.20608
184,0.0396,0.20476
185,0.03904,0.2034
186,0.0386,0.20264
187,0.03804,0.20144
188,0.03764,0.2
189,0.03736,0.19868
190,0.03668,0.1976
191,0.0364,0.19612
192,0.0358,0.19504
193,0.03528,0.19368
194,0.03488,0.19252
195,0.03452,0.19124
196,0.03404,0.19008
197,0.03348,0.18888
198,0.03288,0.1876
199,0.03216,0.18644
200,0.03196,0.18524
201,0.03176,0.18384
202,0.03144,0.1828
203,0.03076,0.18184
204,0.03032,0.18064
205,0.02984,0.1798
206,0.0294,0.17892
207,0.02928,0.178
208,0.02888,0.17684
209,0.02856,0.17584
210,0.02828,0.17484
211,0.02768,0.17396
212,0.0272,0.17308
213,0.02688,0.17184
214,0.02652,0.171
215,0.02644,0.1702
216,0.02608,0.16948
217,0.02596,0.16832
218,0.02568,0.16732
219,0.02536,0.16648
220,0.025,0.16572
221,0.02456,0.16504
222,0.02412,0.16416
223,0.02376,0.1634
224,0.02352,0.16272
225,0.02328,0.1616
226,0.02312,0.16044
227,0.02288,0.15952
228,0.02256,0.15856
229,0.0224,0.15792
230,0.02216,0.15732
231,0.02188,0.15644
232,0.02172,0.15572
233,0.0214,0.15472
234,0.02116,0.15388
235,0.02084,0.1532
236,0.02076,0.15228
237,0.02052,0.15092
238,0.02032,0.14988
239,0.01996,0.14924
240,0.0198,0.14816
241,0.01952,0.14716
242,0.01936,0.14596
243,0.01912,0.1456
244,0.01888,0.1446
245,0.01856,0.14376
246,0.01836,0.14288
247,0.01836,0.14224
248,0.01816,0.14168
249,0.018,0.14088
250,0.01784,0.14004
251,0.01772,0.13932
252,0.0174,0.1386
253,0.0172,0.13748
254,0.01712,0.1368
255,0.01692,0.13612
256,0.01684,0.13544
257,0.01676,0.13476
258,0.0166,0.134
259,0.01656,0.13336
260,0.01648,0.13228
261,0.01636,0.13148
262,0.016,0.131
263,0.01576,0.13028
264,0.01568,0.12936
265,0.01536,0.12876
266,0.01532,0.12812
267,0.01512,0.1276
268,0.01508,0.12704
269,0.01492,0.12616
270,0.01472,0.1256
271,0.01452,0.12496
272,0.01444,0.12408
273,0.0144,0.12372
274,0.01432,0.12304
275,0.01428,0.12252
276,0.01412,0.12192
277,0.014,0.12148
278,0.01396,0.12088
279,0.01384,0.11996
280,0.01372,0.11912
281,0.01364,0.11836
282,0.0136,0.11752
283,0.01344,0.11708
284,0.0134,0.11644
285,0.01328,0.1156
286,0.01324,0.11492
287,0.01296,0.11432
288,0.0128,0.11364
289,0.01252,0.1132
290,0.01244,0.11248
291,0.01228,0.11176
292,0.01216,0.1112
293,0.01196,0.11056
294,0.01188,0.10992
295,0.01172,0.10928
296,0.01168,0.10864
297,0.01156,0.10808
298,0.01148,0.10764
299,0.01136,0.10712
300,0.01128,0.10648
301,0.01116,0.10588
302,0.01104,0.10544
303,0.01096,0.10512
304,0.01092,0.10436
305,0.01088,0.1038
306,0.0108,0.10316
307,0.01068,0.10292
308,0.01056,0.1022
309,0.01044,0.10172
310,0.0104,0.10152
311,0.01032,0.1012
312,0.01008,0.1006
313,0.01,0.0998
314,0.00992,0.0992
315,0.00984,0.09856
316,0.00984,0.09804
317,0.00976,0.09752
318,0.00964,0.09696
319,0.00964,0.09652
320,0.00948,0.09596
321,0.0094,0.0954
322,0.00936,0.09488
323,0.00936,0.09456
324,0.0092,0.09412
325,0.00916,0.09372
326,0.00908,0.09304
327,0.00892,0.09256
328,0.00892,0.09196
329,0.00888,0.09172
330,0.00876,0.09108
331,0.00864,0.09052
332,0.00864,0.09028
333,0.00864,0.09016
334,0.00856,0.08984
335,0.00848,0.08936
336,0.00836,0.0888
337,0.00832,0.08836
338,0.00812,0.08788
339,0.00804,0.0872
340,0.00804,0.087
341,0.008,0.08652
342,0.00796,0.08628
343,0.00792,0.0858
344,0.00792,0.08536
345,0.00792,0.08488
346,0.0078,0.08436
347,0.00768,0.08376
348,0.0076,0.08344
349,0.00748,0.08296
350,0.00736,0.0826
351,0.00724,0.08216
352,0.0072,0.082
353,0.00712,0.08156
354,0.00704,0.08108
355,0.00688,0.08076
356,0.0068,0.0804
357,0.0068,0.08
358,0.0068,0.07936
359,0.00676,0.079
360,0.00672,0.07884
361,0.00668,0.07828
362,0.0066,0.0778
363,0.00656,0.07756
364,0.00652,0.07732
365,0.00644,0.07688
366,0.0062,0.07644
367,0.00616,0.07588
368,0.00608,0.07536
369,0.00604,0.07492
370,0.006,0.07476
371,0.00588,0.07448
372,0.0058,0.074
373,0.00572,0.07332
374,0.00568,0.07296
375,0.00564,0.07268
376,0.00564,0.07224
377,0.0056,0.07196
378,0.00556,0.07144
379,0.00548,0.07112
380,0.00544,0.07096
381,0.00536,0.07048
382,0.00536,0.0702
383,0.00528,0.06976
384,0.00524,0.06948
385,0.00512,0.06908
386,0.00504,0.06876
387,0.00496,0.06848
388,0.00488,0.0682
389,0.00484,0.06792
390,0.00484,0.06764
391,0.00484,0.0672
392,0.00472,0.0668
393,0.00468,0.06648
394,0.00464,0.06608
395,0.00464,0.06576
396,0.0046,0.06528
397,4.52E-03,0.06484
398,4.48E-03,0.06444
399,4.44E-03,0.06412
400,4.44E-03,0.06376
401,4.44E-03,0.0634
402,4.40E-03,0.06316
403,4.40E-03,0.06292
404,4.36E-03,0.06244
405,4.36E-03,0.06216
406,4.24E-03,0.0618
407,4.16E-03,0.0614
408,4.16E-03,0.06092
409,4.12E-03,0.0606
410,4.08E-03,0.06028
411,4.00E-03,0.06004
412,3.96E-03,0.05984
413,3.92E-03,0.0596
414,3.88E-03,0.0594
415,3.80E-03,0.0592
416,3.76E-03,0.05876
417,3.72E-03,0.05844
418,3.72E-03,0.05804
419,3.68E-03,0.05768
420,3.68E-03,0.0574
421,3.64E-03,0.0572
422,3.64E-03,0.05676
423,3.64E-03,0.0566
424,3.60E-03,0.05644
425,3.56E-03,0.05612
426,3.48E-03,0.05564
427,3.40E-03,0.05516
428,3.40E-03,0.055
429,3.40E-03,0.05472
430,3.40E-03,0.05436
431,3.40E-03,0.05412
432,3.32E-03,0.05388
433,3.28E-03,0.0536
434,3.24E-03,0.05336
435,3.12E-03,0.05308
436,3.08E-03,0.05288
437,3.08E-03,0.05268
438,3.08E-03,0.05232
439,3.08E-03,0.05216
440,3.08E-03,0.05192
441,3.04E-03,0.05172
442,2.96E-03,0.05152
443,2.92E-03,0.05128
444,2.92E-03,0.05116
445,2.88E-03,0.051
446,2.88E-03,0.05072
447,2.76E-03,0.05064
448,2.72E-03,0.05028
449,2.72E-03,0.05008
450,2.60E-03,0.0498
451,2.60E-03,0.04952
452,2.52E-03,0.04944
453,2.52E-03,0.04924
454,2.52E-03,0.04916
455,2.52E-03,0.04888
456,2.52E-03,0.04864
457,2.48E-03,0.04844
458,2.48E-03,0.04816
459,2.48E-03,0.04804
460,2.48E-03,0.04768
461,2.48E-03,0.04732
462,2.40E-03,0.0472
463,2.40E-03,0.04684
464,2.40E-03,0.04652
465,2.40E-03,0.04628
466,2.36E-03,0.046
467,2.36E-03,0.0458
468,2.36E-03,0.04552
469,2.32E-03,0.04532
470,2.32E-03,0.04516
471,2.32E-03,0.04504
472,2.32E-03,0.045
473,2.28E-03,0.04484
474,2.28E-03,0.04452
475,2.28E-03,0.0444
476,2.28E-03,0.04412
477,2.24E-03,0.04388
478,2.24E-03,0.04352
479,2.24E-03,0.0432
480,2.24E-03,0.04304
481,2.24E-03,0.04288
482,2.20E-03,0.04268
483,2.20E-03,0.04252
484,2.20E-03,0.04236
485,2.20E-03,0.04224
486,2.20E-03,0.04196
487,2.20E-03,0.0418
488,2.12E-03,0.04148
489,2.12E-03,0.04124
490,2.12E-03,0.04088
491,2.12E-03,0.04076
492,2.08E-03,0.04068
493,2.04E-03,0.04044
494,2.00E-03,0.04008
495,2.00E-03,0.04
496,1.92E-03,0.03988
497,1.92E-03,0.03968
498,1.92E-03,0.03952
499,1.92E-03,0.03932
500,1.92E-03,0.03916
501,1.88E-03,0.03892
502,1.84E-03,0.03876
503,1.84E-03,0.03856
504,1.84E-03,0.03844
505,1.84E-03,0.03836
506,1.84E-03,0.03804
507,1.84E-03,0.038
508,1.80E-03,0.03792
509,1.80E-03,0.0378
510,1.76E-03,0.03768
511,1.76E-03,0.03756
512,1.68E-03,0.03728
513,1.64E-03,0.03708
514,1.64E-03,0.03684
515,1.64E-03,0.03656
516,1.60E-03,0.03644
517,1.60E-03,0.0362
518,1.56E-03,0.03592
519,1.52E-03,0.03564
520,1.48E-03,0.03544
521,1.48E-03,0.03524
522,1.48E-03,0.03508
523,1.44E-03,0.03496
524,1.44E-03,0.0348
525,1.40E-03,0.03468
526,1.40E-03,0.03432
527,1.36E-03,0.03412
528,1.36E-03,0.03408
529,1.36E-03,0.03396
530,1.36E-03,0.03376
531,1.36E-03,0.03368
532,1.36E-03,0.03344
533,1.36E-03,0.0332
534,1.32E-03,0.03304
535,1.32E-03,0.03292
536,1.32E-03,0.03272
537,1.32E-03,0.03248
538,1.28E-03,0.03236
539,1.28E-03,0.0322
540,1.28E-03,0.03212
541,1.28E-03,0.03184
542,1.28E-03,0.03168
543,1.28E-03,0.03156
544,1.28E-03,0.03148
545,1.24E-03,0.03144
546,1.20E-03,0.03132
547,1.20E-03,0.03132
548,1.20E-03,0.03124
549,1.20E-03,0.03108
550,1.16E-03,0.03096
551,1.16E-03,0.0308
552,1.16E-03,0.03068
553,1.16E-03,0.03056
554,1.16E-03,0.03028
555,1.16E-03,0.0302
556,1.16E-03,0.03012
557,1.16E-03,0.03
558,1.16E-03,0.02984
559,1.16E-03,0.02976
560,1.12E-03,0.0296
561,1.12E-03,0.02952
562,1.12E-03,0.02928
563,1.08E-03,0.02916
564,1.08E-03,0.02904
565,1.08E-03,0.029
566,1.08E-03,0.02876
567,1.04E-03,0.02856
568,1.04E-03,0.02836
569,1.04E-03,0.02836
570,1.04E-03,0.02816
571,1.04E-03,0.02804
572,1.04E-03,0.028
573,1.04E-03,0.02796
574,1.00E-03,0.02784
575,1.00E-03,0.02764
576,1.00E-03,0.02744
577,9.60E-04,0.0272
578,9.60E-04,0.02716
579,9.60E-04,0.027
580,9.60E-04,0.02692
581,9.20E-04,0.02676
582,9.20E-04,0.02664
583,9.20E-04,0.02664
584,9.20E-04,0.0266
585,9.20E-04,0.02652
586,9.20E-04,0.02636
587,9.20E-04,0.02608
588,9.20E-04,0.02592
589,9.20E-04,0.02576
590,9.20E-04,0.02556
591,9.20E-04,0.02556
592,9.20E-04,0.02544
593,8.80E-04,0.0254
594,8.40E-04,0.02532
595,8.00E-04,0.0252
596,8.00E-04,0.02516
597,7.60E-04,0.02492
598,7.60E-04,0.02464
599,7.60E-04,0.0244
600,7.60E-04,0.02436
601,7.60E-04,0.0242
602,7.60E-04,0.02404
603,7.60E-04,0.02392
604,7.60E-04,0.02376
605,7.60E-04,0.02356
606,7.60E-04,0.02352
607,7.60E-04,0.02344
608,7.60E-04,0.02336
609,7.60E-04,0.02312
610,7.60E-04,0.02288
611,7.60E-04,0.02284
612,7.60E-04,0.02268
613,7.60E-04,0.02252
614,7.60E-04,0.02244
615,7.60E-04,0.0222
616,7.60E-04,0.02216
617,7.60E-04,0.02192
618,7.60E-04,0.0218
619,7.60E-04,0.02168
620,7.60E-04,0.02168
621,7.60E-04,0.02156
622,7.60E-04,0.02144
623,7.60E-04,0.02136
624,7.60E-04,0.02124
625,7.60E-04,0.0212
626,7.60E-04,0.02112
627,7.60E-04,0.02096
628,7.60E-04,0.02084
629,7.60E-04,0.02076
630,7.60E-04,0.02064
631,7.60E-04,0.0206
632,7.60E-04,0.02044
633,7.60E-04,0.02036
634,7.60E-04,0.02024
635,7.60E-04,0.02008
636,7.60E-04,0.01984
637,7.60E-04,0.01984
638,7.60E-04,0.01976
639,7.60E-04,0.01964
640,7.60E-04,0.01944
641,7.60E-04,0.01932
642,7.60E-04,0.019
643,7.60E-04,0.01892
644,7.60E-04,0.01872
645,7.60E-04,0.01848
646,7.60E-04,0.01844
647,7.20E-04,0.01832
648,7.20E-04,0.01828
649,7.20E-04,0.01828
650,7.20E-04,0.01808
651,7.20E-04,0.01804
652,7.20E-04,0.01788
653,7.20E-04,0.01768
654,7.20E-04,0.01756
655,7.20E-04,0.01756
656,7.20E-04,0.01748
657,7.20E-04,0.0174
658,7.20E-04,0.0174
659,7.20E-04,0.0174
660,7.20E-04,0.01732
661,6.80E-04,0.01724
662,6.80E-04,0.01712
663,6.80E-04,0.01708
664,6.80E-04,0.017
665,6.40E-04,0.01696
666,6.40E-04,0.01688
667,6.40E-04,0.01684
668,6.40E-04,0.01676
669,6.40E-04,0.01668
670,6.40E-04,0.01656
671,6.40E-04,0.0164
672,6.00E-04,0.01632
673,6.00E-04,0.0162
674,6.00E-04,0.01616
675,6.00E-04,0.01612
676,6.00E-04,0.01608
677,6.00E-04,0.01596
678,6.00E-04,0.01588
679,5.60E-04,0.01588
680,5.60E-04,0.01576
681,5.20E-04,0.01568
682,5.20E-04,0.01564
683,5.20E-04,0.01548
684,5.20E-04,0.01532
685,5.20E-04,0.01528
686,5.20E-04,0.0152
687,4.80E-04,0.01516
688,4.80E-04,0.01516
689,4.80E-04,0.01512
690,4.80E-04,0.01512
691,4.80E-04,0.015
692,4.40E-04,0.0148
693,4.40E-04,0.01476
694,4.40E-04,0.01476
695,4.40E-04,0.01464
696,4.40E-04,0.01456
697,4.40E-04,0.01456
698,4.40E-04,0.01452
699,4.40E-04,0.01448
700,4.40E-04,0.01436
701,4.40E-04,0.01436
702,4.40E-04,0.01428
703,4.40E-04,0.01424
704,4.40E-04,0.01412
705,4.40E-04,0.014
706,4.40E-04,0.01392
707,4.40E-04,0.01392
708,4.40E-04,0.01384
709,4.40E-04,0.0138
710,4.40E-04,0.01376
711,4.40E-04,0.01352
712,4.40E-04,0.01336
713,4.40E-04,0.01328
714,4.40E-04,0.0132
715,4.40E-04,0.01312
716,4.40E-04,0.01308
717,4.40E-04,0.01288
718,4.40E-04,0.01288
719,4.40E-04,0.0128
720,4.40E-04,0.0128
721,4.40E-04,0.01268
722,4.40E-04,0.01264
723,4.40E-04,0.01264
724,4.40E-04,0.0124
725,4.00E-04,0.01228
726,4.00E-04,0.0122
727,4.00E-04,0.01216
728,4.00E-04,0.01212
729,3.60E-04,0.01208
730,3.60E-04,0.01208
731,3.60E-04,0.01208
732,3.60E-04,0.01196
733,3.60E-04,0.01176
734,3.60E-04,0.01168
735,3.60E-04,0.01168
736,3.60E-04,0.0116
737,3.60E-04,0.01156
738,3.60E-04,0.01156
739,3.60E-04,0.01148
740,3.20E-04,0.01144
741,3.20E-04,0.0114
742,3.20E-04,0.01132
743,3.20E-04,0.01128
744,3.20E-04,0.0112
745,3.20E-04,0.011
746,3.20E-04,0.011
747,3.20E-04,0.011
748,3.20E-04,0.011
749,2.80E-04,0.01088
750,2.80E-04,0.0106
751,2.80E-04,0.0106
752,2.80E-04,0.01056
753,2.80E-04,0.01056
754,2.80E-04,0.01036
755,2.80E-04,0.01036
756,2.80E-04,0.01028
757,2.80E-04,0.01028
758,2.80E-04,0.0102
759,2.80E-04,0.0102
760,2.80E-04,0.01012
761,2.80E-04,0.01012
762,2.80E-04,0.01004
763,2.80E-04,0.01004
764,2.80E-04,0.01
765,2.80E-04,0.00992
766,2.40E-04,0.00988
767,2.40E-04,0.00976
768,2.40E-04,0.00968
769,2.40E-04,0.00956
770,2.40E-04,0.00948
771,2.40E-04,0.00944
772,2.40E-04,0.0094
773,2.40E-04,0.00936
774,2.40E-04,0.00924
775,2.40E-04,0.00924
776,2.40E-04,0.00916
777,2.00E-04,0.00904
778,2.00E-04,0.00896
779,2.00E-04,0.00888
780,2.00E-04,0.00884
781,2.00E-04,0.00872
782,2.00E-04,0.00872
783,2.00E-04,0.00864
784,2.00E-04,0.00852
785,2.00E-04,0.0084
786,2.00E-04,0.00836
787,2.00E-04,0.00828
788,2.00E-04,0.00824
789,2.00E-04,0.00824
790,2.00E-04,0.00824
791,2.00E-04,0.0082
792,2.00E-04,0.00812
793,2.00E-04,0.008
794,2.00E-04,0.00796
795,2.00E-04,0.00776
796,2.00E-04,0.00776
797,2.00E-04,0.00772
798,2.00E-04,0.0076
799,2.00E-04,0.00756
800,2.00E-04,0.00756
801,2.00E-04,0.00756
802,2.00E-04,0.00748
803,2.00E-04,0.0074
804,2.00E-04,0.0072
805,2.00E-04,0.0072
806,2.00E-04,0.0072
807,2.00E-04,0.00704
808,2.00E-04,0.007
809,2.00E-04,0.007
810,2.00E-04,0.00696
811,2.00E-04,0.00688
812,2.00E-04,0.00676
813,2.00E-04,0.00664
814,2.00E-04,0.00648
815,2.00E-04,0.00636
816,2.00E-04,0.00636
817,2.00E-04,0.00636
818,2.00E-04,0.00636
819,0.0002,0.00632
820,1.60E-04,0.00632
821,1.60E-04,0.00624
822,1.60E-04,0.00616
823,1.60E-04,0.00616
824,1.60E-04,0.00608
825,1.60E-04,0.00608
826,1.60E-04,0.00608
827,1.60E-04,0.00608
828,1.60E-04,0.00608
829,1.60E-04,0.00592
830,1.60E-04,0.00588
831,1.20E-04,0.00584
832,0.00012,0.0058
833,0.00012,0.00576
834,0.00012,0.00568
835,0.00012,0.00564
836,0.00012,0.00556
837,0.00012,0.00552
838,0.00012,0.00548
839,0.00012,0.00528
840,8.00E-05,0.00528
841,8.00E-05,0.00524
842,8.00E-05,0.0052
843,8.00E-05,0.00516
844,8.00E-05,0.00512
845,8.00E-05,0.00504
846,8.00E-05,0.00496
847,8.00E-05,0.00492
848,8.00E-05,0.00492
849,8.00E-05,0.00484
850,8.00E-05,0.00484
851,8.00E-05,0.0048
852,8.00E-05,0.0048
853,8.00E-05,0.0048
854,8.00E-05,0.00476
855,8.00E-05,0.00476
856,8.00E-05,0.00476
857,8.00E-05,0.0046
858,8.00E-05,0.00444
859,8.00E-05,0.00436
860,8.00E-05,0.00436
861,8.00E-05,0.00432
862,8.00E-05,0.00428
863,8.00E-05,0.00424
864,8.00E-05,0.00424
865,4.00E-05,0.0042
866,4.00E-05,0.0042
867,4.00E-05,0.00412
868,4.00E-05,0.00412
869,4.00E-05,0.00404
870,4.00E-05,0.00396
871,4.00E-05,0.00388
872,4.00E-05,0.00388
873,4.00E-05,0.00388
874,4.00E-05,0.00384
875,4.00E-05,0.00384
876,4.00E-05,3.80E-03
877,4.00E-05,3.80E-03
878,4.00E-05,3.72E-03
879,4.00E-05,3.68E-03
880,4.00E-05,3.64E-03
881,4.00E-05,3.64E-03
882,4.00E-05,3.60E-03
883,4.00E-05,3.56E-03
884,4.00E-05,3.44E-03
885,4.00E-05,3.36E-03
886,4.00E-05,3.36E-03
887,4.00E-05,3.36E-03
888,4.00E-05,3.32E-03
889,4.00E-05,3.24E-03
890,4.00E-05,3.24E-03
891,4.00E-05,3.20E-03
892,4.00E-05,3.20E-03
893,4.00E-05,3.12E-03
894,4.00E-05,3.12E-03
895,4.00E-05,3.08E-03
896,4.00E-05,3.08E-03
897,4.00E-05,3.08E-03
898,4.00E-05,3.04E-03
899,4.00E-05,3.04E-03
900,4.00E-05,3.00E-03
901,4.00E-05,2.96E-03
902,4.00E-05,2.92E-03
903,4.00E-05,2.88E-03
904,4.00E-05,2.80E-03
905,4.00E-05,2.72E-03
906,4.00E-05,2.72E-03
907,4.00E-05,2.72E-03
908,4.00E-05,2.68E-03
909,4.00E-05,2.64E-03
910,4.00E-05,2.60E-03
911,4.00E-05,2.52E-03
912,4.00E-05,2.44E-03
913,4.00E-05,2.36E-03
914,4.00E-05,2.36E-03
915,4.00E-05,2.36E-03
916,4.00E-05,2.28E-03
917,4.00E-05,2.24E-03
918,4.00E-05,2.20E-03
919,4.00E-05,2.16E-03
920,4.00E-05,2.12E-03
921,4.00E-05,2.12E-03
922,4.00E-05,2.12E-03
923,4.00E-05,2.12E-03
924,4.00E-05,2.12E-03
925,4.00E-05,2.08E-03
926,4.00E-05,2.04E-03
927,4.00E-05,1.96E-03
928,4.00E-05,1.96E-03
929,4.00E-05,1.96E-03
930,4.00E-05,1.92E-03
931,4.00E-05,1.92E-03
932,4.00E-05,1.88E-03
933,4.00E-05,1.84E-03
934,4.00E-05,1.84E-03
935,4.00E-05,1.80E-03
936,4.00E-05,1.80E-03
937,4.00E-05,1.80E-03
938,4.00E-05,1.72E-03
939,4.00E-05,1.68E-03
940,4.00E-05,1.68E-03
941,4.00E-05,1.68E-03
942,4.00E-05,1.68E-03
943,4.00E-05,1.64E-03
944,4.00E-05,1.60E-03
945,4.00E-05,1.60E-03
946,4.00E-05,1.60E-03
947,4.00E-05,1.52E-03
948,4.00E-05,1.52E-03
949,4.00E-05,1.48E-03
950,4.00E-05,1.48E-03
951,4.00E-05,1.48E-03
952,4.00E-05,1.40E-03
953,4.00E-05,1.40E-03
954,4.00E-05,1.36E-03
955,4.00E-05,1.32E-03
956,4.00E-05,1.32E-03
957,4.00E-05,1.28E-03
958,4.00E-05,1.28E-03
959,4.00E-05,1.28E-03
960,4.00E-05,1.24E-03
961,4.00E-05,1.20E-03
962,4.00E-05,1.12E-03
963,4.00E-05,1.08E-03
964,4.00E-05,1.08E-03
965,4.00E-05,9.60E-04
966,4.00E-05,9.20E-04
967,4.00E-05,8.40E-04
968,4.00E-05,8.40E-04
969,4.00E-05,8.40E-04
970,4.00E-05,8.40E-04
971,4.00E-05,8.00E-04
972,4.00E-05,7.60E-04
973,4.00E-05,7.60E-04
974,4.00E-05,7.60E-04
975,4.00E-05,7.60E-04
976,4.00E-05,7.20E-04
977,4.00E-05,6.80E-04
978,4.00E-05,6.80E-04
979,4.00E-05,6.80E-04
980,4.00E-05,6.00E-04
981,4.00E-05,5.20E-04
982,4.00E-05,5.20E-04
983,4.00E-05,5.20E-04
984,4.00E-05,4.40E-04
985,4.00E-05,4.40E-04
986,4.00E-05,4.40E-04
987,4.00E-05,4.00E-04
988,4.00E-05,4.00E-04
989,4.00E-05,4.00E-04
990,4.00E-05,4.00E-04
991,4.00E-05,3.60E-04
992,0,2.80E-04
993,0,2.40E-04
994,0,2.00E-04
995,0,1.60E-04
996,0,8.00E-05
997,0,4.00E-05
998,0,4.00E-05
999,0,4.00E-05
1000,0,0
