Time,P11,P22
251,0.00632,0.0508
252,0.00624,0.0506
253,0.00616,0.05036
254,0.00616,0.05004
255,0.00608,0.04968
256,0.00596,0.04932
257,0.00588,0.049
258,0.00584,0.0486
259,0.00584,0.04844
260,0.0058,0.04804
261,0.00576,0.04772
262,0.00576,0.04752
263,0.00564,0.04736
264,0.00548,0.04716
265,0.0054,0.047
266,0.0054,0.04668
267,0.00532,0.04648
268,0.00528,0.04608
269,0.00524,0.04568
270,0.0052,0.04548
271,0.00516,0.04544
272,0.00512,0.04524
273,0.00512,0.04476
274,0.00508,0.04436
275,0.00504,0.04404
276,0.005,0.04368
277,0.00496,0.04344
278,0.00492,0.04316
279,0.00488,0.0428
280,0.00476,0.0426
281,0.00468,0.04232
282,0.00464,0.04196
283,0.0046,0.04172
284,0.0046,0.0414
285,0.00452,0.04116
286,0.00444,0.0408
287,0.00432,0.04068
288,0.00428,0.04032
289,0.00428,0.04
290,0.00428,0.03968
291,0.00412,0.03932
292,0.00408,0.03908
293,0.00408,0.03876
294,0.00408,0.03848
295,0.00404,0.03804
296,0.004,0.0378
297,0.004,0.03768
298,0.00396,0.0374
299,0.00392,0.0372
300,0.00388,0.037
301,0.0038,0.03684
302,0.00376,0.0366
303,0.00376,0.03632
304,0.00372,0.03604
305,0.00372,0.03592
306,0.00372,0.0356
307,0.00372,0.03536
308,0.00368,0.03516
309,0.00368,0.03484
310,0.00364,0.03456
311,0.0036,0.0344
312,0.00356,0.03428
313,0.00356,0.03408
314,0.00356,0.0338
315,0.00356,0.03352
316,0.00352,0.03324
317,0.00344,0.033
318,0.00332,0.03284
319,0.00332,0.03276
320,0.00324,0.03256
321,0.00324,0.0324
322,0.0032,0.03216
323,0.00312,0.03196
324,0.00304,0.03176
325,0.00304,0.03164
326,0.003,0.03152
327,0.003,0.03144
328,0.00296,0.0312
329,0.00288,0.03088
330,0.00284,0.03072
331,0.0028,0.03052
332,0.0028,0.03016
333,0.00276,0.02992
334,0.00268,0.0298
335,0.00264,0.02972
336,0.00264,0.0294
337,0.0026,0.02916
338,0.0026,0.029
339,0.00256,0.02888
340,0.00248,0.02876
341,0.00248,0.02872
342,0.00248,0.02868
343,0.00248,0.02852
344,0.00248,0.02832
345,0.00248,0.02828
346,0.00248,0.02812
347,0.00248,0.02796
348,0.00244,0.02792
349,0.00236,0.02784
350,0.00228,0.02776
351,0.0022,0.0276
352,0.00216,0.02748
353,0.00216,0.0272
354,0.00204,0.02712
355,0.002,0.02696
356,0.00196,0.02692
357,0.00192,0.0268
358,0.00192,0.02668
359,0.00188,0.02652
360,0.00188,0.02628
361,0.00188,0.02612
362,0.00188,0.02604
363,0.00188,0.02592
364,0.00188,0.02572
365,0.00188,0.02556
366,0.00188,0.02536
367,0.00188,0.0252
368,0.00188,0.02512
369,0.00184,0.02504
370,0.0018,0.02496
371,0.0018,0.02492
372,0.0018,0.02484
373,0.00176,0.02464
374,0.00176,0.02448
375,0.00176,0.02428
376,0.00176,0.02416
377,0.00172,0.02396
378,0.00164,0.02392
379,0.0016,0.02384
380,0.00156,0.02368
381,0.00156,0.02364
382,0.00156,0.0236
383,0.00152,0.02344
384,0.00152,0.02328
385,0.00152,0.02316
386,0.00152,0.02304
387,0.00152,0.02296
388,0.00152,0.02292
389,0.00148,0.02284
390,0.00148,0.02272
391,0.00144,0.0226
392,0.0014,0.02248
393,0.0014,0.02232
394,0.00136,0.02228
395,0.00136,0.02212
396,0.00136,0.02204
397,0.00136,0.0218
398,0.00132,0.02164
399,0.00132,0.02164
400,0.00132,0.02148
401,0.00132,0.02136
402,0.00132,0.0212
403,0.00132,0.02116
404,0.00132,0.02116
405,0.00132,0.021
406,0.00132,0.02084
407,0.00132,0.02072
408,0.00132,0.02064
409,0.00132,0.02052
410,0.00132,0.02052
411,0.00128,0.02044
412,0.00128,0.02032
413,0.00128,0.02012
414,0.00128,0.01988
415,0.00124,0.0198
416,0.0012,0.01972
417,0.0012,0.01968
418,0.0012,0.01956
419,0.00116,0.01932
420,0.00116,0.01928
421,0.00116,0.01908
422,0.00116,0.01904
423,0.00116,0.01884
424,0.00116,0.01868
425,0.00112,0.01856
426,0.00108,0.01832
427,0.00108,0.01832
428,0.00108,0.0182
429,0.00108,0.01816
430,0.00108,0.01812
431,0.00108,0.01812
432,0.00108,0.01804
433,0.00108,0.01792
434,0.00108,0.01792
435,0.00108,0.01784
436,0.00108,0.01768
437,0.00104,0.0176
438,0.00104,0.0176
439,0.00104,0.0176
440,0.00104,0.01756
441,0.00104,0.01752
442,0.001,0.01748
443,0.00096,0.0174
444,0.00096,0.01736
445,0.00096,0.01732
446,0.00092,0.01728
447,0.00092,0.0172
448,0.00092,0.01708
449,0.00092,0.01704
450,0.00092,0.01688
451,0.00092,0.01688
452,0.00092,0.01684
453,0.00092,0.01668
454,0.00092,0.0166
455,0.00092,0.01648
456,0.00092,0.01644
457,0.00092,0.0164
458,0.00092,0.01636
459,0.00092,0.01628
460,0.00084,0.01628
461,0.00084,0.01624
462,0.00084,0.01612
463,0.00084,0.01608
464,0.00084,0.01604
465,0.00084,0.01588
466,0.00084,0.01576
467,0.0008,0.01568
468,0.0008,0.01556
469,0.0008,0.01552
470,0.0008,0.01552
471,0.0008,0.0154
472,0.00072,0.01536
473,0.00072,0.0152
474,0.00072,0.01512
475,0.00072,0.01504
476,0.00072,0.01496
477,0.00072,0.0148
478,0.00072,0.0148
479,0.00072,0.0146
480,0.00072,0.01448
481,0.00072,0.01444
482,0.00072,0.01428
483,0.00072,0.01416
484,0.00072,0.01396
485,0.00072,0.01396
486,0.00072,0.01388
487,0.00072,0.0138
488,0.00072,0.01376
489,0.00072,0.01368
490,0.00072,0.01364
491,0.00072,0.01352
492,0.00072,0.01344
493,0.00072,0.01336
494,0.00072,0.01328
495,0.00072,0.01316
496,0.00072,0.01304
497,0.00072,0.01296
498,0.00072,0.01288
499,0.00072,0.01284
500,0.00072,0.01284
501,0.00072,0.01284
502,0.00072,0.0128
503,0.00072,0.01276
504,0.00068,0.01276
505,0.00068,0.01272
506,0.00064,0.01268
507,0.00064,0.01268
508,0.00064,0.01264
509,0.00064,0.0126
510,0.00064,0.01256
511,0.00064,0.01248
512,0.00064,0.01248
513,0.0006,0.01224
514,0.00056,0.0122
515,0.00056,0.0122
516,0.00056,0.01204
517,0.00056,0.012
518,0.00056,0.01196
519,0.00056,0.01196
520,0.00056,0.01196
521,0.00056,0.01188
522,0.00056,0.0118
523,0.00056,0.01176
524,0.00056,0.01176
525,0.00056,0.01168
526,0.00056,0.01164
527,0.00056,0.01152
528,0.00056,0.01148
529,0.00056,0.01132
530,0.00056,0.01128
531,0.00056,0.01112
532,0.00056,0.01108
533,0.00056,0.01108
534,0.00052,0.01104
535,0.00048,0.011
536,0.00048,0.01088
537,0.00048,0.01084
538,0.00048,0.0108
539,0.00048,0.01076
540,0.00048,0.01072
541,0.00048,0.01072
542,0.00048,0.01068
543,0.00048,0.01068
544,0.00048,0.01064
545,0.00048,0.01052
546,0.00048,0.01052
547,0.00044,0.01048
548,0.00044,0.0104
549,0.00044,0.0104
550,0.00044,0.01032
551,0.00044,0.01032
552,0.0004,0.01028
553,0.0004,0.01024
554,0.0004,0.01012
555,0.0004,0.01004
556,0.0004,0.01
557,0.0004,0.00996
558,0.0004,0.00992
559,0.0004,0.00992
560,0.0004,0.00984
561,0.0004,0.00972
562,0.0004,0.00964
563,0.0004,0.00964
564,0.0004,0.0096
565,0.0004,0.0096
566,0.0004,0.0096
567,0.0004,0.0096
568,0.0004,0.00956
569,0.0004,0.00952
570,0.0004,0.00944
571,0.0004,0.0094
572,0.0004,0.0094
573,0.00036,0.00936
574,0.00036,0.00924
575,0.00036,0.00916
576,0.00036,0.00912
577,0.00036,0.00904
578,0.00036,0.00904
579,0.00032,0.00892
580,0.00032,0.00884
581,0.00032,0.0088
582,0.00032,0.00876
583,0.00032,0.00872
584,0.00032,0.00868
585,0.00032,0.00868
586,0.00032,0.00864
587,0.00032,0.00856
588,0.00032,0.00852
589,0.00024,0.00852
590,0.00024,0.00844
591,0.00024,0.0084
592,0.00024,0.0084
593,0.00024,0.00836
594,0.00024,0.00832
595,0.00024,0.00832
596,0.00024,0.00828
597,0.00024,0.00824
598,0.00024,0.00816
599,0.00024,0.00816
600,0.00024,0.00816
601,0.00024,0.00812
602,0.00024,0.00808
603,0.00024,0.00808
604,0.00024,0.00804
605,0.00024,0.00804
606,0.00024,0.00804
607,0.00024,0.00804
608,0.00024,0.00804
609,0.0002,0.008
610,0.0002,0.00792
611,0.00016,0.00788
612,0.00016,0.00788
613,0.00016,0.00784
614,0.00012,0.00784
615,0.00012,0.0078
616,0.00012,0.0078
617,0.00012,0.00776
618,0.00012,0.00772
619,0.00012,0.0076
620,0.00012,0.00756
621,0.00012,0.00744
622,0.00012,0.00732
623,0.00012,0.00732
624,0.00012,0.00732
625,0.00012,0.00732
626,0.00012,0.00724
627,0.00012,0.00716
628,0.00012,0.00716
629,0.00012,0.00704
630,8.00E-05,0.007
631,8.00E-05,0.00696
632,8.00E-05,0.00692
633,8.00E-05,0.00692
634,8.00E-05,0.00692
635,8.00E-05,0.00688
636,8.00E-05,0.0068
637,8.00E-05,0.00676
638,8.00E-05,0.00676
639,8.00E-05,0.00676
640,8.00E-05,0.00676
641,8.00E-05,0.00676
642,8.00E-05,0.00676
643,8.00E-05,0.00676
644,8.00E-05,0.00668
645,8.00E-05,0.00668
646,8.00E-05,0.0066
647,8.00E-05,0.00656
648,8.00E-05,0.00656
649,8.00E-05,0.00652
650,8.00E-05,0.00652
651,8.00E-05,0.00648
652,8.00E-05,0.00644
653,8.00E-05,0.00644
654,8.00E-05,0.00644
655,8.00E-05,0.0064
656,8.00E-05,0.0064
657,8.00E-05,0.00636
658,8.00E-05,0.00632
659,8.00E-05,0.00628
660,8.00E-05,0.00628
661,8.00E-05,0.00616
662,8.00E-05,0.00616
663,8.00E-05,0.00616
664,8.00E-05,0.00612
665,8.00E-05,0.00608
666,8.00E-05,0.00604
667,8.00E-05,0.00604
668,8.00E-05,0.00592
669,8.00E-05,0.00588
670,8.00E-05,0.00584
671,8.00E-05,0.0058
672,8.00E-05,0.00576
673,8.00E-05,0.00568
674,8.00E-05,0.00564
675,8.00E-05,0.00556
676,8.00E-05,0.00552
677,8.00E-05,0.00548
678,8.00E-05,0.00548
679,8.00E-05,0.00544
680,8.00E-05,0.00544
681,8.00E-05,0.00544
682,8.00E-05,0.00544
683,8.00E-05,0.00536
684,8.00E-05,0.00536
685,8.00E-05,0.00532
686,8.00E-05,0.00524
687,8.00E-05,0.0052
688,8.00E-05,0.0052
689,8.00E-05,0.0052
690,8.00E-05,0.0052
691,8.00E-05,0.00516
692,8.00E-05,0.00516
693,8.00E-05,0.00512
694,8.00E-05,0.00508
695,8.00E-05,0.00504
696,8.00E-05,0.00504
697,8.00E-05,0.005
698,8.00E-05,0.00496
699,8.00E-05,0.00496
700,8.00E-05,0.00492
701,8.00E-05,0.00488
702,8.00E-05,0.00488
703,8.00E-05,0.00484
704,8.00E-05,0.00484
705,8.00E-05,0.00484
706,8.00E-05,0.0048
707,8.00E-05,0.0048
708,8.00E-05,0.00476
709,8.00E-05,0.00472
710,8.00E-05,0.00468
711,8.00E-05,0.00468
712,8.00E-05,0.00468
713,8.00E-05,0.00464
714,8.00E-05,0.00464
715,8.00E-05,0.00464
716,8.00E-05,0.0046
717,8.00E-05,0.0046
718,8.00E-05,0.0046
719,8.00E-05,0.00456
720,8.00E-05,0.00452
721,8.00E-05,0.00452
722,8.00E-05,0.00452
723,8.00E-05,0.00444
724,8.00E-05,0.00444
725,8.00E-05,0.00444
726,8.00E-05,0.00444
727,8.00E-05,0.00436
728,8.00E-05,0.00432
729,8.00E-05,0.00432
730,8.00E-05,0.00428
731,8.00E-05,0.00428
732,8.00E-05,0.00424
733,8.00E-05,0.00412
734,8.00E-05,0.00404
735,8.00E-05,0.00404
736,8.00E-05,0.00404
737,8.00E-05,0.00396
738,8.00E-05,0.00396
739,8.00E-05,0.00396
740,8.00E-05,0.00396
741,8.00E-05,0.00396
742,8.00E-05,0.00396
743,8.00E-05,0.00396
744,8.00E-05,0.00396
745,8.00E-05,0.00396
746,8.00E-05,0.00396
747,8.00E-05,0.00392
748,8.00E-05,0.00392
749,8.00E-05,0.00384
750,8.00E-05,0.00372
751,8.00E-05,0.00372
752,8.00E-05,0.00372
753,8.00E-05,0.00372
754,8.00E-05,0.00368
755,8.00E-05,0.00364
756,4.00E-05,0.00364
757,4.00E-05,0.0036
758,4.00E-05,0.0036
759,4.00E-05,0.0036
760,4.00E-05,0.0036
761,4.00E-05,0.0036
762,4.00E-05,0.0036
763,4.00E-05,0.0036
764,4.00E-05,0.00356
765,4.00E-05,0.00356
766,4.00E-05,0.00352
767,4.00E-05,0.00348
768,4.00E-05,0.0034
769,4.00E-05,0.00336
770,4.00E-05,0.00328
771,4.00E-05,0.00324
772,4.00E-05,0.00324
773,4.00E-05,0.0032
774,4.00E-05,0.00316
775,4.00E-05,0.00316
776,4.00E-05,0.00312
777,4.00E-05,0.00312
778,4.00E-05,0.00312
779,4.00E-05,0.00308
780,4.00E-05,0.00304
781,4.00E-05,0.00304
782,4.00E-05,0.00304
783,4.00E-05,0.003
784,4.00E-05,0.003
785,4.00E-05,0.00292
786,4.00E-05,0.00292
787,4.00E-05,0.00284
788,4.00E-05,0.00284
789,4.00E-05,0.00284
790,4.00E-05,0.0028
791,4.00E-05,0.0028
792,4.00E-05,0.0028
793,4.00E-05,0.00276
794,4.00E-05,0.00276
795,4.00E-05,0.00276
796,4.00E-05,0.00276
797,4.00E-05,0.00276
798,4.00E-05,0.00276
799,4.00E-05,0.00272
800,4.00E-05,0.00272
801,4.00E-05,0.00272
802,4.00E-05,0.00268
803,4.00E-05,0.00268
804,4.00E-05,0.00268
805,4.00E-05,0.0026
806,4.00E-05,0.00252
807,4.00E-05,0.00248
808,4.00E-05,0.00248
809,4.00E-05,0.00248
810,4.00E-05,0.00244
811,4.00E-05,0.0024
812,4.00E-05,0.00236
813,4.00E-05,0.00236
814,4.00E-05,0.00224
815,4.00E-05,0.0022
816,4.00E-05,0.0022
817,4.00E-05,0.0022
818,4.00E-05,0.0022
819,0,0.0022
820,0,0.00216
821,0,0.00216
822,0,0.00208
823,0,0.00208
824,-1.11E-16,0.00208
825,0,0.00208
826,0,0.00204
827,0,0.002
828,0,0.002
829,0,0.002
830,0,0.002
831,0,0.00196
832,0,0.00196
833,0,0.00196
834,0,0.00192
835,0,0.00184
836,0,0.00184
837,0,0.00176
838,0,0.00176
839,0,0.00176
840,0,0.00176
841,0,0.00176
842,0,0.00176
843,0,0.00176
844,0,0.00176
845,0,0.00176
846,0,0.00176
847,0,0.00176
848,0,0.00176
849,0,0.00176
850,0,0.00176
851,0,0.00172
852,0,0.00172
853,0,0.00168
854,0,0.00168
855,0,0.00164
856,0,0.00164
857,0,0.00164
858,0,0.00164
859,0,0.00164
860,0,0.0016
861,0,0.0016
862,0,0.0016
863,0,0.0016
864,0,0.0016
865,0,0.0016
866,0,0.0016
867,0,0.0016
868,0,0.00152
869,0,0.00152
870,0,0.00152
871,0,0.00148
872,0,0.00148
873,0,0.00144
874,0,0.0014
875,0,0.00136
876,0,0.00136
877,0,0.00132
878,0,0.00132
879,0,0.00132
880,0,0.00124
881,0,0.00124
882,0,0.0012
883,0,0.0012
884,0,0.0012
885,0,0.0012
886,0,0.0012
887,0,0.00116
888,0,0.00116
889,0,0.00112
890,0,0.00112
891,0,0.00112
892,0,0.00108
893,0,0.00108
894,0,0.00108
895,0,0.00108
896,0,0.00108
897,0,0.00108
898,0,0.00108
899,0,0.00104
900,0,0.001
901,0,0.001
902,0,0.001
903,0,0.001
904,0,0.001
905,0,0.001
906,0,0.00096
907,0,0.00096
908,0,0.00096
909,0,0.00088
910,0,0.00088
911,0,0.00088
912,0,0.00088
913,0,0.00088
914,0,0.00088
915,0,0.00088
916,0,0.00088
917,0,0.00084
918,0,0.00076
919,0,0.00076
920,0,0.00072
921,0,0.00068
922,0,0.00068
923,0,0.00068
924,0,0.00064
925,0,0.00064
926,0,0.00064
927,0,0.00064
928,0,0.0006
929,0,0.00056
930,0,0.00056
931,0,0.00056
932,0,0.00056
933,0,0.00056
934,0,0.00056
935,0,0.00056
936,0,0.00056
937,0,0.00052
938,0,0.00052
939,0,0.00048
940,0,0.00048
941,0,0.00048
942,0,0.00048
943,0,0.00048
944,0,0.00048
945,0,0.00048
946,0,0.00048
947,0,0.00048
948,0,0.00044
949,0,0.00044
950,0,0.00044
951,0,0.0004
952,0,0.0004
953,0,0.0004
954,0,0.0004
955,0,0.0004
956,0,0.0004
957,0,0.00032
958,0,0.00032
959,0,0.00032
960,0,0.00032
961,0,0.00032
962,0,0.00028
963,0,0.00028
964,0,0.00028
965,0,0.00028
966,0,0.00024
967,0,0.00024
968,0,0.00024
969,0,0.00024
970,0,0.00024
971,0,0.00024
972,0,0.00024
973,0,0.0002
974,0,0.0002
975,0,0.0002
976,0,0.0002
977,0,0.0002
978,0,0.00016
979,0,0.00016
980,0,0.00016
981,0,0.00016
982,0,0.00016
983,0,8.00E-05
984,0,8.00E-05
985,0,4.00E-05
986,0,4.00E-05
987,0,4.00E-05
988,0,4.00E-05
989,0,4.00E-05
990,0,4.00E-05
991,0,4.00E-05
992,0,0
993,0,0
994,0,0
995,0,0
996,0,0
997,0,0
998,0,0
999,0,0
1000,0,0
