Time,P11,P22
170,0.0716,0.31924
171,0.07116,0.31764
172,0.07048,0.31604
173,0.06988,0.31384
174,0.06924,0.31216
175,0.0684,0.31048
176,0.06804,0.30916
177,0.06716,0.3074
178,0.0666,0.30524
179,0.06604,0.3036
180,0.06524,0.30204
181,0.06432,0.3004
182,0.06344,0.299
183,0.0628,0.2974
184,0.06212,0.29604
185,0.06144,0.29468
186,0.06076,0.29308
187,0.0602,0.29148
188,0.05968,0.28988
189,0.05904,0.28808
190,0.0584,0.28664
191,0.05784,0.28436
192,0.05748,0.28304
193,0.05668,0.28132
194,0.05592,0.27984
195,0.05552,0.27848
196,0.05496,0.27692
197,0.05408,0.27532
198,0.05324,0.27368
199,0.0526,0.2722
200,0.052,0.271
201,0.05156,0.26952
202,0.05088,0.26812
203,0.05024,0.26676
204,0.04956,0.26588
205,0.04884,0.26384
206,0.04856,0.2626
207,0.04804,0.26164
208,0.04768,0.26048
209,0.04712,0.25868
210,0.04676,0.2576
211,0.04624,0.25636
212,0.04584,0.255
213,0.0454,0.25328
214,0.045,0.25212
215,0.0444,0.25056
216,0.0438,0.24928
217,0.04336,0.24788
218,0.04292,0.24692
219,0.04224,0.24592
220,0.04156,0.24484
221,0.04112,0.24396
222,0.04068,0.24252
223,0.04024,0.24112
224,0.03996,0.24012
225,0.03968,0.23888
226,0.03924,0.23772
227,0.03872,0.23684
228,0.03824,0.23552
229,0.03796,0.23448
230,0.03776,0.23352
231,0.03704,0.23244
232,0.03684,0.2312
233,0.03648,0.22988
234,0.03624,0.22904
235,0.03592,0.22792
236,0.0356,0.22708
237,0.03532,0.22628
238,0.03484,0.22496
239,0.03444,0.22392
240,0.0342,0.22264
241,0.03396,0.22172
242,0.03368,0.22072
243,0.03336,0.21932
244,0.03304,0.21808
245,0.03268,0.21708
246,0.0324,0.21608
247,0.03204,0.2148
248,0.03168,0.21356
249,0.03128,0.21252
250,0.03116,0.21156
251,0.03108,0.21056
252,0.03076,0.20956
253,0.03052,0.20828
254,0.03032,0.20712
255,0.03,0.2056
256,0.02956,0.20464
257,0.02936,0.20352
258,0.029,0.20276
259,0.02884,0.20152
260,0.02868,0.20056
261,0.02844,0.1994
262,0.02812,0.19836
263,0.02792,0.19776
264,0.02772,0.1966
265,0.02736,0.196
266,0.02724,0.195
267,0.02704,0.19388
268,0.02684,0.19284
269,0.02656,0.19204
270,0.0264,0.19104
271,0.02612,0.1902
272,0.02596,0.18916
273,0.02584,0.18868
274,0.02568,0.18752
275,0.02552,0.18652
276,0.0252,0.18564
277,0.025,0.1846
278,0.02484,0.18348
279,0.0246,0.18244
280,0.0244,0.18116
281,0.02416,0.18016
282,0.02392,0.17912
283,0.0236,0.17864
284,0.0234,0.17752
285,0.02324,0.17684
286,0.02296,0.17584
287,0.02276,0.17508
288,0.0226,0.17408
289,0.02224,0.17308
290,0.02196,0.17184
291,0.02164,0.17096
292,0.02152,0.16996
293,0.02116,0.16916
294,0.02104,0.1684
295,0.02072,0.16768
296,0.02036,0.16684
297,0.0202,0.166
298,0.01996,0.16524
299,0.0198,0.16424
300,0.01952,0.1636
301,0.01924,0.16268
302,0.01908,0.1616
303,0.01876,0.16092
304,0.01876,0.15988
305,0.01844,0.15912
306,0.01824,0.1582
307,0.01812,0.15764
308,0.01796,0.15684
309,0.01772,0.15592
310,0.01748,0.15516
311,0.01716,0.15444
312,0.01692,0.15364
313,0.0168,0.15276
314,0.01664,0.15188
315,0.01644,0.15108
316,0.0164,0.15
317,0.0162,0.14928
318,0.01604,0.1484
319,0.01596,0.148
320,0.0158,0.14696
321,0.01572,0.146
322,0.01556,0.14524
323,0.0154,0.14476
324,0.0154,0.14412
325,0.01536,0.1432
326,0.01512,0.14264
327,0.01496,0.14212
328,0.01488,0.14136
329,0.01472,0.14088
330,0.0146,0.14024
331,0.0144,0.13972
332,0.01428,0.13896
333,0.01408,0.13852
334,0.01388,0.13796
335,0.01388,0.13744
336,0.01372,0.1368
337,0.01352,0.13628
338,0.01336,0.13572
339,0.0132,0.13488
340,0.01308,0.13424
341,0.013,0.1336
342,0.01284,0.133
343,0.01276,0.13244
344,0.01256,0.13188
345,0.01244,0.13124
346,0.01224,0.13044
347,0.01204,0.13
348,0.01196,0.12916
349,0.0118,0.12888
350,0.01168,0.12832
351,0.01156,0.12752
352,0.0114,0.127
353,0.01136,0.12636
354,0.01124,0.12552
355,0.01096,0.12488
356,0.01084,0.12396
357,0.01072,0.12336
358,0.01068,0.12284
359,0.01056,0.12232
360,0.01052,0.12188
361,0.01028,0.12136
362,0.01012,0.12084
363,0.01,0.1204
364,0.00996,0.11976
365,0.00992,0.11904
366,0.00984,0.11852
367,0.00972,0.11792
368,0.0096,0.11756
369,0.00944,0.11704
370,0.00932,0.11624
371,0.00928,0.11564
372,0.00928,0.115
373,0.0092,0.11468
374,0.00916,0.11404
375,0.00908,0.11368
376,0.009,0.11296
377,0.009,0.11244
378,0.00896,0.11212
379,0.00888,0.11156
380,0.0088,0.1112
381,0.00876,0.11084
382,0.00864,0.11
383,0.00856,0.10952
384,0.00852,0.10904
385,0.00844,0.10868
386,0.00844,0.10784
387,0.00828,0.1074
388,0.00816,0.10688
389,0.008,0.1064
390,0.008,0.10572
391,0.00792,0.1052
392,0.00788,0.10492
393,0.00784,0.10452
394,0.00772,0.1042
395,0.00768,0.10368
396,0.00764,0.10324
397,7.60E-03,0.1028
398,7.52E-03,0.1022
399,7.48E-03,0.10196
400,7.44E-03,0.10124
401,7.28E-03,0.10064
402,7.24E-03,0.10016
403,7.24E-03,0.09972
404,7.12E-03,0.09936
405,7.08E-03,0.09876
406,6.96E-03,0.09832
407,6.88E-03,0.09768
408,6.76E-03,0.09736
409,6.76E-03,0.09668
410,6.60E-03,0.09624
411,6.48E-03,0.09608
412,6.48E-03,0.0958
413,6.48E-03,0.09536
414,6.44E-03,0.09468
415,6.36E-03,0.09432
416,6.32E-03,0.09388
417,6.28E-03,0.0934
418,6.24E-03,0.09304
419,6.16E-03,0.09248
420,6.16E-03,0.09196
421,6.16E-03,0.09148
422,6.08E-03,0.09104
423,6.08E-03,0.09076
424,6.04E-03,0.0904
425,6.04E-03,0.09004
426,6.04E-03,0.08956
427,6.04E-03,0.0888
428,6.04E-03,0.08844
429,6.04E-03,0.08804
430,6.00E-03,0.08756
431,5.88E-03,0.087
432,5.88E-03,0.08668
433,5.80E-03,0.0864
434,5.72E-03,0.08616
435,5.68E-03,0.08592
436,5.56E-03,0.08568
437,5.44E-03,0.08516
438,5.40E-03,0.08472
439,5.40E-03,0.08428
440,5.20E-03,0.08376
441,5.16E-03,0.08356
442,5.16E-03,0.08316
443,5.16E-03,0.08292
444,5.08E-03,0.08244
445,4.92E-03,0.08216
446,4.84E-03,0.08176
447,4.80E-03,0.08152
448,4.76E-03,0.08128
449,4.76E-03,0.081
450,4.72E-03,0.08064
451,4.72E-03,0.08028
452,4.68E-03,0.08
453,4.68E-03,0.07944
454,4.64E-03,0.07888
455,4.64E-03,0.07856
456,4.64E-03,0.07808
457,4.60E-03,0.07764
458,4.60E-03,0.07736
459,4.56E-03,0.07692
460,4.56E-03,0.0766
461,4.56E-03,0.0764
462,4.56E-03,0.07596
463,4.48E-03,0.07556
464,4.48E-03,0.07528
465,4.48E-03,0.07508
466,4.48E-03,0.0748
467,4.40E-03,0.07444
468,4.40E-03,0.07408
469,4.32E-03,0.0736
470,4.28E-03,0.07324
471,4.20E-03,0.07288
472,4.20E-03,0.07236
473,4.20E-03,0.07212
474,4.20E-03,0.0718
475,4.20E-03,0.07136
476,4.12E-03,0.07124
477,4.08E-03,0.0708
478,4.00E-03,0.07048
479,4.00E-03,0.07004
480,3.96E-03,0.0698
481,3.92E-03,0.06952
482,3.88E-03,0.06928
483,3.88E-03,0.06904
484,3.84E-03,0.06856
485,3.80E-03,0.068
486,3.72E-03,0.0678
487,3.68E-03,0.0676
488,3.64E-03,0.06732
489,3.64E-03,0.06712
490,3.64E-03,0.06688
491,3.64E-03,0.0666
492,3.64E-03,0.06636
493,3.64E-03,0.06612
494,3.64E-03,0.06584
495,3.60E-03,0.06556
496,3.60E-03,0.06536
497,3.56E-03,0.06492
498,3.52E-03,0.0646
499,3.52E-03,0.06432
500,3.52E-03,0.06404
501,3.48E-03,0.0638
502,3.40E-03,0.06328
503,3.36E-03,0.06316
504,3.36E-03,0.06288
505,3.24E-03,0.06244
506,3.24E-03,0.06208
507,3.24E-03,0.06184
508,3.24E-03,0.06164
509,3.24E-03,0.06152
510,3.24E-03,0.06124
511,3.24E-03,0.06108
512,3.20E-03,0.06064
513,3.20E-03,0.06024
514,3.20E-03,0.05988
515,3.16E-03,0.05948
516,3.12E-03,0.05932
517,3.04E-03,0.059
518,3.00E-03,0.05864
519,2.96E-03,0.05844
520,2.92E-03,0.05816
521,2.92E-03,0.05788
522,2.88E-03,0.05764
523,2.84E-03,0.05748
524,2.80E-03,0.0572
525,2.80E-03,0.05688
526,2.80E-03,0.05672
527,2.80E-03,0.05648
528,2.80E-03,0.05632
529,2.80E-03,0.05612
530,2.80E-03,0.05568
531,2.76E-03,0.05536
532,2.76E-03,0.05508
533,2.76E-03,0.05492
534,2.72E-03,0.05468
535,2.72E-03,0.05424
536,2.72E-03,0.05404
537,2.68E-03,0.05372
538,2.68E-03,0.05332
539,2.68E-03,0.05316
540,2.68E-03,0.05296
541,2.68E-03,0.05264
542,2.68E-03,0.05248
543,2.68E-03,0.0524
544,2.68E-03,0.05212
545,2.64E-03,0.05192
546,2.64E-03,0.0518
547,2.64E-03,0.05172
548,2.60E-03,0.0516
549,2.52E-03,0.05128
550,2.52E-03,0.05088
551,2.48E-03,0.05064
552,2.48E-03,0.0504
553,2.44E-03,0.05024
554,2.44E-03,0.0498
555,2.44E-03,0.04964
556,2.44E-03,0.04928
557,2.36E-03,0.04908
558,2.36E-03,0.04888
559,2.36E-03,0.04872
560,2.36E-03,0.04852
561,2.36E-03,0.04824
562,2.32E-03,0.04788
563,2.32E-03,0.04752
564,2.32E-03,0.0472
565,2.20E-03,0.04684
566,2.16E-03,0.04656
567,2.12E-03,0.04636
568,2.12E-03,0.04612
569,2.12E-03,0.04596
570,2.08E-03,0.04584
571,2.08E-03,0.0456
572,2.08E-03,0.04552
573,2.04E-03,0.04528
574,2.04E-03,0.045
575,2.04E-03,0.04484
576,2.04E-03,0.04452
577,2.00E-03,0.04436
578,1.96E-03,0.04424
579,1.92E-03,0.04392
580,1.88E-03,0.04368
581,1.88E-03,0.0436
582,1.88E-03,0.04332
583,1.88E-03,0.04304
584,1.88E-03,0.04292
585,1.88E-03,0.04272
586,1.88E-03,0.04256
587,1.88E-03,0.0424
588,1.88E-03,0.04212
589,1.88E-03,0.04176
590,1.88E-03,0.04152
591,1.84E-03,0.04124
592,1.84E-03,0.041
593,1.76E-03,0.0408
594,1.76E-03,0.04068
595,1.76E-03,0.04048
596,1.72E-03,0.04028
597,1.72E-03,0.03992
598,1.72E-03,0.03984
599,1.72E-03,0.03972
600,1.72E-03,0.03956
601,1.72E-03,0.03944
602,1.72E-03,0.0392
603,1.68E-03,0.03892
604,1.68E-03,0.03868
605,1.68E-03,0.03848
606,1.68E-03,0.03836
607,1.68E-03,0.03824
608,1.68E-03,0.03796
609,1.64E-03,0.03768
610,1.60E-03,0.03744
611,1.60E-03,0.03724
612,1.60E-03,0.037
613,1.60E-03,0.03684
614,1.60E-03,0.03668
615,1.60E-03,0.03652
616,1.60E-03,0.0364
617,1.60E-03,0.03612
618,1.56E-03,0.03596
619,1.52E-03,0.03568
620,1.52E-03,0.03556
621,1.48E-03,0.03544
622,1.48E-03,0.03524
623,1.44E-03,0.03484
624,1.44E-03,0.03476
625,1.40E-03,0.03456
626,1.40E-03,0.03444
627,1.40E-03,0.0344
628,1.40E-03,0.03428
629,1.36E-03,0.03428
630,1.32E-03,0.03412
631,1.28E-03,0.034
632,1.28E-03,0.03384
633,1.28E-03,0.03368
634,1.28E-03,0.03356
635,1.28E-03,0.0334
636,1.28E-03,0.0332
637,1.28E-03,0.03296
638,1.28E-03,0.03276
639,1.28E-03,0.03236
640,1.28E-03,0.0322
641,1.24E-03,0.03208
642,1.20E-03,0.032
643,1.20E-03,0.03168
644,1.20E-03,0.0316
645,1.20E-03,0.03144
646,1.20E-03,0.0314
647,1.20E-03,0.03128
648,1.20E-03,0.0312
649,1.12E-03,0.03108
650,1.04E-03,0.03096
651,1.00E-03,0.03084
652,1.00E-03,0.03068
653,9.60E-04,0.0306
654,9.60E-04,0.03044
655,9.60E-04,0.03032
656,9.60E-04,0.03008
657,9.60E-04,0.02996
658,9.60E-04,0.02992
659,9.60E-04,0.02976
660,9.20E-04,0.02964
661,9.20E-04,0.02944
662,9.20E-04,0.02924
663,9.20E-04,0.02884
664,9.20E-04,0.02876
665,9.20E-04,0.0286
666,9.20E-04,0.02836
667,8.80E-04,0.02828
668,8.40E-04,0.02808
669,8.40E-04,0.02804
670,8.40E-04,0.02792
671,8.40E-04,0.02788
672,8.40E-04,0.0278
673,8.40E-04,0.0276
674,8.40E-04,0.02732
675,8.40E-04,0.02728
676,8.40E-04,0.02704
677,8.00E-04,0.02684
678,8.00E-04,0.02664
679,8.00E-04,0.02624
680,8.00E-04,0.026
681,8.00E-04,0.0258
682,8.00E-04,0.02576
683,8.00E-04,0.0256
684,8.00E-04,0.02532
685,8.00E-04,0.02516
686,8.00E-04,0.025
687,8.00E-04,0.02488
688,8.00E-04,0.0248
689,8.00E-04,0.02468
690,8.00E-04,0.02452
691,8.00E-04,0.0244
692,8.00E-04,0.02436
693,8.00E-04,0.02428
694,8.00E-04,0.02412
695,8.00E-04,0.02392
696,8.00E-04,0.0238
697,8.00E-04,0.0236
698,8.00E-04,0.02352
699,8.00E-04,0.02348
700,8.00E-04,0.02336
701,8.00E-04,0.02316
702,8.00E-04,0.02308
703,8.00E-04,0.02296
704,8.00E-04,0.02288
705,8.00E-04,0.02276
706,7.60E-04,0.02276
707,7.60E-04,0.02268
708,7.60E-04,0.02252
709,7.60E-04,0.02236
710,7.60E-04,0.02228
711,7.60E-04,0.02212
712,7.60E-04,0.02196
713,7.60E-04,0.02192
714,7.60E-04,0.02168
715,7.60E-04,0.02164
716,7.20E-04,0.02152
717,7.20E-04,0.02144
718,7.20E-04,0.02136
719,7.20E-04,0.02128
720,7.20E-04,0.02116
721,7.20E-04,0.02116
722,7.20E-04,0.021
723,7.20E-04,0.0208
724,7.20E-04,0.02064
725,7.20E-04,0.0206
726,7.20E-04,0.02052
727,7.20E-04,0.0204
728,7.20E-04,0.02036
729,7.20E-04,0.02016
730,7.20E-04,0.02004
731,6.80E-04,0.01996
732,6.80E-04,0.01988
733,6.80E-04,0.0198
734,6.80E-04,0.01972
735,6.80E-04,0.01968
736,6.80E-04,0.01956
737,6.80E-04,0.01944
738,6.80E-04,0.01932
739,6.40E-04,0.01912
740,6.40E-04,0.01896
741,6.40E-04,0.01896
742,6.40E-04,0.01884
743,6.40E-04,0.01884
744,6.40E-04,0.01872
745,6.40E-04,0.01868
746,6.40E-04,0.01852
747,6.40E-04,0.0184
748,6.40E-04,0.01828
749,6.40E-04,0.01824
750,6.40E-04,0.01824
751,6.40E-04,0.0182
752,6.00E-04,0.01804
753,6.00E-04,0.018
754,6.00E-04,0.01792
755,6.00E-04,0.01784
756,6.00E-04,0.01764
757,6.00E-04,0.0176
758,6.00E-04,0.0174
759,6.00E-04,0.01736
760,6.00E-04,0.0172
761,6.00E-04,0.01708
762,6.00E-04,0.01704
763,6.00E-04,0.017
764,6.00E-04,0.017
765,6.00E-04,0.0168
766,6.00E-04,0.01668
767,6.00E-04,0.01664
768,6.00E-04,0.0164
769,6.00E-04,0.01636
770,6.00E-04,0.01624
771,6.00E-04,0.0162
772,6.00E-04,0.01608
773,5.60E-04,0.01604
774,5.20E-04,0.01592
775,5.20E-04,0.01588
776,5.20E-04,0.01576
777,5.20E-04,0.01568
778,5.20E-04,0.01564
779,5.20E-04,0.0156
780,5.20E-04,0.01552
781,5.20E-04,0.0154
782,5.20E-04,0.01536
783,5.20E-04,0.01528
784,5.20E-04,0.01516
785,5.20E-04,0.01516
786,4.80E-04,0.01508
787,4.40E-04,0.01504
788,4.40E-04,0.01492
789,4.40E-04,0.0148
790,4.40E-04,0.01468
791,4.40E-04,0.0146
792,4.40E-04,0.01456
793,4.40E-04,0.01452
794,4.40E-04,0.01444
795,4.40E-04,0.01436
796,4.40E-04,0.01416
797,4.40E-04,0.01412
798,4.40E-04,0.01404
799,4.40E-04,0.014
800,4.40E-04,0.01396
801,4.40E-04,0.01396
802,4.00E-04,0.01388
803,4.00E-04,0.01388
804,4.00E-04,0.0138
805,3.60E-04,0.01364
806,3.60E-04,0.01356
807,3.60E-04,0.01356
808,3.60E-04,0.0134
809,3.60E-04,0.01328
810,3.60E-04,0.0132
811,3.20E-04,0.01312
812,3.20E-04,0.01296
813,3.20E-04,0.01288
814,3.20E-04,0.01288
815,3.20E-04,0.01284
816,3.20E-04,0.01272
817,3.20E-04,0.01252
818,3.20E-04,0.01252
819,0.00032,0.0124
820,3.20E-04,0.01232
821,3.20E-04,0.01216
822,3.20E-04,0.01216
823,3.20E-04,0.01208
824,3.20E-04,0.01204
825,3.20E-04,0.01204
826,3.20E-04,0.01192
827,3.20E-04,0.01192
828,3.20E-04,0.0118
829,3.20E-04,0.01168
830,3.20E-04,0.01168
831,3.20E-04,0.0116
832,0.00032,0.01148
833,0.00032,0.01148
834,0.00032,0.0114
835,0.00032,0.01116
836,0.00028,0.01108
837,0.00028,0.01092
838,0.00028,0.01084
839,0.00028,0.01072
840,0.00028,0.01072
841,0.00028,0.01064
842,0.00028,0.01052
843,0.00028,0.0104
844,0.00028,0.0104
845,0.00028,0.0104
846,0.00028,0.01024
847,0.00028,0.01024
848,0.00024,0.0102
849,0.00024,0.01016
850,0.00024,0.01012
851,0.00024,0.01
852,0.00024,0.00992
853,0.0002,0.00984
854,0.0002,0.00976
855,0.0002,0.00972
856,0.0002,0.0096
857,0.0002,0.00956
858,0.0002,0.0094
859,0.0002,0.00936
860,0.0002,0.00936
861,0.0002,0.00928
862,0.0002,0.00916
863,0.0002,0.00916
864,0.0002,0.00904
865,0.0002,0.00892
866,0.0002,0.0088
867,0.0002,0.00872
868,0.0002,0.00852
869,0.0002,0.0084
870,0.00016,0.00832
871,0.00016,0.0082
872,0.00016,0.00816
873,0.00016,0.00816
874,0.00016,0.00812
875,0.00016,0.00804
876,0.00016,7.92E-03
877,0.00016,7.88E-03
878,0.00016,7.80E-03
879,0.00016,7.76E-03
880,0.00016,7.72E-03
881,0.00016,7.72E-03
882,0.00016,7.60E-03
883,0.00016,7.44E-03
884,0.00016,7.40E-03
885,0.00016,7.28E-03
886,0.00016,7.20E-03
887,0.00016,7.20E-03
888,0.00016,7.16E-03
889,0.00016,6.96E-03
890,0.00016,6.72E-03
891,0.00016,6.68E-03
892,0.00016,6.64E-03
893,0.00016,6.40E-03
894,0.00012,6.28E-03
895,0.00012,6.24E-03
896,0.00012,6.20E-03
897,0.00012,6.04E-03
898,0.00012,6.00E-03
899,0.00012,5.88E-03
900,0.00012,5.88E-03
901,0.00012,5.84E-03
902,0.00012,5.80E-03
903,0.00012,5.76E-03
904,0.00012,5.68E-03
905,8.00E-05,5.56E-03
906,8.00E-05,5.56E-03
907,8.00E-05,5.52E-03
908,8.00E-05,5.44E-03
909,8.00E-05,5.32E-03
910,8.00E-05,5.24E-03
911,8.00E-05,4.92E-03
912,8.00E-05,4.92E-03
913,8.00E-05,4.80E-03
914,8.00E-05,4.68E-03
915,8.00E-05,4.64E-03
916,8.00E-05,4.64E-03
917,8.00E-05,4.60E-03
918,8.00E-05,4.56E-03
919,8.00E-05,4.44E-03
920,8.00E-05,4.44E-03
921,8.00E-05,4.40E-03
922,8.00E-05,4.40E-03
923,8.00E-05,4.40E-03
924,8.00E-05,4.28E-03
925,8.00E-05,4.24E-03
926,8.00E-05,4.16E-03
927,8.00E-05,4.08E-03
928,8.00E-05,4.08E-03
929,8.00E-05,4.08E-03
930,8.00E-05,4.04E-03
931,8.00E-05,3.92E-03
932,8.00E-05,3.88E-03
933,8.00E-05,3.80E-03
934,8.00E-05,3.72E-03
935,8.00E-05,3.56E-03
936,8.00E-05,3.56E-03
937,8.00E-05,3.56E-03
938,8.00E-05,3.44E-03
939,8.00E-05,3.32E-03
940,4.00E-05,3.28E-03
941,4.00E-05,3.24E-03
942,4.00E-05,3.12E-03
943,4.00E-05,3.12E-03
944,4.00E-05,3.04E-03
945,4.00E-05,2.96E-03
946,4.00E-05,2.88E-03
947,4.00E-05,2.88E-03
948,4.00E-05,2.80E-03
949,4.00E-05,2.72E-03
950,4.00E-05,2.60E-03
951,4.00E-05,2.60E-03
952,4.00E-05,2.60E-03
953,4.00E-05,2.52E-03
954,4.00E-05,2.44E-03
955,4.00E-05,2.44E-03
956,4.00E-05,2.36E-03
957,4.00E-05,2.32E-03
958,4.00E-05,2.28E-03
959,4.00E-05,2.24E-03
960,0,2.16E-03
961,0,2.12E-03
962,0,1.96E-03
963,0,1.84E-03
964,0,1.84E-03
965,0,1.68E-03
966,0,1.56E-03
967,0,1.56E-03
968,0,1.56E-03
969,0,1.52E-03
970,0,1.40E-03
971,0,1.40E-03
972,0,1.40E-03
973,0,1.32E-03
974,0,1.32E-03
975,0,1.32E-03
976,0,1.28E-03
977,0,1.20E-03
978,0,1.16E-03
979,0,1.12E-03
980,0,1.12E-03
981,0,1.08E-03
982,0,1.08E-03
983,0,9.60E-04
984,0,9.60E-04
985,0,9.20E-04
986,0,8.80E-04
987,0,8.00E-04
988,0,8.00E-04
989,0,7.60E-04
990,0,6.40E-04
991,0,5.20E-04
992,0,5.20E-04
993,0,4.00E-04
994,0,3.60E-04
995,0,3.60E-04
996,0,2.40E-04
997,0,0.00016
998,0,8.00E-05
999,0,4.00E-05
1000,0,0
