Time,P1,P2,IM,Rec
1,0,0,50,0.16974
2,0.682382249,0.971957614,50,0.35354
3,0.72427192,0.97196522,50,0.4159
4,0.772938707,0.971975864,50,0.6929
5,0.821733685,0.971989545,50,0.77612
6,0.865438076,0.972006256,50,0.81804
7,0.901007786,0.972025993,50,0.85692
8,0.927568744,0.972048749,50,0.8879
9,0.945876726,0.972074517,50,0.91216
10,0.957572664,0.972103288,50,0.9299
11,0.964518142,0.972135053,50,0.94136
12,0.968361098,0.972169802,50,0.94888
13,0.970346872,0.972207524,50,0.95312
14,0.971308219,0.972248206,50,0.95544
15,0.971746987,0.972291835,50,0.95684
16,0.971938675,0.972338397,50,0.9574
17,0.972022009,0.972387877,50,0.95788
18,0.97206137,0.972440259,50,0.95808
19,0.972084391,0.972495526,50,0.95814
20,0.972102065,0.972553661,50,0.9582
21,0.972118457,0.972614645,50,0.95824
22,0.972134965,0.972678457,50,0.95826
23,0.972152034,0.972745079,50,0.95834
24,0.972169797,0.972814488,50,0.95834
25,0.972188291,0.972886663,50,0.95848
26,0.972207524,0.97296158,50,0.95852
27,0.972227496,0.973039215,50,0.95862
28,0.972248206,0.973119545,50,0.95864
29,0.972269653,0.973202543,50,0.95868
30,0.972291835,0.973288183,50,0.95876
31,0.97231475,0.973376439,50,0.95884
32,0.972338397,0.973467282,50,0.95886
33,0.972362773,0.973560684,50,0.95892
34,0.972387877,0.973656616,50,0.95906
35,0.972413706,0.973755048,50,0.95906
36,0.972440259,0.973855949,50,0.95916
37,0.972467533,0.973959288,50,0.95924
38,0.972495526,0.974065032,50,0.95934
39,0.972524236,0.97417315,50,0.95938
40,0.972553661,0.974283608,50,0.95942
41,0.972583798,0.974396371,50,0.95948
42,0.972614645,0.974511406,50,0.9595
43,0.972646199,0.974628677,50,0.95954
44,0.972678457,0.974748149,50,0.95958
45,0.972711418,0.974869785,50,0.95966
46,0.972745079,0.974993549,50,0.9598
47,0.972779437,0.975119403,50,0.95986
48,0.972814488,0.97524731,50,0.96
49,0.972850231,0.975377231,50,0.96012
50,0.972886663,0.975509128,50,0.9602
51,0.97292378,0.975642961,50,0.9603
52,0.97296158,0.975778691,50,0.96036
53,0.973000059,0.975916278,50,0.9605
54,0.973039215,0.976055682,50,0.96058
55,0.973079045,0.976196862,50,0.9607
56,0.973119545,0.976339777,50,0.9608
57,0.973160712,0.976484386,50,0.96098
58,0.973202543,0.976630646,50,0.96106
59,0.973245034,0.976778517,50,0.96116
60,0.973288183,0.976927956,50,0.96124
61,0.973331986,0.97707892,50,0.96134
62,0.973376439,0.977231367,50,0.96144
63,0.973421539,0.977385255,50,0.96154
64,0.973467282,0.977540539,50,0.96158
65,0.973513665,0.977697177,50,0.9617
66,0.973560684,0.977855126,50,0.96182
67,0.973608336,0.978014342,50,0.96194
68,0.973656616,0.978174781,50,0.96202
69,0.973705521,0.978336401,50,0.96214
70,0.973755048,0.978499157,50,0.96236
71,0.973805192,0.978663005,50,0.9625
72,0.973855949,0.978827902,50,0.96274
73,0.973907315,0.978993804,50,0.9629
74,0.973959288,0.979160668,50,0.963
75,0.974011861,0.979328449,50,0.96316
76,0.974065032,0.979497104,50,0.9633
77,0.974118797,0.97966659,50,0.96336
78,0.97417315,0.979836863,50,0.96342
79,0.974228089,0.980007879,50,0.96354
80,0.974283608,0.980179595,50,0.9636
81,0.974339703,0.980351969,50,0.96382
82,0.974396371,0.980524956,50,0.96402
83,0.974453607,0.980698516,50,0.96428
84,0.974511406,0.980872604,50,0.96448
85,0.974569764,0.981047178,50,0.96458
86,0.974628677,0.981222197,50,0.9647
87,0.97468814,0.981397618,50,0.96486
88,0.974748149,0.9815734,50,0.96502
89,0.974808699,0.981749501,50,0.96516
90,0.974869785,0.981925881,50,0.9653
91,0.974931404,0.982102498,50,0.96548
92,0.974993549,0.982279312,50,0.9656
93,0.975056217,0.982456283,50,0.96574
94,0.975119403,0.982633371,50,0.96594
95,0.975183102,0.982810537,50,0.96612
96,0.97524731,0.982987741,50,0.96628
97,0.975312021,0.983164946,50,0.96638
98,0.975377231,0.983342112,50,0.96648
99,0.975442935,0.983519203,50,0.96668
100,0.975509128,0.98369618,50,0.96684
101,0.975575805,0.983873006,50,0.96714
102,0.975642961,0.984049646,50,0.96732
103,0.975710591,0.984226062,50,0.9675
104,0.975778691,0.98440222,50,0.96774
105,0.975847255,0.984578084,50,0.9679
106,0.975916278,0.984753619,50,0.96802
107,0.975985755,0.984928792,50,0.96814
108,0.976055682,0.985103569,50,0.96832
109,0.976126053,0.985277916,50,0.96848
110,0.976196862,0.985451802,50,0.96868
111,0.976268105,0.985625193,50,0.9688
112,0.976339777,0.985798059,50,0.96898
113,0.976411872,0.985970369,50,0.96916
114,0.976484386,0.986142092,50,0.96928
115,0.976557312,0.986313198,50,0.96948
116,0.976630646,0.986483658,50,0.96972
117,0.976704383,0.986653444,50,0.96988
118,0.976778517,0.986822526,50,0.97
119,0.976853043,0.986990879,50,0.97008
120,0.976927956,0.987158474,50,0.97036
121,0.97700325,0.987325285,50,0.97048
122,0.97707892,0.987491286,50,0.97056
123,0.977154961,0.987656453,50,0.97074
124,0.977231367,0.987820761,50,0.971
125,0.977308134,0.987984185,50,0.9712
126,0.977385255,0.988146703,50,0.97136
127,0.977462725,0.988308291,50,0.97152
128,0.977540539,0.988468928,50,0.97166
129,0.977618691,0.988628592,50,0.97182
130,0.977697177,0.988787262,50,0.97202
131,0.97777599,0.988944917,50,0.97218
132,0.977855126,0.989101538,50,0.9724
133,0.977934578,0.989257106,50,0.97258
134,0.978014342,0.989411602,50,0.97272
135,0.978094411,0.989565009,50,0.97292
136,0.978174781,0.989717309,50,0.973
137,0.978255446,0.989868486,50,0.97316
138,0.978336401,0.990018523,50,0.97326
139,0.978417639,0.990167405,50,0.97336
140,0.978499157,0.990315118,50,0.97348
141,0.978580947,0.990461646,50,0.97368
142,0.978663005,0.990606977,50,0.97376
143,0.978745325,0.990751097,50,0.97386
144,0.978827902,0.990893994,50,0.97408
145,0.97891073,0.991035656,50,0.97416
146,0.978993804,0.991176072,50,0.9744
147,0.979077119,0.99131523,50,0.97456
148,0.979160668,0.991453122,50,0.97468
149,0.979244447,0.991589736,50,0.9748
150,0.979328449,0.991725065,50,0.975
151,0.97941267,0.9918591,50,0.97516
152,0.979497104,0.991991833,50,0.97528
153,0.979581746,0.992123256,50,0.9754
154,0.97966659,0.992253363,50,0.97566
155,0.979751631,0.992382147,50,0.97578
156,0.979836863,0.992509604,50,0.97592
157,0.97992228,0.992635727,50,0.976
158,0.980007879,0.992760512,50,0.9762
159,0.980093652,0.992883955,50,0.97632
160,0.980179595,0.993006051,50,0.97642
161,0.980265702,0.993126799,50,0.97658
162,0.980351969,0.993246195,50,0.97672
163,0.980438388,0.993364237,50,0.97696
164,0.980524956,0.993480923,50,0.97708
165,0.980611667,0.993596252,50,0.97726
166,0.980698516,0.993710224,50,0.9774
167,0.980785496,0.993822837,50,0.97744
168,0.980872604,0.993934092,50,0.97756
169,0.980959833,0.99404399,50,0.97766
170,0.981047178,0.994152532,50,0.97784
171,0.981134634,0.994259718,50,0.97794
172,0.981222197,0.99436555,50,0.97818
173,0.98130986,0.994470032,50,0.97832
174,0.981397618,0.994573165,50,0.97844
175,0.981485466,0.994674953,50,0.97864
176,0.9815734,0.994775398,50,0.9789
177,0.981661413,0.994874505,50,0.97904
178,0.981749501,0.994972277,50,0.97924
179,0.981837659,0.99506872,50,0.97936
180,0.981925881,0.995163837,50,0.97952
181,0.982014162,0.995257634,50,0.97966
182,0.982102498,0.995350117,50,0.97972
183,0.982190883,0.99544129,50,0.97986
184,0.982279312,0.995531161,50,0.97996
185,0.98236778,0.995619736,50,0.9801
186,0.982456283,0.99570702,50,0.98018
187,0.982544815,0.995793022,50,0.98032
188,0.982633371,0.995877749,50,0.98046
189,0.982721947,0.995961207,50,0.98056
190,0.982810537,0.996043405,50,0.9807
191,0.982899137,0.996124351,50,0.98084
192,0.982987741,0.996204052,50,0.981
193,0.983076346,0.996282518,50,0.98112
194,0.983164946,0.996359757,50,0.9813
195,0.983253536,0.996435778,50,0.98146
196,0.983342112,0.99651059,50,0.98168
197,0.983430669,0.996584202,50,0.98182
198,0.983519203,0.996656624,50,0.9819
199,0.983607708,0.996727866,50,0.98204
200,0.98369618,0.996797937,50,0.98214
201,0.983784614,0.996866848,50,0.98228
202,0.983873006,0.996934608,50,0.98246
203,0.983961351,0.997001228,50,0.98264
204,0.984049646,0.997066719,50,0.98282
205,0.984137884,0.99713109,50,0.983
206,0.984226062,0.997194354,50,0.9832
207,0.984314175,0.99725652,50,0.98334
208,0.98440222,0.9973176,50,0.98342
209,0.98449019,0.997377604,50,0.98352
210,0.984578084,0.997436545,50,0.9836
211,0.984665894,0.997494432,50,0.98378
212,0.984753619,0.997551278,50,0.98392
213,0.984841253,0.997607094,50,0.984
214,0.984928792,0.997661892,50,0.98418
215,0.985016232,0.997715682,50,0.9843
216,0.985103569,0.997768477,50,0.98442
217,0.985190798,0.997820289,50,0.98458
218,0.985277916,0.997871128,50,0.9847
219,0.985364919,0.997921008,50,0.98478
220,0.985451802,0.997969938,50,0.98488
221,0.985538561,0.998017933,50,0.98502
222,0.985625193,0.998065002,50,0.98512
223,0.985711694,0.998111159,50,0.98526
224,0.985798059,0.998156415,50,0.98534
225,0.985884286,0.998200782,50,0.98544
226,0.985970369,0.998244272,50,0.98556
227,0.986056306,0.998286896,50,0.9857
228,0.986142092,0.998328667,50,0.98584
229,0.986227724,0.998369596,50,0.98596
230,0.986313198,0.998409696,50,0.9861
231,0.986398511,0.998448977,50,0.98622
232,0.986483658,0.998487453,50,0.98628
233,0.986568637,0.998525134,50,0.98638
234,0.986653444,0.998562032,50,0.98654
235,0.986738075,0.998598159,50,0.98662
236,0.986822526,0.998633527,50,0.98678
237,0.986906795,0.998668147,50,0.98694
238,0.986990879,0.998702031,50,0.98704
239,0.987074772,0.99873519,50,0.98712
240,0.987158474,0.998767636,50,0.98724
241,0.987241979,0.99879938,50,0.98738
242,0.987325285,0.998830433,50,0.98742
243,0.987408388,0.998860806,50,0.98758
244,0.987491286,0.998890511,50,0.98764
245,0.987573976,0.998919559,50,0.98778
246,0.987656453,0.99894796,50,0.98788
247,0.987738716,0.998975726,50,0.98804
248,0.987820761,0.999002867,50,0.98816
249,0.987902585,0.999029395,50,0.98824
250,0.987984185,0.999055319,50,0.98834
251,0.988065559,0.99908065,50,0.98838
252,0.988146703,0.9991054,50,0.98842
253,0.988227615,0.999129577,50,0.9885
254,0.988308291,0.999153193,50,0.98858
255,0.98838873,0.999176258,50,0.98862
256,0.988468928,0.999198781,50,0.98878
257,0.988548883,0.999220773,50,0.9889
258,0.988628592,0.999242244,50,0.9891
259,0.988708052,0.999263203,50,0.98926
260,0.988787262,0.99928366,50,0.98936
261,0.988866217,0.999303625,50,0.9895
262,0.988944917,0.999323106,50,0.98954
263,0.989023358,0.999342114,50,0.98954
264,0.989101538,0.999360658,50,0.9896
265,0.989179455,0.999378746,50,0.98968
266,0.989257106,0.999396389,50,0.98968
267,0.989334489,0.999413593,50,0.98976
268,0.989411602,0.999430369,50,0.98982
269,0.989488443,0.999446726,50,0.98992
270,0.989565009,0.999462671,50,0.99
271,0.989641299,0.999478213,50,0.99012
272,0.989717309,0.99949336,50,0.9902
273,0.989793039,0.999508121,50,0.99028
274,0.989868486,0.999522504,50,0.99032
275,0.989943648,0.999536517,50,0.99042
276,0.990018523,0.999550167,50,0.99048
277,0.99009311,0.999563462,50,0.99052
278,0.990167405,0.999576411,50,0.99058
279,0.990241409,0.99958902,50,0.99066
280,0.990315118,0.999601297,50,0.99072
281,0.990388531,0.999613249,50,0.99078
282,0.990461646,0.999624884,50,0.9908
283,0.990534462,0.999636208,50,0.99086
284,0.990606977,0.999647228,50,0.99092
285,0.990679189,0.999657952,50,0.99102
286,0.990751097,0.999668386,50,0.99112
287,0.990822699,0.999678536,50,0.99116
288,0.990893994,0.99968841,50,0.99126
289,0.99096498,0.999698013,50,0.99132
290,0.991035656,0.999707351,50,0.99138
291,0.99110602,0.999716432,50,0.99152
292,0.991176072,0.999725261,50,0.99158
293,0.991245809,0.999733844,50,0.99164
294,0.99131523,0.999742187,50,0.99176
295,0.991384335,0.999750295,50,0.99184
296,0.991453122,0.999758174,50,0.99184
297,0.991521589,0.999765831,50,0.99186
298,0.991589736,0.999773269,50,0.9919
299,0.991657562,0.999780495,50,0.99194
300,0.991725065,0.999787514,50,0.99198
301,0.991792245,0.99979433,50,0.99202
302,0.9918591,0.99980095,50,0.99206
303,0.991925629,0.999807377,50,0.99212
304,0.991991833,0.999813618,50,0.99214
305,0.992057708,0.999819675,50,0.9922
306,0.992123256,0.999825555,50,0.99226
307,0.992188474,0.999831261,50,0.99232
308,0.992253363,0.999836798,50,0.99238
309,0.992317921,0.999842171,50,0.99246
310,0.992382147,0.999847383,50,0.99256
311,0.992446042,0.999852439,50,0.99262
312,0.992509604,0.999857344,50,0.99268
313,0.992572832,0.9998621,50,0.99274
314,0.992635727,0.999866712,50,0.99278
315,0.992698287,0.999871184,50,0.9929
316,0.992760512,0.999875519,50,0.99294
317,0.992822401,0.999879721,50,0.993
318,0.992883955,0.999883794,50,0.99308
319,0.992945171,0.999887742,50,0.99314
320,0.993006051,0.999891567,50,0.99324
321,0.993066594,0.999895273,50,0.99328
322,0.993126799,0.999898863,50,0.99342
323,0.993186666,0.999902341,50,0.99346
324,0.993246195,0.99990571,50,0.99354
325,0.993305385,0.999908972,50,0.99356
326,0.993364237,0.999912131,50,0.99358
327,0.99342275,0.999915189,50,0.99362
328,0.993480923,0.99991815,50,0.99368
329,0.993538757,0.999921016,50,0.99374
330,0.993596252,0.99992379,50,0.99384
331,0.993653408,0.999926475,50,0.99388
332,0.993710224,0.999929073,50,0.9939
333,0.9937667,0.999931586,50,0.994
334,0.993822837,0.999934018,50,0.99404
335,0.993878634,0.999936369,50,0.9941
336,0.993934092,0.999938644,50,0.99418
337,0.993989211,0.999940844,50,0.99422
338,0.99404399,0.999942971,50,0.99432
339,0.99409843,0.999945028,50,0.99434
340,0.994152532,0.999947016,50,0.99444
341,0.994206294,0.999948938,50,0.99448
342,0.994259718,0.999950795,50,0.99454
343,0.994312803,0.99995259,50,0.99456
344,0.99436555,0.999954325,50,0.9946
345,0.99441796,0.999956001,50,0.99462
346,0.994470032,0.99995762,50,0.99464
347,0.994521767,0.999959184,50,0.99468
348,0.994573165,0.999960694,50,0.99474
349,0.994624227,0.999962153,50,0.99474
350,0.994674953,0.999963561,50,0.99478
351,0.994725343,0.999964921,50,0.99482
352,0.994775398,0.999966234,50,0.99486
353,0.994825118,0.999967501,50,0.99488
354,0.994874505,0.999968724,50,0.99498
355,0.994923558,0.999969904,50,0.99512
356,0.994972277,0.999971043,50,0.9952
357,0.995020664,0.999972141,50,0.9953
358,0.99506872,0.999973201,50,0.99544
359,0.995116444,0.999974224,50,0.99554
360,0.995163837,0.99997521,50,0.9956
361,0.9952109,0.999976161,50,0.9957
362,0.995257634,0.999977078,50,0.99578
363,0.995304039,0.999977962,50,0.9958
364,0.995350117,0.999978814,50,0.99586
365,0.995395867,0.999979636,50,0.9959
366,0.99544129,0.999980428,50,0.99594
367,0.995486388,0.999981191,50,0.99598
368,0.995531161,0.999981926,50,0.99602
369,0.99557561,0.999982635,50,0.99608
370,0.995619736,0.999983317,50,0.99616
371,0.995663539,0.999983974,50,0.9962
372,0.99570702,0.999984608,50,0.99628
373,0.995750181,0.999985217,50,0.99634
374,0.995793022,0.999985804,50,0.99638
375,0.995835544,0.99998637,50,0.99644
376,0.995877749,0.999986914,50,0.99648
377,0.995919636,0.999987438,50,0.99652
378,0.995961207,0.999987942,50,0.99656
379,0.996002463,0.999988427,50,0.99656
380,0.996043405,0.999988894,50,0.99658
381,0.996084034,0.999989343,50,0.99666
382,0.996124351,0.999989775,50,0.99666
383,0.996164356,0.999990191,50,0.99668
384,0.996204052,0.999990591,50,0.99672
385,0.996243439,0.999990975,50,0.99676
386,0.996282518,0.999991345,50,0.99678
387,0.99632129,0.9999917,50,0.99682
388,0.996359757,0.999992042,50,0.99686
389,0.996397919,0.999992371,50,0.9969
