Time,P1,P2,IM,Rec
4,0.999770291,0.999690894,0.01,0.9365
14,0.999849688,0.999842685,0.01,0.99998
24,0.99985165,0.999850586,0.01,1
34,0.999851826,0.999851585,0.01,1
44,0.999851854,0.999851784,0.01,1
54,0.99985186,0.999851836,0.01,1
64,0.999851861,0.999851852,0.01,1
74,0.999851862,0.999851858,0.01,1
84,0.999851862,0.99985186,0.01,1
94,0.999851862,0.999851861,0.01,1
104,0.999851862,0.999851862,0.01,1
114,0.999851862,0.999851862,0.01,1
124,0.999851862,0.999851862,0.01,1
134,0.999851862,0.999851862,0.01,1
144,0.999851862,0.999851862,0.01,1
154,0.999851862,0.999851862,0.01,1
164,0.999851862,0.999851862,0.01,1
174,0.999851862,0.999851862,0.01,1
184,0.999851862,0.999851862,0.01,1
194,0.999851862,0.999851862,0.01,1
204,0.999851862,0.999851862,0.01,1
214,0.999851862,0.999851862,0.01,1
224,0.999851862,0.999851862,0.01,1
234,0.999851862,0.999851862,0.01,1
244,0.999851862,0.999851862,0.01,1
254,0.999851862,0.999851862,0.01,1
264,0.999851862,0.999851862,0.01,1
274,0.999851862,0.999851862,0.01,1
284,0.999851862,0.999851862,0.01,1
294,0.999851862,0.999851862,0.01,1
304,0.999851862,0.999851862,0.01,1
314,0.999851862,0.999851862,0.01,1
324,0.999851862,0.999851862,0.01,1
334,0.999851862,0.999851862,0.01,1
344,0.999851862,0.999851862,0.01,1
354,0.999851862,0.999851862,0.01,1
364,0.999851862,0.999851862,0.01,1
374,0.999851862,0.999851862,0.01,1
384,0.999851862,0.999851862,0.01,1
394,0.999851862,0.999851862,0.01,1
404,0.999851862,0.999851862,0.01,1
414,0.999851862,0.999851862,0.01,1
424,0.999851862,0.999851862,0.01,1
434,0.999851862,0.999851862,0.01,1
444,0.999851862,0.999851862,0.01,1
454,0.999851862,0.999851862,0.01,1
464,0.999851862,0.999851862,0.01,1
474,0.999851862,0.999851862,0.01,1
484,0.999851862,0.999851862,0.01,1
494,0.999851862,0.999851862,0.01,1
504,0.999851862,0.999851862,0.01,1
514,0.999851862,0.999851862,0.01,1
524,0.999851862,0.999851862,0.01,1
534,0.999851862,0.999851862,0.01,1
544,0.999851862,0.999851862,0.01,1
554,0.999851862,0.999851862,0.01,1
564,0.999851862,0.999851862,0.01,1
574,0.999851862,0.999851862,0.01,1
584,0.999851862,0.999851862,0.01,1
594,0.999851862,0.999851862,0.01,1
601,0.999851862,0.999851862,0.01,1
611,0.999851862,0.999851862,0.01,1
621,0.999851862,0.999851862,0.01,1
631,0.999851862,0.999851862,0.01,1
641,0.999851862,0.999851862,0.01,1
651,0.999851862,0.999851862,0.01,1
661,0.999851862,0.999851862,0.01,1
671,0.999851862,0.999851862,0.01,1
681,0.999851862,0.999851862,0.01,1
691,0.999851862,0.999851862,0.01,1
701,0.999851862,0.999851862,0.01,1
711,0.999851862,0.999851862,0.01,1
721,0.999851862,0.999851862,0.01,1
731,0.999851862,0.999851862,0.01,1
741,0.999851862,0.999851862,0.01,1
751,0.999851862,0.999851862,0.01,1
761,0.999851862,0.999851862,0.01,1
771,0.999851862,0.999851862,0.01,1
781,0.999851862,0.999851862,0.01,1
791,0.999851862,0.999851862,0.01,1
801,0.999851862,0.999851862,0.01,1
811,0.999851862,0.999851862,0.01,1
821,0.999851862,0.999851862,0.01,1
831,0.999851862,0.999851862,0.01,1
841,0.999851862,0.999851862,0.01,1
851,0.999851862,0.999851862,0.01,1
861,0.999851862,0.999851862,0.01,1
871,0.999851862,0.999851862,0.01,1
881,0.999851862,0.999851862,0.01,1
891,0.999851862,0.999851862,0.01,1
901,0.999851862,0.999851862,0.01,1
911,0.999851862,0.999851862,0.01,1
921,0.999851862,0.999851862,0.01,1
931,0.999851862,0.999851862,0.01,1
941,0.999851862,0.999851862,0.01,1
951,0.999851862,0.999851862,0.01,1
961,0.999851862,0.999851862,0.01,1
971,0.999851862,0.999851862,0.01,1
981,0.999851862,0.999851862,0.01,1
991,0.999851862,0.999851862,0.01,1
4,0.996898896,0.996146328,0.11,0.93598
14,0.997651472,0.997585091,0.11,0.9999
24,0.997670072,0.99765998,0.11,1
34,0.997671735,0.997669451,0.11,1
44,0.997671997,0.997671334,0.11,1
54,0.997672055,0.997671826,0.11,1
64,0.997672071,0.997671981,0.11,1
74,0.997672076,0.997672037,0.11,1
84,0.997672078,0.99767206,0.11,1
94,0.997672078,0.997672069,0.11,1
104,0.997672079,0.997672074,0.11,1
114,0.997672079,0.997672076,0.11,1
124,0.997672079,0.997672077,0.11,1
134,0.997672079,0.997672078,0.11,1
144,0.997672079,0.997672078,0.11,1
154,0.997672079,0.997672079,0.11,1
164,0.997672079,0.997672079,0.11,1
174,0.997672079,0.997672079,0.11,1
184,0.997672079,0.997672079,0.11,1
194,0.997672079,0.997672079,0.11,1
204,0.997672079,0.997672079,0.11,1
214,0.997672079,0.997672079,0.11,1
224,0.997672079,0.997672079,0.11,1
234,0.997672079,0.997672079,0.11,1
244,0.997672079,0.997672079,0.11,1
254,0.997672079,0.997672079,0.11,1
264,0.997672079,0.997672079,0.11,1
274,0.997672079,0.997672079,0.11,1
284,0.997672079,0.997672079,0.11,1
294,0.997672079,0.997672079,0.11,1
304,0.997672079,0.997672079,0.11,1
314,0.997672079,0.997672079,0.11,1
324,0.997672079,0.997672079,0.11,1
334,0.997672079,0.997672079,0.11,1
344,0.997672079,0.997672079,0.11,1
354,0.997672079,0.997672079,0.11,1
364,0.997672079,0.997672079,0.11,1
374,0.997672079,0.997672079,0.11,1
384,0.997672079,0.997672079,0.11,1
394,0.997672079,0.997672079,0.11,1
404,0.997672079,0.997672079,0.11,1
414,0.997672079,0.997672079,0.11,1
424,0.997672079,0.997672079,0.11,1
434,0.997672079,0.997672079,0.11,1
444,0.997672079,0.997672079,0.11,1
454,0.997672079,0.997672079,0.11,1
464,0.997672079,0.997672079,0.11,1
474,0.997672079,0.997672079,0.11,1
484,0.997672079,0.997672079,0.11,1
494,0.997672079,0.997672079,0.11,1
504,0.997672079,0.997672079,0.11,1
514,0.997672079,0.997672079,0.11,1
524,0.997672079,0.997672079,0.11,1
534,0.997672079,0.997672079,0.11,1
544,0.997672079,0.997672079,0.11,1
554,0.997672079,0.997672079,0.11,1
564,0.997672079,0.997672079,0.11,1
574,0.997672079,0.997672079,0.11,1
584,0.997672079,0.997672079,0.11,1
594,0.997672079,0.997672079,0.11,1
601,0.997672079,0.997672079,0.11,1
611,0.997672079,0.997672079,0.11,1
621,0.997672079,0.997672079,0.11,1
631,0.997672079,0.997672079,0.11,1
641,0.997672079,0.997672079,0.11,1
651,0.997672079,0.997672079,0.11,1
661,0.997672079,0.997672079,0.11,1
671,0.997672079,0.997672079,0.11,1
681,0.997672079,0.997672079,0.11,1
691,0.997672079,0.997672079,0.11,1
701,0.997672079,0.997672079,0.11,1
711,0.997672079,0.997672079,0.11,1
721,0.997672079,0.997672079,0.11,1
731,0.997672079,0.997672079,0.11,1
741,0.997672079,0.997672079,0.11,1
751,0.997672079,0.997672079,0.11,1
761,0.997672079,0.997672079,0.11,1
771,0.997672079,0.997672079,0.11,1
781,0.997672079,0.997672079,0.11,1
791,0.997672079,0.997672079,0.11,1
801,0.997672079,0.997672079,0.11,1
811,0.997672079,0.997672079,0.11,1
821,0.997672079,0.997672079,0.11,1
831,0.997672079,0.997672079,0.11,1
841,0.997672079,0.997672079,0.11,1
851,0.997672079,0.997672079,0.11,1
861,0.997672079,0.997672079,0.11,1
871,0.997672079,0.997672079,0.11,1
881,0.997672079,0.997672079,0.11,1
891,0.997672079,0.997672079,0.11,1
901,0.997672079,0.997672079,0.11,1
911,0.997672079,0.997672079,0.11,1
921,0.997672079,0.997672079,0.11,1
931,0.997672079,0.997672079,0.11,1
941,0.997672079,0.997672079,0.11,1
951,0.997672079,0.997672079,0.11,1
961,0.997672079,0.997672079,0.11,1
971,0.997672079,0.997672079,0.11,1
981,0.997672079,0.997672079,0.11,1
991,0.997672079,0.997672079,0.11,1
4,0.987573423,0.983182192,0.21,0.91422
14,0.992479588,0.991576309,0.21,0.98978
24,0.99348843,0.992121393,0.21,0.99084
34,0.994370487,0.992377874,0.21,0.99164
44,0.995134521,0.99265091,0.21,0.99234
54,0.995787126,0.992947548,0.21,0.99294
64,0.996343176,0.993254315,0.21,0.99354
74,0.996817439,0.993560714,0.21,0.9941
84,0.997222758,0.993860342,0.21,0.99454
94,0.997569957,0.994149657,0.21,0.99514
104,0.9978681,0.994426894,0.21,0.99556
114,0.998124765,0.994691339,0.21,0.996
124,0.998346293,0.994942887,0.21,0.99642
134,0.998537992,0.995181775,0.21,0.99668
144,0.998704313,0.99540843,0.21,0.99692
154,0.998848989,0.995623371,0.21,0.99714
164,0.99897516,0.995827158,0.21,0.99744
174,0.999085471,0.996020359,0.21,0.99776
184,0.999182155,0.996203535,0.21,0.998
194,0.999267098,0.996377229,0.21,0.99806
204,0.999341904,0.996541961,0.21,0.99812
214,0.999407931,0.996698226,0.21,0.9983
224,0.999466341,0.996846493,0.21,0.9985
234,0.999518123,0.996987204,0.21,0.99862
244,0.999564124,0.997120779,0.21,0.99868
254,0.999605074,0.997247611,0.21,0.99884
264,0.999641598,0.997368074,0.21,0.9989
274,0.999674236,0.997482517,0.21,0.99894
284,0.999703455,0.997591272,0.21,0.99902
294,0.999729659,0.997694649,0.21,0.99908
304,0.999753201,0.997792942,0.21,0.9991
314,0.999774386,0.997886426,0.21,0.99924
324,0.99979348,0.997975364,0.21,0.99924
334,0.999810716,0.998059999,0.21,0.9993
344,0.9998263,0.998140563,0.21,0.99934
354,0.99984041,0.998217275,0.21,0.99936
364,0.999853203,0.998290338,0.21,0.99938
374,0.999864819,0.998359948,0.21,0.99938
384,0.999875379,0.998426286,0.21,0.9994
394,0.999884993,0.998489524,0.21,0.9994
404,0.999893756,0.998549825,0.21,0.9994
414,0.999901752,0.998607342,0.21,0.99944
424,0.999909059,0.99866222,0.21,0.99948
434,0.999915743,0.998714594,0.21,0.99948
444,0.999921864,0.998764592,0.21,0.9995
454,0.999927475,0.998812338,0.21,0.99956
464,0.999932625,0.998857944,0.21,0.99958
474,0.999937356,0.99890152,0.21,0.99958
484,0.999941706,0.998943166,0.21,0.99958
494,0.999945711,0.998982981,0.21,0.99958
504,0.999949401,0.999021054,0.21,0.99958
514,0.999952804,0.999057473,0.21,0.9996
524,0.999955946,0.999092318,0.21,0.99966
534,0.999958848,0.999125667,0.21,0.99966
544,0.999961532,0.999157593,0.21,0.99968
554,0.999964016,0.999188164,0.21,0.99968
564,0.999966316,0.999217445,0.21,0.9997
574,0.999968449,0.999245499,0.21,0.99974
584,0.999970427,0.999272385,0.21,0.99974
594,0.999972264,0.999298156,0.21,0.99978
601,0.999973472,0.999315562,0.21,0.9998
611,0.999975094,0.999339559,0.21,0.9998
621,0.999976602,0.999362577,0.21,0.9998
631,0.999978007,0.999384663,0.21,0.9998
641,0.999979315,0.999405859,0.21,0.9998
651,0.999980535,0.999426206,0.21,0.9998
661,0.999981673,0.999445743,0.21,0.9998
671,0.999982735,0.999464506,0.21,0.99984
681,0.999983727,0.99948253,0.21,0.99986
691,0.999984653,0.999499849,0.21,0.99986
701,0.99998552,0.999516494,0.21,0.99988
711,0.999986332,0.999532495,0.21,0.99988
721,0.999987091,0.99954788,0.21,0.99988
731,0.999987802,0.999562676,0.21,0.99988
741,0.999988469,0.99957691,0.21,0.99988
751,0.999989095,0.999590604,0.21,0.9999
761,0.999989681,0.999603784,0.21,0.9999
771,0.999990232,0.99961647,0.21,0.99992
781,0.99999075,0.999628684,0.21,0.99992
791,0.999991236,0.999640446,0.21,0.99992
801,0.999991694,0.999651775,0.21,0.99992
811,0.999992124,0.999662689,0.21,0.99994
821,0.999992529,0.999673205,0.21,0.99994
831,0.99999291,0.999683341,0.21,0.99994
841,0.999993269,0.999693111,0.21,0.99994
851,0.999993608,0.999702531,0.21,0.99996
861,0.999993927,0.999711616,0.21,0.99996
871,0.999994228,0.999720378,0.21,0.99996
881,0.999994512,0.999728831,0.21,0.99996
891,0.999994781,0.999736987,0.21,0.99996
901,0.999995034,0.999744858,0.21,0.99996
911,0.999995274,0.999752456,0.21,0.99998
921,0.9999955,0.999759791,0.21,0.99998
931,0.999995714,0.999766874,0.21,0.99998
941,0.999995917,0.999773714,0.21,0.99998
951,0.999996109,0.999780322,0.21,0.99998
961,0.99999629,0.999786706,0.21,0.99998
971,0.999996462,0.999792874,0.21,0.99998
981,0.999996625,0.999798836,0.21,0.99998
991,0.99999678,0.999804598,0.21,0.99998
4,0.967593764,0.949206907,0.31,0.85998
14,0.986734768,0.984357494,0.31,0.9762
24,0.988552582,0.986343805,0.31,0.98072
34,0.989971393,0.986869187,0.31,0.98258
44,0.99122958,0.987302321,0.31,0.98448
54,0.992335163,0.987754005,0.31,0.98596
64,0.993298956,0.98822205,0.31,0.9874
74,0.994135476,0.988694813,0.31,0.9887
84,0.994859939,0.989163395,0.31,0.98966
94,0.99548686,0.989622116,0.31,0.99042
104,0.996029464,0.990067592,0.31,0.99104
114,0.99649949,0.990497916,0.31,0.99172
124,0.996907183,0.990912105,0.31,0.99238
134,0.997261395,0.991309759,0.31,0.99316
144,0.99756972,0.99169084,0.31,0.99382
154,0.997838648,0.992055546,0.31,0.99418
164,0.998073711,0.992404219,0.31,0.99464
174,0.998279618,0.992737299,0.31,0.9951
184,0.99846038,0.993055282,0.31,0.99548
194,0.998619415,0.993358703,0.31,0.99582
204,0.998759637,0.993648116,0.31,0.9962
214,0.998883535,0.993924083,0.31,0.99646
224,0.998993238,0.994187167,0.31,0.99666
234,0.999090571,0.994437926,0.31,0.99696
244,0.9991771,0.994676907,0.31,0.99708
254,0.999254175,0.994904646,0.31,0.99732
264,0.999322959,0.995121663,0.31,0.99744
274,0.999384455,0.995328464,0.31,0.99754
284,0.999439535,0.995525533,0.31,0.9977
294,0.999488952,0.99571334,0.31,0.9979
304,0.999533364,0.995892333,0.31,0.99802
314,0.999573342,0.996062943,0.31,0.9981
324,0.999609387,0.996225583,0.31,0.99826
334,0.999641934,0.996380646,0.31,0.99834
344,0.999671368,0.996528507,0.31,0.99842
354,0.999698024,0.996669524,0.31,0.9986
364,0.999722198,0.996804038,0.31,0.99866
374,0.999744151,0.996932372,0.31,0.9987
384,0.999764114,0.997054835,0.31,0.99878
394,0.99978229,0.997171719,0.31,0.99882
404,0.99979886,0.997283301,0.31,0.99894
414,0.999813984,0.997389846,0.31,0.999
424,0.999827804,0.997491603,0.31,0.99908
434,0.999840448,0.997588809,0.31,0.99914
444,0.999852028,0.99768169,0.31,0.9992
454,0.999862646,0.997770459,0.31,0.9992
464,0.999872391,0.997855317,0.31,0.99924
474,0.999881344,0.997936457,0.31,0.99924
484,0.999889579,0.99801406,0.31,0.99924
494,0.99989716,0.998088297,0.31,0.99926
504,0.999904145,0.998159333,0.31,0.99928
514,0.999910588,0.998227322,0.31,0.99928
524,0.999916536,0.99829241,0.31,0.99928
534,0.999922031,0.998354737,0.31,0.99932
544,0.999927113,0.998414433,0.31,0.99934
554,0.999931817,0.998471624,0.31,0.99938
564,0.999936174,0.998526428,0.31,0.99942
574,0.999940213,0.998578958,0.31,0.99942
584,0.99994396,0.998629319,0.31,0.99944
594,0.999947439,0.998677614,0.31,0.99946
601,0.999949727,0.998710241,0.31,0.99948
611,0.999952799,0.998755239,0.31,0.9995
621,0.999955657,0.998798417,0.31,0.9995
631,0.999958318,0.99883986,0.31,0.99952
641,0.999960796,0.998879645,0.31,0.99954
651,0.999963107,0.998917848,0.31,0.99958
661,0.999965263,0.99895454,0.31,0.9996
671,0.999967275,0.99898979,0.31,0.9996
681,0.999969154,0.999023661,0.31,0.99964
691,0.999970911,0.999056214,0.31,0.99964
701,0.999972553,0.999087508,0.31,0.99966
711,0.99997409,0.999117599,0.31,0.9997
721,0.999975529,0.999146537,0.31,0.9997
731,0.999976878,0.999174375,0.31,0.9997
741,0.999978141,0.999201159,0.31,0.99974
751,0.999979327,0.999226935,0.31,0.99976
761,0.999980439,0.999251746,0.31,0.99978
771,0.999981483,0.999275632,0.31,0.9998
781,0.999982464,0.999298634,0.31,0.99982
791,0.999983386,0.999320789,0.31,0.99984
801,0.999984252,0.999342131,0.31,0.99986
811,0.999985068,0.999362695,0.31,0.99988
821,0.999985835,0.999382513,0.31,0.99988
831,0.999986558,0.999401616,0.31,0.99988
841,0.999987239,0.999420034,0.31,0.99988
851,0.999987881,0.999437794,0.31,0.99988
861,0.999988486,0.999454923,0.31,0.99992
871,0.999989057,0.999471446,0.31,0.99992
881,0.999989595,0.999487389,0.31,0.99992
891,0.999990104,0.999502774,0.31,0.99992
901,0.999990585,0.999517623,0.31,0.99994
911,0.999991039,0.999531958,0.31,0.99994
921,0.999991468,0.999545799,0.31,0.99996
931,0.999991874,0.999559165,0.31,0.99998
941,0.999992258,0.999572076,0.31,0.99998
951,0.999992621,0.999584548,0.31,1
961,0.999992966,0.999596598,0.31,1
971,0.999993292,0.999608244,0.31,1
981,0.999993601,0.9996195,0.31,1
991,0.999993893,0.999630381,0.31,1
4,0.937336962,0.894951356,0.41,0.78334
14,0.980716045,0.975982442,0.41,0.96522
24,0.983590063,0.980405395,0.41,0.9728
34,0.98556772,0.981325567,0.41,0.97564
44,0.987323551,0.981943825,0.41,0.97816
54,0.988882878,0.9825571,0.41,0.98022
64,0.990254627,0.983188484,0.41,0.98198
74,0.991453471,0.983828357,0.41,0.98346
84,0.992497102,0.984466191,0.41,0.98458
94,0.993403754,0.985094448,0.41,0.98582
104,0.994190825,0.985708224,0.41,0.98674
114,0.994874213,0.986304456,0.41,0.98772
124,0.995468072,0.986881303,0.41,0.98864
134,0.995984797,0.98743773,0.41,0.98954
144,0.996435128,0.987973243,0.41,0.99038
154,0.996828308,0.988487716,0.41,0.99096
164,0.997172262,0.988981278,0.41,0.99156
174,0.997473764,0.989454237,0.41,0.992
184,0.997738606,0.989907028,0.41,0.99246
194,0.997971733,0.990340177,0.41,0.99302
204,0.998177371,0.990754271,0.41,0.99346
214,0.998359139,0.99114994,0.41,0.99388
224,0.998520135,0.991527841,0.41,0.99434
234,0.998663018,0.991888647,0.41,0.99474
244,0.998790076,0.992233034,0.41,0.99502
254,0.998903277,0.99256168,0.41,0.99514
264,0.99900432,0.992875253,0.41,0.99534
274,0.999094675,0.99317441,0.41,0.99558
284,0.999175614,0.993459794,0.41,0.9958
294,0.999248245,0.99373203,0.41,0.99602
304,0.999313527,0.993991724,0.41,0.99626
314,0.999372299,0.99423946,0.41,0.99654
324,0.999425294,0.994475802,0.41,0.99688
334,0.999473152,0.994701293,0.41,0.9971
344,0.999516436,0.99491645,0.41,0.99722
354,0.999555638,0.995121774,0.41,0.99736
364,0.999591193,0.995317738,0.41,0.9975
374,0.999623484,0.995504797,0.41,0.99766
384,0.999652849,0.995683384,0.41,0.9978
394,0.999679587,0.995853913,0.41,0.99788
404,0.999703964,0.996016777,0.41,0.99798
414,0.999726215,0.996172349,0.41,0.99804
424,0.99974655,0.996320986,0.41,0.9981
434,0.999765153,0.996463025,0.41,0.99814
444,0.999782193,0.996598788,0.41,0.9982
454,0.999797817,0.99672858,0.41,0.9983
464,0.999812157,0.99685269,0.41,0.99842
474,0.999825333,0.996971394,0.41,0.99846
484,0.999837452,0.997084953,0.41,0.99856
494,0.999848608,0.997193614,0.41,0.9986
504,0.999858889,0.997297613,0.41,0.99868
514,0.999868372,0.997397171,0.41,0.99874
524,0.999877126,0.997492502,0.41,0.99886
534,0.999885214,0.997583806,0.41,0.99892
544,0.999892695,0.997671273,0.41,0.99898
554,0.999899618,0.997755084,0.41,0.9991
564,0.999906031,0.997835411,0.41,0.99912
574,0.999911977,0.997912416,0.41,0.99916
584,0.999917493,0.997986254,0.41,0.99922
594,0.999922614,0.998057071,0.41,0.99926
601,0.999925982,0.998104921,0.41,0.9993
611,0.999930504,0.99817092,0.41,0.99934
621,0.999934712,0.998234258,0.41,0.99938
631,0.999938628,0.998295056,0.41,0.9994
641,0.999942278,0.99835343,0.41,0.99946
651,0.999945679,0.99840949,0.41,0.9995
661,0.999948853,0.998463338,0.41,0.9995
671,0.999951815,0.998515074,0.41,0.99954
681,0.999954582,0.998564791,0.41,0.99954
691,0.999957168,0.998612579,0.41,0.99954
701,0.999959586,0.998658522,0.41,0.99954
711,0.999961849,0.998702702,0.41,0.99954
721,0.999963968,0.998745195,0.41,0.99956
731,0.999965953,0.998786074,0.41,0.9996
741,0.999967814,0.998825409,0.41,0.9996
751,0.999969559,0.998863266,0.41,0.9996
761,0.999971196,0.998899708,0.41,0.99962
771,0.999972734,0.998934795,0.41,0.99964
781,0.999974178,0.998968585,0.41,0.99966
791,0.999975535,0.999001131,0.41,0.99968
801,0.999976811,0.999032487,0.41,0.9997
