Time,P1,P2,IM,Rec
771,0.999818165,0.99256342,1.01,0.99724
781,0.999827827,0.992807527,1.01,0.99748
791,0.999836905,0.993042176,1.01,0.99768
801,0.999845438,0.993267795,1.01,0.9979
811,0.999853465,0.993484788,1.01,0.99806
821,0.999861017,0.993693539,1.01,0.99816
831,0.999868128,0.993894412,1.01,0.9983
841,0.999874825,0.994087752,1.01,0.99832
851,0.999881136,0.994273889,1.01,0.9984
861,0.999887086,0.994453134,1.01,0.9986
871,0.999892698,0.994625782,1.01,0.99862
881,0.999897993,0.994792116,1.01,0.99872
891,0.999902992,0.994952404,1.01,0.99882
901,0.999907713,0.9951069,1.01,0.99888
911,0.999912174,0.995255847,1.01,0.999
921,0.99991639,0.995399475,1.01,0.99914
931,0.999920376,0.995538004,1.01,0.99918
941,0.999924148,0.995671644,1.01,0.99932
951,0.999927716,0.995800595,1.01,0.99944
961,0.999931095,0.995925046,1.01,0.99956
971,0.999934295,0.996045179,1.01,0.99966
981,0.999937326,0.996161167,1.01,0.99968
991,0.999940199,0.996273175,1.01,0.99972
4,0.53033295,0.439353783,1.11,0.3166
14,0.661013914,0.613200617,1.11,0.52232
24,0.727203258,0.630794211,1.11,0.58472
34,0.782412233,0.647534099,1.11,0.63782
44,0.824795787,0.667551359,1.11,0.68068
54,0.856976203,0.689107136,1.11,0.71494
64,0.881693432,0.710717741,1.11,0.74512
74,0.901000983,0.73150199,1.11,0.7709
84,0.916336836,0.751013495,1.11,0.7926
94,0.928701534,0.769072632,1.11,0.81152
104,0.938800503,0.785652145,1.11,0.82896
114,0.947140831,0.800806542,1.11,0.84324
124,0.95409456,0.814630338,1.11,0.85556
134,0.959940004,0.827234084,1.11,0.86694
144,0.964889074,0.838731036,1.11,0.87644
154,0.969105681,0.849230083,1.11,0.8857
164,0.972718377,0.858832317,1.11,0.89422
174,0.975829216,0.867629671,1.11,0.90246
184,0.978520092,0.875704712,1.11,0.90944
194,0.98085734,0.883131033,1.11,0.91634
204,0.98289515,0.889973949,1.11,0.92214
214,0.984678117,0.896291298,1.11,0.927
224,0.986243191,0.902134259,1.11,0.9324
234,0.987621173,0.907548131,1.11,0.93682
244,0.988837879,0.912573048,1.11,0.94104
254,0.989915056,0.917244616,1.11,0.94546
