3.456264472,3.456538974,3.679947324
0.843628694,0.843695697,0.898226736
2.027472205,2.02763323,2.158686343
1.700589597,1.70072466,1.810648516
0.95902062,0.959096787,1.021086608
3.0307892,3.03102991,3.226936103
3.168375436,3.168627073,3.373426658
1.543874212,1.543996829,1.64379081
1.272509797,1.272610861,1.354864206
1.924142596,1.924295415,2.048669439
1.114279631,1.114368129,1.186393686
0.632289943,0.632340161,0.673210544
1.581995447,1.582121091,1.684379178
1.142086538,1.142177244,1.216000203
0.972425946,0.972503177,1.0353595
2.570669133,2.570873299,2.737037941
3.828574402,3.828878473,6.938317359
0.745513368,0.745572577,0.793761572
3.638903547,3.639192554,3.874406452
2.275484474,2.275665197,2.422749494
0.77424374,0.774305232,0.82435132
2.817600993,2.817824771,2.999950761
2.606916661,2.607123706,2.775631341
1.327892739,1.327998202,1.413831427
2.086754029,2.086919762,2.221804774
0.099076514,0.099084382,0.105488557
0.089112156,0.089119234,0.094879325
3.194831223,3.195084961,3.401594612
0.431348119,0.431382378,0.459264148
2.755861225,2.7560801,2.934215313
3.100815045,3.101061317,3.301493887
3.166703188,3.166954692,3.371646185
2.838528191,2.838753632,3.022232328
3.787021505,3.787322276,5.235720986
1.192353113,1.192447811,1.269519935
3.984199645,3.984516077,13.31493601
2.218298614,2.218474794,2.361862674
2.624956932,2.62516541,2.794839143
3.782263971,3.782564365,5.040784884
0.898755374,0.898826754,0.956921109
3.92697445,3.927286336,10.97017984
0.682643155,0.682697371,0.726822519
3.765105607,3.765404637,4.337734763
3.828719565,3.829023648,6.94426531
0.70021976,0.700275373,0.745536649
0.217289169,0.217306426,0.23135171
1.073080294,1.07316552,1.142528006
2.184540645,2.184714144,2.325919953
3.101458353,3.101704676,3.302178829
2.41559259,2.41578444,2.57192514
1.264675294,1.264775737,1.34652267
1.733808511,1.733946213,1.846017295
3.371890891,3.372158692,3.590113246
2.50510634,2.505305299,2.66723205
1.090442684,1.090529289,1.161014057
2.058610568,2.058774066,2.191839922
3.554418502,3.554700799,3.784453695
0.697343945,0.697399329,0.742474717
3.281026981,3.281287565,3.493368796
0.72493404,0.724991615,0.77185039
0.38914408,0.389174987,0.414328744
0.125288004,0.125297955,0.133396405
0.040712788,0.040716021,0.043347642
3.870676569,3.870983984,8.663419652
3.552966324,3.553248506,3.782907536
0.198787132,0.19880292,0.211652256
2.681443674,2.681656638,2.8549816
3.907382863,3.907693194,10.16743042
0.881266924,0.881336916,0.938300841
0.336311653,0.336338364,0.358077103
1.43578956,1.435903593,1.528711125
2.933406554,2.93363953,3.123251038
2.409130287,2.409321624,2.56504461
1.80589807,1.806041497,1.922772352
3.652053491,3.652343542,3.888407435
0.012711979,0.012712989,0.013534674
2.040787691,2.040949773,2.172863582
0.577976446,0.57802235,0.615381981
2.019063389,2.019223746,2.149733325
2.273381072,2.273561628,2.420509964
2.569271075,2.56947513,2.735549404
0.827925473,0.827991228,0.881507232
1.361061277,1.361169375,1.44914657
1.310198002,1.31030206,1.394991521
2.460424616,2.460620027,2.61965861
2.365302274,2.365490129,2.51838013
2.752328644,2.752547238,2.93045411
0.665904191,0.665957078,0.709000241
2.609509323,2.609716574,2.778391794
3.075257064,3.075501306,3.274281842
1.583429213,1.583554972,1.685905735
1.585420835,1.585546752,1.688026251
2.769116999,2.769336927,2.948328976
0.950910416,0.950985939,1.012451527
3.796402915,3.796704431,5.620116679
0.54313417,0.543177307,0.578284779
2.046532045,2.046694584,2.1789797
0.165761107,0.165774272,0.17648885
1.249925477,1.250024748,1.330818272
1.287375981,1.287478226,1.370692501
3.802917385,3.805758345,5.878901538
0.831470036,0.832091184,0.885714056
1.962338437,1.963804397,2.090358835
1.78321581,1.784547957,1.899550482
3.291727429,3.294186506,3.50647543
0.070098335,0.070150702,0.074671459
3.162067195,3.16442941,3.368356332
2.168651319,2.170271404,2.3101313
0.182367449,0.182503686,0.194264863
2.060618835,2.062158215,2.195050918
1.787020071,1.78835506,1.903602928
1.970448484,1.971920502,2.098997971
2.64625772,2.648234601,2.81889612
2.026611918,2.028125894,2.158825434
2.974970834,2.977193279,3.169054049
3.784981355,3.787808917,5.175211358
3.205415856,3.207810454,3.414533002
1.755349847,1.756661177,1.86986658
0.362167875,0.362438431,0.385795234
3.74375054,3.7465473,3.987987938
1.517346811,1.518480341,1.616336536
3.043394556,3.045668116,3.241941644
3.223334454,3.225742438,3.433620586
3.225110425,3.227519736,3.435512419
2.389223337,2.3910082,2.545093149
1.303247484,1.304221072,1.388269649
3.000989556,3.003231438,3.196770198
1.910724709,1.912152111,2.035377895
2.067597158,2.069141752,2.202484498
1.925252907,1.926691163,2.050853894
1.700372349,1.701642609,1.811302422
0.705857403,0.706384712,0.751906619
1.125074847,1.125915331,1.198473261
3.519595865,3.52222517,3.749209705
3.504294054,3.506911929,3.732909624
1.963317515,1.964784206,2.091401787
2.43128202,2.433098303,2.589895685
2.878035826,2.880185856,3.065795127
0.561515635,0.561935113,0.598148182
2.338133791,2.339880488,2.490670588
0.781980034,0.78256421,0.832995391
0.253993933,0.254183679,0.270564166
0.25625547,0.256446905,0.272973242
3.769006891,3.771822518,4.548479897
2.08601889,2.087577246,2.22210804
0.601988169,0.602437883,0.641261092
2.59293386,2.594870905,2.762093481
2.341055698,2.342804578,2.493783116
1.252506168,1.25344185,1.334218035
2.695400787,2.69741438,2.871245216
1.5922561,1.593445591,1.69613281
0.880291763,0.880949383,0.937720848
0.96572814,0.966449585,1.028730983
1.549426203,1.550583698,1.650508746
0.13434515,0.134445513,0.143109653
1.390411346,1.391450049,1.481119967
2.213772871,2.215426665,2.358196523
2.239429927,2.241102887,2.385527412
0.267937382,0.268137544,0.285417268
2.333667347,2.335410707,2.485912758
1.908262162,1.909687724,2.032754694
2.654461165,2.656444174,2.827634747
3.152371475,3.154726446,3.358028075
0.762040564,0.762609844,0.811755095
3.855796301,3.858676765,7.953517586
2.145677781,2.147280704,2.285658998
3.66735502,3.670094709,3.906608474
2.589211131,2.591145395,2.758127885
0.615435786,0.615895546,0.655586013
0.209257808,0.209414133,0.222909514
0.060355921,0.060401009,0.064293462
0.787443975,0.788032233,0.838815792
2.116206934,2.117787841,2.254265512
0.592187066,0.592629458,0.630820578
0.293277302,0.293496394,0.31241033
2.224989398,2.226651571,2.370144802
3.935093731,3.938033433,11.06461987
0.653098013,0.653585908,0.695705275
0.627982579,0.628451712,0.668951343
0.656344213,0.656834534,0.699163253
0.314755338,0.314990475,0.335289565
2.880896765,2.883048932,3.06884271
1.78959204,1.79092895,1.906342689
2.045656189,2.047184391,2.179112128
2.42671834,2.428531214,2.585034277
3.541251479,3.543896963,3.772278104
0.488899986,0.489265218,0.520795183
1.163967954,1.164837493,1.239903704
0.250001145,0.250187908,0.266310894
0.575589661,0.576019654,0.613140379
0.272551476,0.272755085,0.290332379
0.742225674,0.742780152,0.790647509
3.082513721,3.084816505,3.283612892
3.599822467,3.602511705,3.834670186
2.078348859,2.079901485,2.213937626
3.387103204,3.389633532,3.608073396
0.91734884,0.918034143,0.977195481
1.717841408,1.719124717,1.829911139
1.476903783,1.4780071,1.573255058
2.791258184,2.793343387,2.973356224
3.800089046,3.803156139,6.361348775
0.876751472,0.877459108,0.937830889
3.030008484,3.032454037,3.241095842
2.091775729,2.093464024,2.237500539
3.058460325,3.060928842,3.271529797
3.544526705,3.547387532,3.791458284
0.955587312,0.956358577,1.022158875
3.78122883,3.784280701,5.626470416
0.109256859,0.109345041,0.116868304
2.259474577,2.261298224,2.416882228
3.583086822,3.585978771,3.832704714
